CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,POSTINTEGLOSS,OPENLF,OPENLR,OPENRF,OPENRR,OPENTG,DAMAGELF,DAMAGELR,DAMAGERF,DAMAGERR,DAMAGETG,GLAZINGCONT,ROWIDTH1,ROWIDTH2,ROWIDTH3,ROWIDTH4,ROWIDTH5,ADAPTEQUIP,STEERINGTYPE,STEERTILTADJ,STEERTELEADJ,RIMDEFLOC,RIMDEF,CASEWGT,PSUSTRAT,VERSION
8268,17,77,1-17-2017-077-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,152,154,888,888,888,0,4,3,1,0,88,87.06136847460150000000,4,2
8268,17,77,1-17-2017-077-05,5,2,0,1,1,1,1,0,1,1,1,1,0,0,144,148,888,888,888,0,4,1,5,0,88,87.06136847460150000000,4,2
8269,17,78,1-17-2017-078-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,148,148,888,888,888,0,4,3,5,0,88,67.58279126353610000000,4,2
8358,17,79,1-17-2017-079-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,142,140,888,888,888,0,4,3,3,0,88,905.49764286430300000000,4,2
8359,17,80,1-17-2017-080-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,3,1,0,88,804.76101358795200000000,4,2
8359,17,80,1-17-2017-080-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,154,154,999,888,888,0,4,2,1,0,88,804.76101358795200000000,4,2
8426,17,81,1-17-2017-081-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,1,1,0,88,714.05096634316100000000,4,2
8427,17,82,1-17-2017-082-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,156,152,124,888,888,0,4,4,3,0,88,634.61278331036300000000,4,2
8428,17,83,1-17-2017-083-06,6,1,0,2,2,1,1,0,1,1,1,1,0,0,144,144,888,888,888,0,2,1,0,0,88,350.70326460731600000000,4,2
8504,17,84,1-17-2017-084-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,172,164,888,888,888,0,2,1,0,0,88,1633.46366478719000000000,4,2
8505,17,85,1-17-2017-085-05,5,1,0,9,9,9,9,0,0,0,0,0,0,9,144,144,888,888,888,0,2,9,0,0,88,79.31607956052850000000,4,2
8573,17,86,1-17-2017-086-01,1,1,0,1,1,1,1,0,1,1,1,1,0,0,154,148,888,888,888,0,4,1,5,0,88,222.27511247089600000000,4,2
8624,17,87,1-17-2017-087-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,152,152,138,888,888,0,4,1,1,0,88,2732.05526558107000000000,4,2
8625,17,88,1-17-2017-088-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,140,147,888,888,888,0,4,4,3,0,88,584.32274506312600000000,4,2
8724,17,89,1-17-2017-089-05,5,1,0,1,1,1,1,0,1,1,1,1,0,9,154,144,888,888,888,0,2,3,0,0,88,628.83294075430700000000,4,2
8808,17,90,1-17-2017-090-02,2,1,1,2,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,9,9,9,8,70.25774132264430000000,4,2
8808,17,90,1-17-2017-090-02,2,2,0,2,2,1,1,1,1,1,1,1,1,0,148,148,888,888,888,0,4,3,3,0,88,70.25774132264430000000,4,2
8809,17,91,1-17-2017-091-04,4,2,0,1,0,1,0,0,1,0,1,0,0,0,140,888,888,888,888,0,2,2,0,0,88,1129.31246423995000000000,4,2
8810,17,92,1-17-2017-092-08,8,1,0,2,1,1,1,0,1,1,1,1,0,1,146,146,888,888,888,0,4,9,9,0,88,265.66832544665600000000,4,2
8810,17,92,1-17-2017-092-08,8,2,0,2,2,1,1,1,1,1,1,1,1,0,156,156,888,888,888,0,2,1,0,0,88,265.66832544665600000000,4,2
8859,17,93,1-17-2017-093-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,2,3,0,0,88,1405.40950226752000000000,4,2
8948,17,94,1-17-2017-094-02,2,1,0,2,2,1,1,0,1,1,1,1,0,1,148,148,888,888,888,0,4,3,2,0,88,187.31185938244400000000,4,2
9025,17,95,1-17-2017-095-01,1,1,0,1,1,1,1,0,1,1,1,1,0,1,184,180,888,888,888,0,2,1,0,0,88,141.13979406929600000000,4,2
6129,18,1,1-18-2017-001-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,164,166,888,888,888,0,2,1,0,0,88,6297.69228784152000000000,6,2
6211,18,2,1-18-2017-002-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,144,142,888,888,888,0,4,1,5,0,88,559.49708685966300000000,6,2
6214,18,3,1-18-2017-003-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,150,150,888,888,888,0,2,3,0,0,88,4594.56953046122000000000,6,2
6258,18,4,1-18-2017-004-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,1,0,0,88,4851.78412070462000000000,6,2
6259,18,5,1-18-2017-005-09,9,2,0,1,8,8,1,0,1,0,0,1,0,0,140,138,888,888,888,9,2,2,0,0,88,1101.97355497386000000000,6,2
6314,18,6,1-18-2017-006-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,2,3,0,0,88,9018.03222861973000000000,6,2
6364,18,7,1-18-2017-007-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,1,5,0,88,124.55954653348500000000,6,2
6405,18,8,1-18-2017-008-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,143,144,888,888,888,0,4,5,2,0,88,1457.92941404829000000000,6,2
6450,18,9,1-18-2017-009-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,145,139,888,888,888,0,4,5,5,0,88,257.06934486803000000000,6,2
6504,18,10,1-18-2017-010-09,9,1,0,1,1,2,2,0,1,1,1,1,0,1,176,168,888,888,888,0,2,1,0,0,88,2893.11600762170000000000,6,2
6543,18,11,1-18-2017-011-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,135,132,888,888,888,0,2,1,0,0,88,726.60901657940100000000,6,2
6543,18,11,1-18-2017-011-06,6,2,1,1,1,1,1,1,1,1,1,1,1,0,148,150,888,888,888,0,4,1,5,0,88,726.60901657940100000000,6,2
6592,18,12,1-18-2017-012-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,150,148,888,888,888,0,4,1,5,0,88,2398.10824569296000000000,6,2
6639,18,13,1-18-2017-013-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,141,137,888,888,888,0,4,2,3,0,88,385.19032204209200000000,6,2
6691,18,15,1-18-2017-015-09,9,1,0,1,0,1,0,1,1,0,1,0,1,0,142,136,888,888,888,0,1,0,0,0,88,958.54534062632800000000,6,2
6691,18,15,1-18-2017-015-09,9,2,1,2,2,1,1,0,1,1,1,1,0,0,142,136,888,888,888,0,2,2,0,0,88,958.54534062632800000000,6,2
6719,18,16,1-18-2017-016-03,3,1,1,1,1,2,1,0,1,1,1,1,0,0,146,147,888,888,888,0,4,1,5,0,88,208.07525317884000000000,6,2
6754,18,17,1-18-2017-017-09,9,1,0,1,1,1,1,1,1,1,1,1,1,1,162,164,166,888,888,0,2,3,0,0,88,2543.89401154685000000000,6,2
6796,18,18,1-18-2017-018-03,3,1,1,2,2,1,1,0,1,1,1,1,0,0,138,136,888,888,888,0,2,1,0,0,88,329.59017347433600000000,6,2
6796,18,18,1-18-2017-018-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,153,152,888,888,888,0,4,1,4,0,88,329.59017347433600000000,6,2
6830,18,19,1-18-2017-019-08,8,1,0,2,2,1,1,1,1,1,1,1,1,0,153,152,888,888,888,0,2,1,0,0,88,703.27361945978400000000,6,2
6888,18,21,1-18-2017-021-09,9,1,0,1,1,1,1,1,1,1,1,1,1,0,137,136,888,888,888,0,2,2,0,0,88,1731.35796359501000000000,6,2
6912,18,22,1-18-2017-022-07,7,2,0,1,0,1,1,1,1,0,1,1,1,0,166,888,888,888,888,0,2,3,0,0,88,1047.66565241308000000000,6,2
6956,18,23,1-18-2017-023-10,10,1,0,1,1,1,1,0,1,1,1,1,0,0,999,999,888,888,888,0,9,9,9,0,88,20830.73511251550000000000,6,2
6993,18,24,1-18-2017-024-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,142,144,888,888,888,0,2,5,0,0,88,13682.26404393850000000000,6,2
7030,18,25,1-18-2017-025-04,4,1,0,9,9,1,1,1,0,0,1,1,1,0,144,148,888,888,888,0,4,1,1,0,88,1508.13322942618000000000,6,2
7069,18,26,1-18-2017-026-01,1,1,1,1,1,2,2,2,1,1,1,1,1,1,148,144,116,888,888,0,4,2,3,0,88,406.96035874213900000000,6,2
7069,18,26,1-18-2017-026-01,1,2,0,2,2,2,2,0,1,1,1,1,0,1,166,162,888,888,888,0,2,2,0,0,88,406.96035874213900000000,6,2
7126,18,27,1-18-2017-027-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,150,146,888,888,888,0,2,3,0,0,88,457.76829821327100000000,6,2
7176,18,29,1-18-2017-029-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,171,169,888,888,888,0,2,2,0,5,6,1868.06986050596000000000,6,2
7176,18,29,1-18-2017-029-06,6,2,0,2,1,1,1,0,1,1,1,1,0,0,144,144,888,888,888,0,4,1,2,0,88,1868.06986050596000000000,6,2
7224,18,31,1-18-2017-031-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,144,142,888,888,888,0,4,3,3,0,88,1313.24977357053000000000,6,2
7277,18,32,1-18-2017-032-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,146,145,888,888,888,0,4,1,5,0,88,1598.29630310592000000000,6,2
7361,18,33,1-18-2017-033-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,170,168,888,888,888,0,2,3,0,0,88,706.85869642507400000000,6,2
7438,18,34,1-18-2017-034-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,141,135,888,888,888,0,4,1,5,0,88,172.96302857608600000000,6,2
7438,18,34,1-18-2017-034-03,3,2,0,9,9,1,9,9,0,0,1,0,0,9,999,999,999,888,888,0,9,9,9,0,88,172.96302857608600000000,6,2
7454,18,36,1-18-2017-036-03,3,1,0,1,1,2,2,1,1,1,1,1,1,0,144,142,888,888,888,0,2,1,0,0,88,172.96302857608600000000,6,2
7542,18,37,1-18-2017-037-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,134,126,888,888,888,0,4,1,4,0,88,5254.45731880989000000000,6,2
7605,18,38,1-18-2017-038-02,2,1,1,2,2,2,2,0,1,1,1,1,0,0,142,140,888,888,888,0,9,9,9,99,99,82.56750368106610000000,6,2
7606,18,39,1-18-2017-039-09,9,1,0,1,1,1,1,1,1,1,1,1,1,0,165,161,141,888,888,0,2,1,0,0,88,3265.88247428880000000000,6,2
7690,18,41,1-18-2017-041-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,147,144,888,888,888,0,4,1,5,0,88,661.11520052444500000000,6,2
7723,18,42,1-18-2017-042-05,5,1,0,1,1,1,1,1,1,1,1,1,1,0,147,146,888,888,888,0,4,2,5,0,88,75.64990687070430000000,6,2
7724,18,43,1-18-2017-043-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,2,5,0,88,580.56124480734400000000,6,2
7724,18,43,1-18-2017-043-06,6,2,1,2,1,1,1,1,1,1,1,1,1,0,148,152,888,888,888,0,2,1,0,0,88,580.56124480734400000000,6,2
7788,18,44,1-18-2017-044-09,9,1,0,1,1,1,1,0,1,1,1,1,0,0,139,139,888,888,888,0,4,5,5,0,88,2583.42857714023000000000,6,2
7854,18,45,1-18-2017-045-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,148,149,888,888,888,0,2,3,0,0,88,252.54613030044100000000,6,2
7855,18,46,1-18-2017-046-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,4,3,2,0,88,252.54613030044100000000,6,2
7902,18,47,1-18-2017-047-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,143,144,888,888,888,0,4,1,5,0,88,2602.89340505390000000000,6,2
7958,18,48,1-18-2017-048-04,4,2,0,1,1,1,1,1,1,1,1,1,1,0,135,133,888,888,888,0,4,1,5,0,88,1817.72986799856000000000,6,2
7959,18,49,1-18-2017-049-02,2,2,0,1,1,1,1,0,1,1,1,1,0,0,146,143,888,888,888,0,4,1,1,0,88,82.56750368106610000000,6,2
8040,18,51,1-18-2017-051-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,2,4,0,0,88,542.40021166799200000000,6,2
8040,18,51,1-18-2017-051-07,7,2,0,1,1,1,1,0,1,1,1,1,0,0,143,144,888,888,888,0,4,5,1,0,88,542.40021166799200000000,6,2
8073,18,52,1-18-2017-052-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,2,0,0,88,589.07980849348800000000,6,2
8073,18,52,1-18-2017-052-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,144,141,888,888,888,0,4,2,3,0,88,589.07980849348800000000,6,2
8074,18,53,1-18-2017-053-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,165,164,888,888,888,0,2,3,0,0,88,589.07980849348800000000,6,2
8130,18,54,1-18-2017-054-01,1,1,1,2,1,1,1,1,1,1,1,1,1,9,150,148,888,888,888,9,9,9,9,99,99,379.98349883598600000000,6,2
8130,18,54,1-18-2017-054-01,1,2,1,1,1,3,3,0,1,1,6,3,0,9,141,141,888,888,888,0,2,3,0,0,88,379.98349883598600000000,6,2
8210,18,55,1-18-2017-055-07,7,1,0,1,1,1,1,1,1,1,1,1,1,0,143,140,888,888,888,0,4,1,3,0,88,1178.91146170421000000000,6,2
8211,18,56,1-18-2017-056-04,4,1,0,1,1,1,1,0,1,1,1,1,0,0,148,144,888,888,888,0,4,2,5,0,88,1072.23628325102000000000,6,2
8273,18,57,1-18-2017-057-09,9,1,0,2,0,1,0,0,1,0,1,0,0,0,170,888,888,888,888,0,2,1,0,0,88,5717.44522861119000000000,6,2
8273,18,57,1-18-2017-057-09,9,2,0,1,1,1,1,0,1,1,1,1,0,0,166,166,888,888,888,0,2,3,0,0,88,5717.44522861119000000000,6,2
8361,18,58,1-18-2017-058-09,9,1,1,1,1,1,1,1,1,1,1,1,1,0,171,170,162,888,888,9,9,9,9,99,99,1580.31941531867000000000,6,2
8389,18,60,1-18-2017-060-03,3,1,0,1,1,1,1,2,1,1,1,1,1,0,155,154,142,888,888,0,4,1,5,0,88,219.84355060555800000000,6,2
8389,18,60,1-18-2017-060-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,136,132,888,888,888,0,2,1,0,0,88,219.84355060555800000000,6,2
8433,18,61,1-18-2017-061-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,146,142,888,888,888,0,4,9,9,0,88,3486.74804297256000000000,6,2
8508,18,62,1-18-2017-062-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,162,162,156,888,888,0,4,3,1,0,88,400.87137569831700000000,6,2
8508,18,62,1-18-2017-062-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,147,145,888,888,888,0,4,5,5,0,88,400.87137569831700000000,6,2
8509,18,63,1-18-2017-063-06,6,1,0,1,1,1,1,1,1,1,1,1,1,0,151,152,154,888,888,0,2,5,0,0,88,610.85441384266600000000,6,2
8509,18,63,1-18-2017-063-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,149,150,888,888,888,0,2,3,0,0,88,610.85441384266600000000,6,2
8588,18,65,1-18-2017-065-06,6,1,0,1,1,2,1,0,1,1,1,1,0,0,142,140,888,888,888,0,4,3,3,0,88,839.60565091644400000000,6,2
8588,18,65,1-18-2017-065-06,6,2,0,1,1,1,1,1,1,1,1,1,1,0,160,158,158,888,888,0,2,3,0,0,88,839.60565091644400000000,6,2
8635,18,66,1-18-2017-066-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,140,138,888,888,888,0,4,2,2,0,88,516.95073212531300000000,6,2
8636,18,67,1-18-2017-067-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,140,142,888,888,888,0,2,2,0,0,88,82.56750368106610000000,6,2
8636,18,67,1-18-2017-067-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,141,141,888,888,888,0,4,5,5,0,88,82.56750368106610000000,6,2
8636,18,67,1-18-2017-067-02,2,3,0,1,1,1,1,0,1,1,1,1,0,0,145,142,888,888,888,0,4,5,5,0,88,82.56750368106610000000,6,2
8746,18,69,1-18-2017-069-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,145,144,888,888,888,0,4,3,2,0,88,1178.05380765669000000000,6,2
8765,18,70,1-18-2017-070-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,164,164,158,888,888,0,4,1,5,0,88,278.00972779916800000000,6,2
8811,18,71,1-18-2017-071-09,9,1,0,1,2,1,1,1,1,1,1,1,1,0,133,134,888,888,888,0,2,4,0,0,88,9984.70215625247000000000,6,2
8879,18,72,1-18-2017-072-04,4,1,0,1,1,1,1,1,1,1,1,1,1,0,145,145,888,888,888,0,4,4,1,0,88,1390.56346152585000000000,6,2
8880,18,73,1-18-2017-073-01,1,1,0,1,0,2,0,0,1,0,1,0,0,1,152,146,888,888,888,0,2,4,0,0,88,136.74127624896500000000,6,2
8977,18,74,1-18-2017-074-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,139,140,888,888,888,0,2,3,0,0,88,5341.98894838585000000000,6,2
9092,18,76,1-18-2017-076-04,4,1,0,1,1,1,1,1,1,1,1,1,1,9,999,999,888,888,888,0,9,9,9,0,88,296.07330258996400000000,6,2
9092,18,76,1-18-2017-076-04,4,2,0,1,1,1,1,0,1,1,1,1,0,0,170,170,888,888,888,0,4,1,1,0,88,296.07330258996400000000,6,2
6068,19,1,1-19-2017-001-06,6,1,1,1,2,1,1,0,1,1,1,1,0,0,152,152,888,888,888,0,2,1,0,0,88,250.94245606192000000000,9,2
6068,19,1,1-19-2017-001-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,1,5,0,88,250.94245606192000000000,9,2
6105,19,2,1-19-2017-002-05,5,1,1,9,9,1,1,0,0,0,1,1,0,9,160,160,888,888,888,0,2,9,0,0,88,84.45242169221480000000,9,2
6106,19,3,1-19-2017-003-02,2,1,0,1,1,1,1,0,1,1,1,1,0,0,140,140,888,888,888,0,4,5,5,0,88,102.08901342749200000000,9,2
6111,19,4,1-19-2017-004-05,5,1,1,2,2,1,1,0,1,1,1,1,0,0,168,168,888,888,888,0,2,3,0,0,88,84.45242169221480000000,9,2
6112,19,5,1-19-2017-005-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,146,146,888,888,888,0,4,1,5,0,88,639.39264963286900000000,9,2
6186,19,6,1-19-2017-006-04,4,1,1,1,1,1,1,1,1,1,1,1,1,0,148,148,888,888,888,0,4,1,5,0,88,1259.52606882267000000000,9,2
6187,19,7,1-19-2017-007-05,5,1,0,1,0,1,0,0,1,0,1,0,0,0,140,130,888,888,888,0,2,3,0,0,88,79.98489951025890000000,9,2
6187,19,7,1-19-2017-007-05,5,2,0,1,1,1,1,0,1,1,1,1,0,0,140,140,999,999,999,0,2,5,0,0,88,79.98489951025890000000,9,2
6188,19,8,1-19-2017-008-08,8,1,0,1,3,1,1,0,1,6,1,1,0,0,150,154,888,888,888,0,2,3,0,0,88,306.90561299384600000000,9,2
6189,19,9,1-19-2017-009-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,145,145,888,888,888,0,4,1,5,0,88,79.98489951025890000000,9,2
6265,19,12,1-19-2017-012-07,7,1,0,1,0,1,0,0,1,0,1,0,0,0,160,150,888,888,888,0,4,3,5,0,88,550.08296943677000000000,9,2
6266,19,13,1-19-2017-013-05,5,1,0,1,1,1,1,0,1,1,1,1,0,1,146,146,888,888,888,0,2,9,0,0,88,79.98489951025890000000,9,2
6269,19,14,1-19-2017-014-09,9,1,0,1,1,1,1,1,1,1,1,1,1,1,150,150,888,888,888,0,4,2,5,9,6,933.15590969023200000000,9,2
6270,19,15,1-19-2017-015-06,6,1,0,1,1,2,2,0,1,1,1,1,0,0,160,160,888,888,888,0,2,1,0,0,88,169.15525252144600000000,9,2
6270,19,15,1-19-2017-015-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,166,166,888,888,888,0,2,5,0,0,88,169.15525252144600000000,9,2
6310,19,17,1-19-2017-017-02,2,1,0,1,1,1,1,0,1,1,1,1,0,1,160,150,888,888,888,0,4,9,9,0,88,102.08901342749200000000,9,2
6310,19,17,1-19-2017-017-02,2,2,0,1,0,1,0,0,1,0,1,0,0,0,150,150,888,888,888,0,4,4,5,0,88,102.08901342749200000000,9,2
6312,19,18,1-19-2017-018-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,146,146,146,888,888,0,2,4,0,0,88,252.84641086525500000000,9,2
6312,19,18,1-19-2017-018-03,3,2,0,1,1,1,1,0,1,1,1,1,0,1,149,149,888,888,888,0,2,9,0,3,2,252.84641086525500000000,9,2
6362,19,19,1-19-2017-019-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,1,0,0,88,417.70420985892400000000,9,2
6362,19,19,1-19-2017-019-06,6,2,1,2,1,1,1,0,1,1,1,1,0,1,132,132,888,888,888,0,1,0,0,0,88,417.70420985892400000000,9,2
6363,19,20,1-19-2017-020-04,4,2,0,1,0,1,0,1,1,0,1,0,1,0,150,888,888,888,888,0,1,0,0,0,88,1320.59535121042000000000,9,2
6394,19,21,1-19-2017-021-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,160,160,888,888,888,0,4,2,4,0,88,2777.33927092249000000000,9,2
6394,19,21,1-19-2017-021-03,3,2,0,1,1,1,1,1,1,1,1,1,1,0,170,170,888,888,888,0,2,3,0,0,88,2777.33927092249000000000,9,2
6395,19,22,1-19-2017-022-02,2,1,0,1,1,1,2,1,1,1,1,1,1,0,144,144,888,888,888,0,4,1,5,0,88,231.02781274465900000000,9,2
6395,19,22,1-19-2017-022-02,2,2,0,1,1,1,1,1,1,1,1,1,1,0,149,149,112,888,888,0,2,1,0,0,88,231.02781274465900000000,9,2
6439,19,23,1-19-2017-023-05,5,1,0,1,0,1,0,0,1,0,1,0,0,0,170,888,888,888,888,0,2,2,0,0,88,89.46450544409630000000,9,2
6439,19,23,1-19-2017-023-05,5,2,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,4,0,0,88,89.46450544409630000000,9,2
6440,19,24,1-19-2017-024-08,8,1,0,1,1,1,1,0,1,1,1,1,0,0,170,888,888,888,888,0,2,3,0,0,88,795.12891981253700000000,9,2
6440,19,24,1-19-2017-024-08,8,2,0,1,1,1,1,0,1,1,1,1,0,0,136,136,888,888,888,0,2,9,0,0,88,795.12891981253700000000,9,2
6497,19,25,1-19-2017-025-05,5,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,4,1,9,0,88,253.13956462978300000000,9,2
6498,19,26,1-19-2017-026-05,5,1,0,1,2,1,1,1,1,1,1,1,1,0,142,142,888,888,888,0,2,1,0,0,88,253.13956462978300000000,9,2
6498,19,26,1-19-2017-026-05,5,2,0,1,1,1,1,1,1,1,1,1,1,1,146,146,888,888,888,0,2,1,0,0,88,253.13956462978300000000,9,2
6535,19,27,1-19-2017-027-05,5,1,0,1,1,1,2,0,1,1,1,1,0,0,142,142,888,888,888,0,4,1,5,0,88,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,2,0,1,1,1,1,1,1,1,1,1,1,0,142,142,888,888,888,0,2,1,0,0,88,98.25784561067750000000,9,2
6559,19,29,1-19-2017-029-01,1,1,0,9,9,9,9,9,0,0,0,0,0,9,999,999,999,888,888,9,9,9,9,99,99,184.56369697782800000000,9,2
6584,19,31,1-19-2017-031-05,5,1,1,1,1,1,1,0,1,1,1,1,0,1,140,140,888,888,888,0,9,9,9,5,2,79.98489951025890000000,9,2
6609,19,32,1-19-2017-032-03,3,1,0,1,0,1,0,1,1,0,1,0,1,0,160,166,140,888,888,0,2,1,0,0,88,513.15205179595300000000,9,2
6609,19,32,1-19-2017-032-03,3,2,1,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,4,1,5,0,88,513.15205179595300000000,9,2
6633,19,33,1-19-2017-033-10,10,1,0,1,1,1,1,1,1,1,1,1,1,0,160,160,145,999,999,0,2,1,0,0,88,12915.28522029220000000000,9,2
6634,19,34,1-19-2017-034-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,136,136,888,888,888,0,1,0,0,0,88,497.45762400737000000000,9,2
6674,19,35,1-19-2017-035-06,6,1,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,2,1,0,0,88,575.35912671865800000000,9,2
6674,19,35,1-19-2017-035-06,6,2,0,1,1,1,1,0,1,1,1,1,0,0,150,150,888,888,888,0,4,1,5,0,88,575.35912671865800000000,9,2
6675,19,36,1-19-2017-036-08,8,1,0,1,1,1,1,0,1,1,1,1,0,0,134,134,888,888,888,0,2,1,0,0,88,443.23861481034500000000,9,2
6675,19,36,1-19-2017-036-08,8,2,0,1,1,2,1,1,1,1,1,1,1,0,151,151,888,888,888,0,2,4,0,0,88,443.23861481034500000000,9,2
6711,19,37,1-19-2017-037-07,7,1,0,1,1,1,1,0,1,1,1,1,0,0,146,146,888,888,888,0,4,3,3,0,88,3842.78409134777000000000,9,2
6712,19,38,1-19-2017-038-08,8,1,0,1,1,1,1,1,1,1,1,1,1,0,170,185,140,888,888,0,2,1,0,0,88,910.33628787797500000000,9,2
6712,19,38,1-19-2017-038-08,8,2,0,1,1,1,1,1,1,1,1,1,1,1,150,150,888,888,888,0,2,1,0,0,88,910.33628787797500000000,9,2
6751,19,39,1-19-2017-039-10,10,2,0,1,1,2,1,1,1,1,1,1,1,0,144,144,888,888,888,0,2,3,0,0,88,18182.90576581580000000000,9,2
6752,19,40,1-19-2017-040-08,8,1,1,1,1,2,1,2,1,1,1,1,1,0,160,160,888,888,888,0,2,3,0,0,88,539.52796496770800000000,9,2
6790,19,41,1-19-2017-041-01,1,1,1,2,1,3,1,1,1,1,3,1,1,9,160,160,140,888,888,0,9,9,9,1,3,249.50248848962300000000,9,2
6792,19,42,1-19-2017-042-03,3,1,0,1,1,1,1,1,1,1,1,1,1,0,150,150,888,888,888,0,4,1,5,0,88,1005.66044828180000000000,9,2
6792,19,42,1-19-2017-042-03,3,2,0,1,1,1,1,0,1,1,1,1,0,0,148,148,888,888,888,0,4,5,5,0,88,1005.66044828180000000000,9,2
6825,19,43,1-19-2017-043-02,2,1,1,1,1,2,1,1,1,1,1,1,1,0,150,150,888,888,888,0,2,3,0,0,88,102.08901342749200000000,9,2
6826,19,44,1-19-2017-044-08,8,1,1,1,1,1,2,0,1,1,1,1,0,0,150,150,888,888,888,0,2,5,0,0,88,1264.82168849430000000000,9,2
6867,19,45,1-19-2017-045-02,2,1,1,1,1,2,2,0,1,1,1,1,0,0,134,134,888,888,888,0,2,1,0,0,88,178.30364945838700000000,9,2
6868,19,46,1-19-2017-046-05,5,1,1,1,1,1,1,1,1,1,1,1,1,0,140,140,888,888,888,0,2,9,0,0,88,283.11923036077500000000,9,2
6904,19,48,1-19-2017-048-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,144,144,888,888,888,0,9,9,9,6,7,144.57700864551200000000,9,2
6928,19,49,1-19-2017-049-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,144,144,888,888,888,0,4,1,5,0,88,321.16457646952100000000,9,2
6946,19,50,1-19-2017-050-03,3,1,0,1,1,1,1,0,1,1,1,1,0,0,140,150,888,888,888,0,2,2,0,0,88,292.08049170068200000000,9,2
