CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
6526,24,22,1-24-2017-022-06,6,1,1,1,Most Recent Frontal/Rear Event,1,99998,1,7,9997,1,9997,-29,9997,997,9997,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,1,2,1st Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,2,9997,997,9997,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,1,3,Prior Frontal/Rear Event,97,99998,1,7,9997,1,9997,6,9997,997,9997,959.77908203447400000000,1,2
6526,24,22,1-24-2017-022-06,6,1,1,4,Side Crash,1,99998,7,7,9997,7,9997,997,9997,997,9997,959.77908203447400000000,1,2
6574,24,23,1-24-2017-023-06,6,1,1,1,First Record,97,6174,0,1,9997,1,9997,-16,300,-1,202,1426.27999266478000000000,1,2
6574,24,23,1-24-2017-023-06,6,1,1,2,Second Record,1,12747,0,2,9997,1,9997,-9,300,7,94,1426.27999266478000000000,1,2
6623,24,25,1-24-2017-025-03,3,1,1,1,Most Recent Event,1,3567,0,1,9995,1,9997,-9,78,27,96,239.02638156329500000000,1,2
6624,24,26,1-24-2017-026-03,3,1,1,1,Event Record 1,1,4733,0,1,9997,1,298,-32,120,-18,298,239.02638155756200000000,1,2
6661,24,27,1-24-2017-027-07,7,1,1,1,Most Recent Event,1,99998,7,7,9997,7,9997,997,9997,997,9997,1103.05393108487000000000,1,2
6702,24,29,1-24-2017-029-01,1,1,1,1,Non-Deployment,97,24870,0,7,9997,7,5,0,5,997,9997,102.18628843108400000000,1,2
6703,24,30,1-24-2017-030-07,7,1,1,1,Non-Deployment,1,35308,0,7,9997,1,140,997,9997,997,9997,1577.08444625558000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,-21,9997,997,9997,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,1,3,2nd Prior Event,97,99998,0,7,9997,1,9997,0,9997,997,9997,1195.70880195864000000000,1,2
6741,24,31,1-24-2017-031-06,6,1,1,4,3rd Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,1195.70880195864000000000,1,2
6776,24,33,1-24-2017-033-09,9,3,1,1,Deployment,2,33287,0,7,9997,1,103,-29,103,997,9997,3538.97814112905000000000,1,2
6776,24,33,1-24-2017-033-09,9,3,1,2,Non-Deployment,3,33287,0,7,0,1,120,0,120,997,9997,3538.97814112905000000000,1,2
6819,24,35,1-24-2017-035-06,6,1,1,1,Most Recent Event,2,11362,0,7,1,7,9997,997,9997,997,9997,813.06044173876900000000,1,2
6819,24,35,1-24-2017-035-06,6,1,1,2,1st Prior Event,1,11362,0,7,0,7,9997,997,9997,997,9997,813.06044173876900000000,1,2
6858,24,36,1-24-2017-036-08,8,2,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,7,9997,-43,9997,997,9997,478.63775079152300000000,1,2
6858,24,36,1-24-2017-036-08,8,2,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,7,9997,0,9997,997,9997,478.63775079152300000000,1,2
6858,24,36,1-24-2017-036-08,8,2,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,7,9997,-1,9997,997,9997,478.63775079152300000000,1,2
6896,24,38,1-24-2017-038-03,3,1,1,1,Most Recent Event,3,99998,0,7,9997,1,9997,997,9997,997,9997,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,1,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,1,1,3,2nd Prior Event,1,99998,0,7,9997,1,9997,-11,9997,997,9997,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,1,1,Event Record 1,1,5000,0,1,9997,1,100,-18,125,-26,65,319.25037208542500000000,1,2
6896,24,38,1-24-2017-038-03,3,2,1,2,Event Record 2,2,5000,0,2,0,1,28,2,30,-2,28,319.25037208542500000000,1,2
6929,24,40,1-24-2017-040-03,3,1,1,1,Non-Deployment,1,24914,1,7,9997,1,170,997,9997,997,9997,319.25037207800400000000,1,2
6929,24,40,1-24-2017-040-03,3,2,1,1,Event Record 1,1,13149,0,1,9997,1,95,23,95,0,88,319.25037207800400000000,1,2
6944,24,43,1-24-2017-043-03,3,2,1,1,Non-Deployment,3,18179,0,7,9997,1,100,-6,100,997,9997,344.52683565263400000000,1,2
7013,24,47,1-24-2017-047-04,4,2,1,1,First Record,1,4491,0,1,9997,1,9997,-8,152,-1,300,1691.42864715331000000000,1,2
7050,24,50,1-24-2017-050-06,6,2,1,1,Most Recent Frontal/Rear Event,2,99998,1,7,9997,1,9997,-8,9997,997,9997,421.06000444303000000000,1,2
7050,24,50,1-24-2017-050-06,6,2,1,2,1st Prior Frontal/Rear Event,1,99998,1,7,9997,1,9997,12,9997,997,9997,421.06000444303000000000,1,2
7084,24,51,1-24-2017-051-06,6,1,1,1,Event 1,1,11084,0,1,9997,1,150,-3,150,11,150,421.06000444352400000000,1,2
7084,24,51,1-24-2017-051-06,6,2,1,1,Event Record 1,1,11941,0,7,0,7,9997,997,9997,997,9997,421.06000444352400000000,1,2
7085,24,52,1-24-2017-052-03,3,1,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,-20,9997,997,9997,217.09669508311600000000,1,2
7085,24,52,1-24-2017-052-03,3,1,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,-5,9997,997,9997,217.09669508311600000000,1,2
7152,24,57,1-24-2017-057-02,2,2,1,1,"Record 1, Most Recent",1,3365,0,1,0,1,74,19,74,-1,26,71.05684490655630000000,1,2
7152,24,57,1-24-2017-057-02,2,2,1,2,Record 2,97,1689,0,1,0,1,300,-11,300,4,300,71.05684490655630000000,1,2
7253,24,61,1-24-2017-061-09,9,1,1,1,Deployment,1,32243,0,7,9997,7,133,-14,133,997,9997,5199.56048665555000000000,1,2
7302,24,63,1-24-2017-063-04,4,2,1,1,Event Record 1,1,2413,0,1,9997,1,188,19,190,-2,85,1011.03814312382000000000,1,2
7303,24,64,1-24-2017-064-04,4,2,1,1,Most Recent Event,1,10975,0,1,0,1,9997,-12,144,0,0,1011.03814314018000000000,1,2
7397,24,67,1-24-2017-067-07,7,2,1,1,Event Record 1,1,12962,0,7,0,7,9997,997,9997,997,9997,2489.83009202872000000000,1,2
7515,24,69,1-24-2017-069-04,4,1,1,1,Event Record 1,2,9730,0,1,9997,1,9997,-39,248,3,298,1504.86804900456000000000,1,2
7620,24,75,1-24-2017-075-03,3,1,1,1,Event Record 1,5,7207,1,4,9997,1,9997,-42,184,-11,154,219.95414536256100000000,1,2
7620,24,75,1-24-2017-075-03,3,1,1,2,Event Record 2,97,7207,0,2,4,8,9997,997,9997,997,9997,219.95414536256100000000,1,2
7620,24,75,1-24-2017-075-03,3,1,1,3,Event Record 3,4,7207,0,3,1,8,9997,-6,298,19,298,219.95414536256100000000,1,2
7649,24,79,1-24-2017-079-04,4,1,1,1,Event Record 1,1,4777,0,1,9997,1,9997,-13,150,2,100,1096.66245860513000000000,1,2
7692,24,80,1-24-2017-080-04,4,2,1,1,Event Record 1,1,1972,0,1,9997,1,68,0,98,11,68,1096.66245862411000000000,1,2
7700,24,82,1-24-2017-082-10,10,1,1,1,Non-Deployment,1,22436,0,7,9997,1,33,-1,33,997,9997,3542.08453945439000000000,1,2
7701,24,83,1-24-2017-083-07,7,1,2,1,Non-Deployment,1,20020,0,7,9997,1,240,997,9997,997,9997,641.46826374708300000000,1,2
7701,24,83,1-24-2017-083-07,7,2,1,1,Event Record 1,1,7994,0,1,9997,1,145,13,145,3,100,641.46826374708300000000,1,2
7710,24,84,1-24-2017-084-03,3,2,1,1,Event Record 1,1,13570,0,1,9997,1,9997,34,163,-2,300,176.84505609542000000000,1,2
7769,24,86,1-24-2017-086-02,2,1,1,1,Most Recent Frontal/Rear Event,1,99998,1,7,9997,7,9997,-25,9997,997,9997,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,1,1,2,1st Prior Frontal/Rear Event,97,99998,1,7,9997,7,9997,2,9997,997,9997,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,1,1,3,Prior Frontal/Rear Event,97,99998,1,7,9997,7,9997,-13,9997,997,9997,112.00982559758300000000,1,2
7769,24,86,1-24-2017-086-02,2,2,1,1,Most Recent Event,1,865,0,1,9997,1,9997,-23,198,28,104,112.00982559758300000000,1,2
7817,24,87,1-24-2017-087-02,2,1,1,1,Event Record 1,1,6838,0,1,9997,1,9997,-18,122,-26,106,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,2,1,1,First Record,1,11373,0,1,9997,1,9997,-22,278,-5,76,54.77966087773820000000,1,2
7817,24,87,1-24-2017-087-02,2,2,1,2,Second Record,2,11373,1,2,2,1,9997,-26,300,-15,298,54.77966087773820000000,1,2
7833,24,90,1-24-2017-090-05,5,2,1,1,Most Recent Event,1,18523,0,7,9997,7,9997,997,9997,997,9997,99.09680810385140000000,1,2
7907,24,94,1-24-2017-094-04,4,1,1,1,Most Recent Event,2,1194,0,7,9997,1,9997,-51,294,997,9997,1263.56937231219000000000,1,2
7907,24,94,1-24-2017-094-04,4,1,1,2,1st Prior Event,2,1194,0,7,9997,1,9997,997,9997,997,9997,1263.56937231219000000000,1,2
7907,24,94,1-24-2017-094-04,4,1,1,3,2nd Prior Event,1,1194,0,7,9997,1,9997,997,9997,997,9997,1263.56937231219000000000,1,2
7907,24,94,1-24-2017-094-04,4,1,1,4,3rd Prior Event,1,1194,0,7,9997,1,9997,997,9997,997,9997,1263.56937231219000000000,1,2
7907,24,94,1-24-2017-094-04,4,1,1,5,4th Prior Event,1,1194,0,7,9997,1,9997,-14,130,997,9997,1263.56937231219000000000,1,2
7928,24,95,1-24-2017-095-06,6,1,1,1,Deployment,3,22200,0,7,1,1,9997,997,9997,997,9997,555.27749671871700000000,1,2
7928,24,95,1-24-2017-095-06,6,1,1,2,Non-Deployment,1,22200,0,7,9997,1,130,997,9997,997,9997,555.27749671871700000000,1,2
7929,24,96,1-24-2017-096-03,3,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-10,9997,997,9997,286.29864655066600000000,1,2
7929,24,96,1-24-2017-096-03,3,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,5,9997,997,9997,286.29864655066600000000,1,2
7929,24,96,1-24-2017-096-03,3,1,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-6,9997,997,9997,286.29864655066600000000,1,2
7929,24,96,1-24-2017-096-03,3,2,1,1,Event Record 1,1,4457,0,1,9997,1,9997,-8,506,10,120,286.29864655066600000000,1,2
7930,24,97,1-24-2017-097-07,7,2,1,1,Most Recent Event,1,11266,0,1,9995,1,9997,-30,160,-13,158,1038.48815324599000000000,1,2
8049,24,103,1-24-2017-103-03,3,1,1,1,First Record,97,1301,0,1,9997,1,9997,-13,140,997,9997,776.43006945484900000000,1,2
8049,24,103,1-24-2017-103-03,3,1,1,2,Second Record,1,1971,0,1,9997,1,9997,-42,280,997,9997,776.43006945484900000000,1,2
8112,24,106,1-24-2017-106-04,4,1,1,1,First Record,1,5437,0,1,9997,1,9997,-8,300,-11,220,1255.21425961594000000000,1,2
8113,24,107,1-24-2017-107-03,3,2,1,1,Most Recent Frontal/Rear Event,3,99998,1,7,9997,1,9997,-8,9997,997,9997,293.01412308404200000000,1,2
8113,24,107,1-24-2017-107-03,3,2,1,2,1st Prior Frontal/Rear Event,2,99998,1,7,9997,1,9997,-20,9997,997,9997,293.01412308404200000000,1,2
8113,24,107,1-24-2017-107-03,3,2,1,3,Rollover,97,99998,7,7,9997,7,9997,997,9997,997,9997,293.01412308404200000000,1,2
8113,24,107,1-24-2017-107-03,3,3,1,1,Most Recent Frontal/Rear Event,3,99998,0,7,9997,1,9997,24,9997,997,9997,293.01412308404200000000,1,2
8113,24,107,1-24-2017-107-03,3,3,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-1,9997,997,9997,293.01412308404200000000,1,2
8191,24,110,1-24-2017-110-03,3,1,1,1,Event Record 1,1,15333,0,1,9997,1,130,-6,118,-19,130,251.49137800476300000000,1,2
8192,24,111,1-24-2017-111-04,4,1,1,1,Event Record 1,97,2229,0,1,9997,1,9997,-6,300,0,300,1077.33907327286000000000,1,2
8335,24,116,1-24-2017-116-03,3,1,1,1,First Record,1,6160,0,1,9997,1,9997,-10,300,-9,180,188.36871004772000000000,1,2
8335,24,116,1-24-2017-116-03,3,1,1,2,Second Record,2,6160,1,2,2,1,9997,1,168,2,300,188.36871004772000000000,1,2
8335,24,116,1-24-2017-116-03,3,2,1,1,Event Record 1,1,9417,0,1,0,1,9997,-34,300,13,198,188.36871004772000000000,1,2
8335,24,116,1-24-2017-116-03,3,2,1,2,Event Record 2,97,9417,1,2,0,1,9997,-2,300,2,48,188.36871004772000000000,1,2
8400,24,120,1-24-2017-120-03,3,1,1,1,First Record,1,6349,0,1,9997,1,9997,-19,104,-8,86,343.82549981593100000000,1,2
8401,24,121,1-24-2017-121-04,4,1,1,1,Most Recent Event,1,6188,1,2,2,1,9997,-15,284,-1,172,1472.88009741631000000000,1,2
8401,24,121,1-24-2017-121-04,4,1,1,2,1st Prior Event,7,6188,0,1,0,1,9997,-10,184,-2,14,1472.88009741631000000000,1,2
8467,24,123,1-24-2017-123-09,9,2,1,1,Most Recent Event,1,14528,0,7,9997,1,9997,12,118,997,9997,1151.21193890580000000000,1,2
8468,24,124,1-24-2017-124-04,4,2,1,1,Event 1,1,11812,0,0,9997,1,130,-10,130,5,130,856.23440772532900000000,1,2
8524,24,125,1-24-2017-125-03,3,2,1,1,Event Record 1,2,5624,0,1,9997,1,75,14,73,26,83,199.87724985656800000000,1,2
8540,24,127,1-24-2017-127-04,4,1,1,1,Event Record 1,1,6021,0,1,9997,1,9997,-35,174,3,186,1100.60322429344000000000,1,2
8541,24,128,1-24-2017-128-04,4,2,1,1,First Record,1,5027,0,1,9997,1,9997,-16,290,997,9997,1100.60322408796000000000,1,2
8541,24,128,1-24-2017-128-04,4,2,1,2,Second Record,2,5027,0,2,0,1,9997,-7,110,997,9997,1100.60322408796000000000,1,2
8595,24,129,1-24-2017-129-03,3,1,1,1,Most Recent Event,1,8238,1,2,0,1,9997,15,296,7,278,327.85118000505000000000,1,2
8595,24,129,1-24-2017-129-03,3,1,1,2,1st Prior Event,2,8238,0,1,0,1,9997,-63,142,-19,114,327.85118000505000000000,1,2
8673,24,131,1-24-2017-131-08,8,3,1,1,Non-Deployment,2,30223,0,7,9997,7,233,-10,233,997,9997,246.34410959505200000000,1,2
8782,24,135,1-24-2017-135-10,10,1,1,1,Deployment,1,23110,0,7,-1,1,9997,997,9997,997,9997,5319.38022132995000000000,1,2
8782,24,135,1-24-2017-135-10,10,1,1,2,Non-Deployment,2,23110,1,7,9997,1,180,997,9997,997,9997,5319.38022132995000000000,1,2
8830,24,136,1-24-2017-136-04,4,2,1,1,Non-Deployment,1,43032,0,7,9997,1,70,-5,70,997,9997,1137.69106047737000000000,1,2
8841,24,138,1-24-2017-138-06,6,1,1,1,Deployment,1,24103,0,7,9997,1,9997,997,9997,997,9997,287.71085028749900000000,1,2
8841,24,138,1-24-2017-138-06,6,1,2,1,"0_event Record ""A""",3,99998,7,7,9997,1,9997,997,9997,997,9997,287.71085028749900000000,1,2
8841,24,138,1-24-2017-138-06,6,2,1,1,First Record,1,7504,0,1,9997,1,9997,-46,272,32,300,287.71085028749900000000,1,2
8841,24,138,1-24-2017-138-06,6,2,1,2,Second Record,2,7504,1,2,0,1,9997,6,300,6,48,287.71085028749900000000,1,2
8937,24,141,1-24-2017-141-03,3,2,1,1,Event Record 1,1,5933,0,1,9997,1,115,-23,195,8,98,384.08931060636700000000,1,2
8993,24,143,1-24-2017-143-04,4,2,1,1,Event Record 1,1,14644,0,1,9997,1,95,-2,110,2,90,968.17697393634800000000,1,2
6629,25,5,1-25-2017-005-04,4,1,1,1,Most Recent Event,1,5890,0,7,9997,1,9997,-7,105,997,9997,883.00785125523500000000,2,2
6629,25,5,1-25-2017-005-04,4,1,1,2,1st Prior Event,1,5890,0,7,9997,1,9997,997,9997,997,9997,883.00785125523500000000,2,2
6970,25,8,1-25-2017-008-04,4,2,1,1,Most Recent Event,2,3234,0,7,9997,1,9997,997,9997,997,9997,510.05298473612200000000,2,2
6970,25,8,1-25-2017-008-04,4,2,1,2,1st Prior Event,1,3234,0,7,9997,1,9997,997,9997,997,9997,510.05298473612200000000,2,2
6970,25,8,1-25-2017-008-04,4,2,1,3,2nd Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,510.05298473612200000000,2,2
6970,25,8,1-25-2017-008-04,4,2,1,4,3rd Prior Event,97,99998,7,7,9997,1,9997,997,9997,997,9997,510.05298473612200000000,2,2
7293,25,11,1-25-2017-011-05,5,2,1,1,Most Recent Frontal/Rear Event,97,99998,0,7,9997,1,9997,-6,9997,997,9997,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,1,2,1st Prior Frontal/Rear Event,1,99998,0,7,9997,1,9997,40,9997,997,9997,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-1,9997,997,9997,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,1,4,Side Crash,97,99998,7,7,9997,7,9997,997,9997,997,9997,44.50901185569660000000,2,2
7293,25,11,1-25-2017-011-05,5,2,1,5,Rollover,97,99998,7,7,9997,1,9997,997,9997,997,9997,44.50901185569660000000,2,2
7416,25,14,1-25-2017-014-02,2,1,1,1,Event Record 1,1,986,0,1,9997,1,9997,-39,226,2,54,97.59954381317520000000,2,2
7417,25,15,1-25-2017-015-05,5,2,1,1,Most Recent Event,97,99998,0,7,9997,1,9997,997,9997,997,9997,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,2,1,2,1st Prior Event,2,99998,0,7,9997,1,9997,-31,9997,997,9997,148.62489423004200000000,2,2
7417,25,15,1-25-2017-015-05,5,2,1,3,2nd Prior Event,1,99998,0,7,9997,1,9997,16,9997,997,9997,148.62489423004200000000,2,2
7528,25,18,1-25-2017-018-04,4,2,1,1,Event Record 1,1,2364,0,1,9997,1,9997,-23,270,-8,108,3003.00788281761000000000,2,2
7711,25,24,1-25-2017-024-01,1,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-98,9997,997,9997,94.69738684641720000000,2,2
7711,25,24,1-25-2017-024-01,1,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-3,9997,997,9997,94.69738684641720000000,2,2
7711,25,24,1-25-2017-024-01,1,1,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-5,9997,997,9997,94.69738684641720000000,2,2
7711,25,24,1-25-2017-024-01,1,1,1,4,Side Crash,97,99998,7,7,9997,7,9997,997,9997,997,9997,94.69738684641720000000,2,2
7711,25,24,1-25-2017-024-01,1,1,1,5,Rollover,97,99998,7,7,9997,1,9997,997,9997,997,9997,94.69738684641720000000,2,2
7828,25,31,1-25-2017-031-06,6,2,1,1,Most Recent Event,1,11100,0,7,9997,7,9997,997,9997,997,9997,1031.34155427176000000000,2,2
7889,25,32,1-25-2017-032-09,9,1,1,1,Deployment,1,18976,0,7,-0,1,9997,997,9997,997,9997,5634.41491830275000000000,2,2
7889,25,32,1-25-2017-032-09,9,1,1,2,Non-Deployment,2,18976,1,7,9997,1,300,997,9997,997,9997,5634.41491830275000000000,2,2
8199,25,37,1-25-2017-037-03,3,1,1,1,Event Record 1,1,6079,0,1,9997,1,9997,-10,242,11,282,200.65966155622700000000,2,2
8199,25,37,1-25-2017-037-03,3,1,1,2,Event Record 2,2,6079,0,2,3,1,9997,-26,388,2,26,200.65966155622700000000,2,2
8628,25,47,1-25-2017-047-01,1,1,1,1,First Record,1,99998,7,7,9997,1,9997,997,9997,997,9997,220.04999258550400000000,2,2
6279,26,3,1-26-2017-003-02,2,2,1,1,Event Record 1,1,7462,0,1,9997,1,120,50,120,-3,98,217.32775268726600000000,10,2
6279,26,3,1-26-2017-003-02,2,2,1,2,Event Record 2,97,7462,1,2,2,1,30,-3,30,2,23,217.32775268726600000000,10,2
6418,26,7,1-26-2017-007-06,6,1,1,1,Most Recent Event,1,99998,7,7,9997,7,9997,997,9997,997,9997,2711.20999557033000000000,10,2
6457,26,9,1-26-2017-009-09,9,1,1,1,Non-Deployment,1,21117,0,7,9997,7,18,-1,18,997,9997,1739.37135280730000000000,10,2
6457,26,9,1-26-2017-009-09,9,2,1,1,Non-Deployment,1,24836,0,7,9997,1,100,-5,100,997,9997,1739.37135280730000000000,10,2
6496,26,10,1-26-2017-010-06,6,1,1,1,Event Record 1,1,6512,0,1,9997,1,300,-47,300,-39,105,2568.83600284856000000000,10,2
6564,26,12,1-26-2017-012-08,8,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-61,9997,997,9997,356.84362601826200000000,10,2
6564,26,12,1-26-2017-012-08,8,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-13,9997,997,9997,356.84362601826200000000,10,2
6564,26,12,1-26-2017-012-08,8,1,1,3,Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,-10,9997,997,9997,356.84362601826200000000,10,2
6612,26,14,1-26-2017-014-03,3,2,1,1,Event Record 1,1,9180,0,1,9997,1,9997,-2,298,13,50,465.93117721850600000000,10,2
6804,26,21,1-26-2017-021-03,3,1,1,1,Non-Deployment,1,28683,0,7,9997,7,9997,-21,9997,997,9997,1072.71573785180000000000,10,2
6804,26,21,1-26-2017-021-03,3,2,1,1,Most Recent Event,1,6052,0,7,9997,1,9997,997,9997,997,9997,1072.71573785180000000000,10,2
6804,26,21,1-26-2017-021-03,3,2,1,2,1st Prior Event,1,6052,0,7,9997,1,9997,997,9997,997,9997,1072.71573785180000000000,10,2
6804,26,21,1-26-2017-021-03,3,2,1,3,2nd Prior Event,1,6052,0,7,9997,1,9997,-31,191,997,9997,1072.71573785180000000000,10,2
6931,26,25,1-26-2017-025-04,4,2,1,1,First Record,1,99998,7,7,9997,7,9997,997,9997,997,9997,3320.17327311427000000000,10,2
6972,26,26,1-26-2017-026-03,3,1,1,1,Event Record 1,1,5136,0,1,9997,1,9997,-29,190,6,105,255.55207987794600000000,10,2
6972,26,26,1-26-2017-026-03,3,2,1,1,"Record 1, Most Recent",1,2643,0,1,0,1,138,29,135,-5,105,255.55207987794600000000,10,2
7117,26,30,1-26-2017-030-06,6,2,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,1237.10755325357000000000,10,2
7117,26,30,1-26-2017-030-06,6,2,1,2,1st Prior Event,1,99998,0,7,9997,1,9997,-24,9997,997,9997,1237.10755325357000000000,10,2
7117,26,30,1-26-2017-030-06,6,2,1,3,2nd Prior Event,97,99998,0,7,9997,1,9997,-9,9997,997,9997,1237.10755325357000000000,10,2
7166,26,31,1-26-2017-031-03,3,1,1,1,Event Record 1,1,1850,0,1,9997,1,9997,-16,234,18,218,2528.04462840884000000000,10,2
7241,26,34,1-26-2017-034-03,3,1,1,1,Event Record 1,1,4805,0,1,9997,1,163,-6,235,21,148,384.02528041225300000000,10,2
7241,26,34,1-26-2017-034-03,3,1,1,2,Event Record 2,2,4805,0,2,0,1,300,0,228,-10,300,384.02528041225300000000,10,2
7261,26,35,1-26-2017-035-02,2,1,1,1,Event Record 1,1,6689,0,1,9997,1,78,-3,75,-5,43,438.62105526091600000000,10,2
7261,26,35,1-26-2017-035-02,2,1,1,2,Event Record 2,3,6689,0,2,1,1,170,2,300,3,200,438.62105526091600000000,10,2
7261,26,35,1-26-2017-035-02,2,2,1,1,Event 1,97,9117,0,0,9997,1,150,-14,150,-2,150,438.62105526091600000000,10,2
7261,26,35,1-26-2017-035-02,2,2,1,2,Event 2,1,15808,0,0,9997,1,180,-13,180,0,180,438.62105526091600000000,10,2
7311,26,36,1-26-2017-036-02,2,1,1,1,Most Recent Frontal/Rear Event,1,99998,0,7,9997,1,9997,-41,9997,997,9997,255.85691230446500000000,10,2
7311,26,36,1-26-2017-036-02,2,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,5,9997,997,9997,255.85691230446500000000,10,2
7312,26,37,1-26-2017-037-08,8,1,1,1,Most Recent Frontal/Rear Event,1,99998,1,7,9997,1,9997,-17,9997,997,9997,1502.31800595479000000000,10,2
7312,26,37,1-26-2017-037-08,8,1,1,2,1st Prior Frontal/Rear Event,97,99998,0,7,9997,1,9997,5,9997,997,9997,1502.31800595479000000000,10,2
7581,26,44,1-26-2017-044-03,3,1,1,1,First Record,1,5622,0,1,9997,1,9997,-13,110,997,9997,382.15173451401000000000,10,2
7582,26,45,1-26-2017-045-03,3,1,1,1,Event Record 1,1,7672,0,1,0,1,9997,-35,218,10,175,382.15173451740000000000,10,2
7582,26,45,1-26-2017-045-03,3,1,1,2,Event Record 2,97,7672,1,2,0,1,9997,0,263,-6,300,382.15173451740000000000,10,2
7771,26,47,1-26-2017-047-04,4,1,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,-27,9997,997,9997,3096.48034463521000000000,10,2
7771,26,47,1-26-2017-047-04,4,1,1,2,1st Prior Event,97,99998,0,7,9997,1,9997,10,9997,997,9997,3096.48034463521000000000,10,2
7822,26,48,1-26-2017-048-04,4,1,1,1,First Record,1,3133,0,1,9997,1,9997,-24,300,-1,234,2352.28892356996000000000,10,2
7882,26,51,1-26-2017-051-07,7,1,1,1,Deployment,1,15482,0,7,9997,1,9997,997,9997,997,9997,9163.71036248197000000000,10,2
8114,26,59,1-26-2017-059-07,7,2,1,1,Most Recent Event,1,14353,0,7,9997,1,9997,-9,93,997,9997,4036.12245847922000000000,10,2
8114,26,59,1-26-2017-059-07,7,2,1,2,1st Prior Event,1,14353,0,7,9997,1,9997,997,9997,997,9997,4036.12245847922000000000,10,2
8218,26,60,1-26-2017-060-06,6,1,1,1,First Record,1,13889,0,1,9997,1,9997,-9,57,3,37,872.79269060565700000000,10,2
8218,26,60,1-26-2017-060-06,6,2,1,1,Most Recent Event,1,99998,0,7,9997,1,9997,997,9997,997,9997,872.79269060565700000000,10,2
8218,26,60,1-26-2017-060-06,6,2,1,2,1st Prior Event,97,99998,0,7,9997,1,9997,997,9997,997,9997,872.79269060565700000000,10,2
8203,26,61,1-26-2017-061-03,3,1,1,1,Most Recent Event,1,1426,0,7,9997,1,9997,-22,114,997,9997,601.52033181196000000000,10,2
8386,26,65,1-26-2017-065-07,7,2,1,1,Most Recent Event,1,12730,0,7,9997,7,9997,997,9997,997,9997,1489.58076062803000000000,10,2
8488,26,67,1-26-2017-067-03,3,1,1,1,Event Record 1,97,9654,0,1,9997,1,9997,6,80,0,53,419.72833651299900000000,10,2
8488,26,67,1-26-2017-067-03,3,1,1,2,Event Record 2,1,11119,0,1,9997,1,9997,-18,108,-3,98,419.72833651299900000000,10,2
8490,26,69,1-26-2017-069-04,4,1,1,1,Event Record 1,3,5947,0,1,9997,1,95,-53,95,3,50,1328.99402070527000000000,10,2
