CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,NUMEVENTS,CDRVERCOLL,CDRVERREPT,MODTYPE,IGCYCDOWN,CASEWGT,PSUSTRAT,VERSION
8636,18,67,1-18-2017-067-02,2,2,1,3,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,3843,82.56750368106610000000,6,2
8746,18,69,1-18-2017-069-07,7,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,9330,1178.05380765669000000000,6,2
8765,18,70,1-18-2017-070-03,3,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,3333,278.00972779916800000000,6,2
8811,18,71,1-18-2017-071-09,9,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,9984.70215625247000000000,6,2
8879,18,72,1-18-2017-072-04,4,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,3681,1390.56346152585000000000,6,2
8880,18,73,1-18-2017-073-01,1,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,23625,136.74127624896500000000,6,2
9092,18,76,1-18-2017-076-04,4,2,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,296.07330258996400000000,6,2
6105,19,2,1-19-2017-002-05,5,1,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,84.45242169221480000000,9,2
6186,19,6,1-19-2017-006-04,4,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,5128,1259.52606882267000000000,9,2
6187,19,7,1-19-2017-007-05,5,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,79.98489951025890000000,9,2
6189,19,9,1-19-2017-009-05,5,1,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,79.98489951025890000000,9,2
6265,19,12,1-19-2017-012-07,7,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,22005,550.08296943677000000000,9,2
6269,19,14,1-19-2017-014-09,9,1,1,3,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,933.15590969023200000000,9,2
6270,19,15,1-19-2017-015-06,6,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,169.15525252144600000000,9,2
6270,19,15,1-19-2017-015-06,6,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,14973,169.15525252144600000000,9,2
6310,19,17,1-19-2017-017-02,2,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,634,102.08901342749200000000,9,2
6312,19,18,1-19-2017-018-03,3,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,12397,252.84641086525500000000,9,2
6362,19,19,1-19-2017-019-06,6,1,1,3,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,8907,417.70420985892400000000,9,2
6363,19,20,1-19-2017-020-04,4,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,1678,1320.59535121042000000000,9,2
6394,19,21,1-19-2017-021-03,3,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,10992,2777.33927092249000000000,9,2
6394,19,21,1-19-2017-021-03,3,2,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,19521,2777.33927092249000000000,9,2
6395,19,22,1-19-2017-022-02,2,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,5706,231.02781274465900000000,9,2
6439,19,23,1-19-2017-023-05,5,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,19491,89.46450544409630000000,9,2
6497,19,25,1-19-2017-025-05,5,2,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,253.13956462978300000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1,3,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,98.25784561067750000000,9,2
6584,19,31,1-19-2017-031-05,5,1,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,12082,79.98489951025890000000,9,2
6609,19,32,1-19-2017-032-03,3,2,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,3947,513.15205179595300000000,9,2
6633,19,33,1-19-2017-033-10,10,2,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,12915.28522029220000000000,9,2
6674,19,35,1-19-2017-035-06,6,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,9235,575.35912671865800000000,9,2
6751,19,39,1-19-2017-039-10,10,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,18182.90576581580000000000,9,2
6826,19,44,1-19-2017-044-08,8,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,16488,1264.82168849430000000000,9,2
6867,19,45,1-19-2017-045-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6603,178.30364945838700000000,9,2
6928,19,49,1-19-2017-049-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,7996,321.16457646952100000000,9,2
6928,19,49,1-19-2017-049-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,39662,321.16457646952100000000,9,2
6947,19,51,1-19-2017-051-10,10,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,11555.35071414100000000000,9,2
6983,19,52,1-19-2017-052-03,3,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,702,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4176,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,2,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,19590,360.98015372023500000000,9,2
7036,19,56,1-19-2017-056-02,2,3,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6703,112.14787202290300000000,9,2
7058,19,57,1-19-2017-057-10,10,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,19938,9189.86912192756000000000,9,2
7059,19,58,1-19-2017-058-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,519,1119.08307584669000000000,9,2
7060,19,59,1-19-2017-059-05,5,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,79.98489951025890000000,9,2
7163,19,62,1-19-2017-062-03,3,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3861,624.19684249779500000000,9,2
7215,19,65,1-19-2017-065-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,4843,102.08901342749200000000,9,2
7215,19,65,1-19-2017-065-02,2,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,10260,102.08901342749200000000,9,2
7216,19,66,1-19-2017-066-02,2,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,102.08901342749200000000,9,2
7262,19,68,1-19-2017-068-07,7,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,8487,1641.40680223338000000000,9,2
7264,19,70,1-19-2017-070-06,6,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,15510,504.74673376362800000000,9,2
7314,19,72,1-19-2017-072-02,2,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,9213,284.36760501366100000000,9,2
7315,19,73,1-19-2017-073-06,6,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,14340,1873.17869437277000000000,9,2
7364,19,75,1-19-2017-075-08,8,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,215.27777464898600000000,9,2
7428,19,77,1-19-2017-077-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,1824,1079.33398644682000000000,9,2
7430,19,79,1-19-2017-079-03,3,3,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,6265,224.03830118455600000000,9,2
7525,19,80,1-19-2017-080-04,4,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,192,696.16305401262900000000,9,2
7534,19,83,1-19-2017-083-04,4,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,109,696.16305401262900000000,9,2
7660,19,87,1-19-2017-087-04,4,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,3003,2139.39588755144000000000,9,2
7718,19,89,1-19-2017-089-07,7,2,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,9647,1010.73822145806000000000,9,2
7719,19,90,1-19-2017-090-09,9,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,42792,1714.60742632915000000000,9,2
7767,19,91,1-19-2017-091-02,2,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,6312,130.79709018442100000000,9,2
7850,19,92,1-19-2017-092-09,9,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,7758.23829702000000000000,9,2
7883,19,95,1-19-2017-095-02,2,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,1187,134.56453847884200000000,9,2
7883,19,95,1-19-2017-095-02,2,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,7534,134.56453847884200000000,9,2
7952,19,99,1-19-2017-099-02,2,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,97568,102.08901342749200000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1,4,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,1291.67508035249000000000,9,2
7999,19,103,1-19-2017-103-03,3,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,13246,260.66210589899600000000,9,2
8062,19,104,1-19-2017-104-06,6,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,412.31280177874700000000,9,2
8063,19,105,1-19-2017-105-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,19303,270.57903867360000000000,9,2
8064,19,106,1-19-2017-106-04,4,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,9301,1303.55011135808000000000,9,2
8126,19,107,1-19-2017-107-06,6,3,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,295,341.38479707053400000000,9,2
8128,19,109,1-19-2017-109-04,4,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,1668,1079.30723547131000000000,9,2
8205,19,110,1-19-2017-110-02,2,2,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,102.08901342749200000000,9,2
8206,19,111,1-19-2017-111-07,7,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,11500,2883.97503579998000000000,9,2
8207,19,112,1-19-2017-112-05,5,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,12842,79.98489951025890000000,9,2
8252,19,114,1-19-2017-114-02,2,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,24192,102.08901342749200000000,9,2
8365,19,116,1-19-2017-116-05,5,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,17989,79.98489951025890000000,9,2
8366,19,117,1-19-2017-117-03,3,1,1,3,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,5355,414.74687958437300000000,9,2
8416,19,119,1-19-2017-119-03,3,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,10048,207.99126642578700000000,9,2
8418,19,121,1-19-2017-121-07,7,1,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,1030.67200677125000000000,9,2
8429,19,122,1-19-2017-122-04,4,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,3080,1002.02528561911000000000,9,2
8533,19,123,1-19-2017-123-04,4,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,28832,647.46524543705200000000,9,2
8534,19,124,1-19-2017-124-07,7,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,16757,665.97551319226200000000,9,2
8534,19,124,1-19-2017-124-07,7,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,30454,665.97551319226200000000,9,2
8565,19,126,1-19-2017-126-06,6,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,1056.58876099266000000000,9,2
8611,19,127,1-19-2017-127-02,2,1,1,3,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,2130,102.08901342749200000000,9,2
8612,19,128,1-19-2017-128-02,2,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,6477,102.08901342749200000000,9,2
8612,19,128,1-19-2017-128-02,2,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,1043,102.08901342749200000000,9,2
8613,19,129,1-19-2017-129-07,7,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,23774,3898.07198746456000000000,9,2
8701,19,131,1-19-2017-131-02,2,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,6475,134.11744751861000000000,9,2
8701,19,131,1-19-2017-131-02,2,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,33503,134.11744751861000000000,9,2
8713,19,133,1-19-2017-133-04,4,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,2109,7767.54055916040000000000,9,2
8803,19,134,1-19-2017-134-02,2,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,11437,102.08901342749200000000,9,2
8805,19,136,1-19-2017-136-04,4,2,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,1670.91509537102000000000,9,2
8867,19,139,1-19-2017-139-04,4,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,5784,1782.53610427378000000000,9,2
8946,19,142,1-19-2017-142-07,7,1,1,3,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,808.93373686221300000000,9,2
8983,19,143,1-19-2017-143-07,7,2,1,3,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,808.93373669988300000000,9,2
9009,19,144,1-19-2017-144-05,5,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,27296,79.98489951025890000000,9,2
6054,20,1,1-20-2017-001-10,10,1,1,0,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,99998,31.99248475413540000000,11,2
6206,20,3,1-20-2017-003-02,2,1,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,5407,39.06733804536630000000,11,2
6207,20,4,1-20-2017-004-04,4,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,8468,671.33275677081700000000,11,2
6273,20,7,1-20-2017-007-03,3,1,1,2,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,5737,222.02921272543600000000,11,2
6273,20,7,1-20-2017-007-03,3,2,1,1,Crash Data Retrieval Tool 16.6,Crash Data Retrieval Tool 18.0.2,1,16342,222.02921272543600000000,11,2
6327,20,9,1-20-2017-009-03,3,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,2477,319.15861503593100000000,11,2
6455,20,16,1-20-2017-016-06,6,1,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,18633,278.96588652045300000000,11,2
6508,20,17,1-20-2017-017-04,4,2,1,0,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,1176.72254964077000000000,11,2
6597,20,21,1-20-2017-021-06,6,2,1,1,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,99998,282.61000526536200000000,11,2
6641,20,25,1-20-2017-025-03,3,2,1,2,Crash Data Retrieval Tool 17.2,Crash Data Retrieval Tool 18.0.2,1,4189,294.80958405077100000000,11,2
6687,20,26,1-20-2017-026-02,2,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,9945,58.14040882154730000000,11,2
6688,20,27,1-20-2017-027-04,4,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,1700,2024.53221361302000000000,11,2
6728,20,28,1-20-2017-028-03,3,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,1925,107.95194807247000000000,11,2
6728,20,28,1-20-2017-028-03,3,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,4711,107.95194807247000000000,11,2
6729,20,29,1-20-2017-029-09,9,1,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,726.26986988851600000000,11,2
6802,20,31,1-20-2017-031-06,6,2,1,5,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,736.16440475029800000000,11,2
6877,20,38,1-20-2017-038-08,8,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,99998,222.08499015785700000000,11,2
6878,20,39,1-20-2017-039-06,6,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,14865,521.70445216948900000000,11,2
6923,20,42,1-20-2017-042-01,1,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,99998,52.19582469782480000000,11,2
6996,20,47,1-20-2017-047-09,9,2,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,48283,1074.33857977620000000000,11,2
6997,20,48,1-20-2017-048-08,8,2,1,1,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,30408,131.84360551156900000000,11,2
7031,20,49,1-20-2017-049-08,8,1,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,22490,129.57114779170200000000,11,2
7078,20,52,1-20-2017-052-08,8,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,3462,323.36496164919700000000,11,2
7079,20,53,1-20-2017-053-07,7,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,11662,1659.45466607248000000000,11,2
7090,20,55,1-20-2017-055-02,2,1,1,2,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,6302,39.06733804536630000000,11,2
7183,20,61,1-20-2017-061-09,9,1,1,1,Crash Data Retrieval Tool 17.3,Crash Data Retrieval Tool 18.0.2,1,62915,1958.12195970583000000000,11,2
7184,20,62,1-20-2017-062-03,3,1,1,0,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,954,291.05307665616700000000,11,2
7184,20,62,1-20-2017-062-03,3,2,1,2,Crash Data Retrieval Tool 17.2.1,Crash Data Retrieval Tool 18.0.2,1,6461,291.05307665616700000000,11,2
7230,20,63,1-20-2017-063-08,8,2,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,20105,118.63788302479000000000,11,2
7232,20,65,1-20-2017-065-02,2,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,714,39.06733804536630000000,11,2
7239,20,66,1-20-2017-066-03,3,1,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,6130,143.69377211274000000000,11,2
7381,20,75,1-20-2017-075-02,2,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,2414,58.97491564173520000000,11,2
7382,20,76,1-20-2017-076-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,4903,648.91022961299900000000,11,2
7383,20,77,1-20-2017-077-02,2,1,1,0,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,58.97491564173520000000,11,2
7383,20,77,1-20-2017-077-02,2,2,1,2,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,11603,58.97491564173520000000,11,2
7442,20,78,1-20-2017-078-03,3,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,2726,88.26899025723930000000,11,2
7610,20,87,1-20-2017-087-03,3,1,1,3,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,10370,541.82133208825800000000,11,2
7686,20,88,1-20-2017-088-08,8,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,99998,136.91200738205900000000,11,2
7689,20,91,1-20-2017-091-07,7,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,26899,702.60942414034600000000,11,2
7735,20,93,1-20-2017-093-06,6,2,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,773.41493042465900000000,11,2
7736,20,94,1-20-2017-094-02,2,1,1,1,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,5100,39.06733804536630000000,11,2
7799,20,97,1-20-2017-097-04,4,1,1,4,Crash Data Retrieval Tool 17.4,Crash Data Retrieval Tool 18.0.2,1,2895,2093.85301879526000000000,11,2
7860,20,100,1-20-2017-100-03,3,1,1,3,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,3301,97.23967098172880000000,11,2
7971,20,109,1-20-2017-109-03,3,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,7204,125.41439754736500000000,11,2
8016,20,110,1-20-2017-110-01,1,1,1,3,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,56.81933354281490000000,11,2
8077,20,116,1-20-2017-116-01,1,1,1,4,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,47.97147683516590000000,11,2
8094,20,117,1-20-2017-117-07,7,1,1,5,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,99998,447.19108221602800000000,11,2
8094,20,117,1-20-2017-117-07,7,2,1,2,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,8110,447.19108221602800000000,11,2
8169,20,119,1-20-2017-119-03,3,1,1,2,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,9320,140.67471679379700000000,11,2
8169,20,119,1-20-2017-119-03,3,2,1,4,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,848,140.67471679379700000000,11,2
8171,20,121,1-20-2017-121-03,3,1,1,1,Crash Data Retrieval Tool 17.4.2,Crash Data Retrieval Tool 18.0.2,1,3152,140.67471679379700000000,11,2
8289,20,131,1-20-2017-131-10,10,1,1,1,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,3419.93796732835000000000,11,2
8383,20,133,1-20-2017-133-06,6,3,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,660.66111591016900000000,11,2
8436,20,136,1-20-2017-136-06,6,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,10560,251.65386651402400000000,11,2
8452,20,140,1-20-2017-140-03,3,2,1,4,Crash Data Retrieval Tool 17.5,Crash Data Retrieval Tool 18.0.2,1,99998,129.75163194922700000000,11,2
8518,20,141,1-20-2017-141-05,5,1,1,4,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,99998,36.14618939188560000000,11,2
8519,20,142,1-20-2017-142-06,6,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,16043,299.84932881003100000000,11,2
8641,20,148,1-20-2017-148-02,2,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,8108,126.21531659719600000000,11,2
8751,20,149,1-20-2017-149-04,4,1,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,15421,809.19022299613200000000,11,2
8827,20,156,1-20-2017-156-03,3,1,1,0,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,9672,218.97033816410200000000,11,2
8829,20,157,1-20-2017-157-03,3,1,1,2,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,3397,218.97033816410200000000,11,2
8829,20,157,1-20-2017-157-03,3,2,1,1,Crash Data Retrieval Tool 17.5.1,Crash Data Retrieval Tool 18.0.2,1,8863,218.97033816410200000000,11,2
