CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
6691,18,15,1-18-2017-015-09,9,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,958.54534062632800000000,6,2
6719,18,16,1-18-2017-016-03,3,1,1,1,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,1,2,0,47,167,7,8,9995,9995,47,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,47,9997,9997,7,0,7,208.07525317884000000000,6,2
6719,18,16,1-18-2017-016-03,3,1,1,3,0,9995,9995,7,8,9995,177,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,177,9995,9997,9997,7,0,7,208.07525317884000000000,6,2
6754,18,17,1-18-2017-017-09,9,1,1,1,0,33,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9995,9995,1,8,9997,9997,9997,9997,9997,0,7,7,2543.89401154685000000000,6,2
6796,18,18,1-18-2017-018-03,3,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,329.59017347433600000000,6,2
7030,18,25,1-18-2017-025-04,4,1,1,1,1,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,1508.13322942618000000000,6,2
7030,18,25,1-18-2017-025-04,4,1,1,2,1,9997,9997,7,8,9997,9997,9995,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,1508.13322942618000000000,6,2
7030,18,25,1-18-2017-025-04,4,1,1,3,1,9997,9997,7,8,9995,9995,9995,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9995,9997,9997,7,3,7,1508.13322942618000000000,6,2
7030,18,25,1-18-2017-025-04,4,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1508.13322942618000000000,6,2
7069,18,26,1-18-2017-026-01,1,2,1,1,1,23,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,406.96035874213900000000,6,2
7069,18,26,1-18-2017-026-01,1,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,406.96035874213900000000,6,2
7127,18,28,1-18-2017-028-09,9,3,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,853.81231680649800000000,6,2
7176,18,29,1-18-2017-029-06,6,2,1,1,1,27,30,7,8,9995,27,24,9997,9997,7,7,7,0,9995,9995,1,8,9995,27,24,9997,9997,7,0,7,1868.06986050596000000000,6,2
7277,18,32,1-18-2017-032-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,1598.29630310592000000000,6,2
7277,18,32,1-18-2017-032-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,1,9995,9995,0,8,9995,9995,9995,9997,9997,7,2,7,1598.29630310592000000000,6,2
7277,18,32,1-18-2017-032-04,4,2,1,2,1,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9995,9997,9997,7,0,7,1598.29630310592000000000,6,2
7361,18,33,1-18-2017-033-04,4,1,1,1,1,9995,9995,7,8,9995,9997,9994,9997,9997,0,7,7,0,9995,9995,7,8,9995,9997,9994,9997,9997,0,0,7,706.85869642507400000000,6,2
7438,18,34,1-18-2017-034-03,3,1,1,1,1,29,179,7,8,9997,9997,16,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,172.96302857608600000000,6,2
7542,18,37,1-18-2017-037-04,4,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,5254.45731880989000000000,6,2
7542,18,37,1-18-2017-037-04,4,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,5254.45731880989000000000,6,2
7606,18,39,1-18-2017-039-09,9,1,1,1,7,9997,9997,7,8,9997,9997,20,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,20,9997,9997,7,7,7,3265.88247428880000000000,6,2
7690,18,41,1-18-2017-041-07,7,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,661.11520052444500000000,6,2
7690,18,41,1-18-2017-041-07,7,1,1,2,1,9995,9995,7,8,9997,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9995,9997,9997,7,0,7,661.11520052444500000000,6,2
7724,18,43,1-18-2017-043-06,6,1,1,1,1,40,9994,7,1,9997,9995,9994,9997,9997,7,7,7,0,9995,9995,1,0,9997,9995,9994,9997,9997,7,0,7,580.56124480734400000000,6,2
7724,18,43,1-18-2017-043-06,6,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,580.56124480734400000000,6,2
7902,18,47,1-18-2017-047-04,4,1,1,1,1,7,13,7,8,9995,9997,2,9997,9997,7,7,7,0,9995,9995,1,8,9995,9997,2,9997,9997,7,0,7,2602.89340505390000000000,6,2
7958,18,48,1-18-2017-048-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9995,0,7,7,0,9995,9995,7,8,9995,9995,9995,9995,9995,7,7,7,1817.72986799856000000000,6,2
7958,18,48,1-18-2017-048-04,4,2,1,1,1,9997,9997,7,8,9995,9995,9995,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9995,9997,9997,7,4,7,1817.72986799856000000000,6,2
7958,18,48,1-18-2017-048-04,4,2,1,2,1,34,134,7,8,9997,9995,34,9997,9997,7,7,7,0,9995,9995,7,8,9997,9995,34,9997,9997,7,4,7,1817.72986799856000000000,6,2
8040,18,51,1-18-2017-051-07,7,1,1,1,0,10,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,542.40021166799200000000,6,2
8040,18,51,1-18-2017-051-07,7,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,542.40021166799200000000,6,2
8073,18,52,1-18-2017-052-06,6,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,589.07980849348800000000,6,2
8073,18,52,1-18-2017-052-06,6,1,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,589.07980849348800000000,6,2
8073,18,52,1-18-2017-052-06,6,2,1,1,1,51,54,7,8,9995,153,51,9997,9997,7,7,7,0,51,57,0,8,9995,153,51,9997,9997,7,2,7,589.07980849348800000000,6,2
8074,18,53,1-18-2017-053-06,6,1,1,1,1,9995,9995,7,8,9995,759,759,9997,9997,0,7,7,0,9995,9995,1,8,9995,759,759,9997,9997,7,0,7,589.07980849348800000000,6,2
8210,18,55,1-18-2017-055-07,7,1,1,1,1,12,15,7,8,9995,114,12,9997,9997,7,7,7,0,9995,9995,1,8,9995,114,12,9997,9997,7,0,7,1178.91146170421000000000,6,2
8210,18,55,1-18-2017-055-07,7,1,1,2,1,9997,9997,7,8,9995,759,759,9997,9997,7,7,7,0,9995,9995,1,8,9995,759,759,9997,9997,7,0,7,1178.91146170421000000000,6,2
8210,18,55,1-18-2017-055-07,7,1,1,3,1,9995,9995,7,8,9995,9995,9994,9997,9997,7,7,7,0,9995,9995,1,8,9995,9997,9994,9997,9997,7,0,7,1178.91146170421000000000,6,2
8273,18,57,1-18-2017-057-09,9,2,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,5717.44522861119000000000,6,2
8433,18,61,1-18-2017-061-04,4,1,1,1,1,31,34,7,8,9995,44,16,9997,9997,7,7,7,1,31,34,0,8,9995,44,16,9997,9997,7,2,7,3486.74804297256000000000,6,2
8508,18,62,1-18-2017-062-03,3,1,1,1,1,21,41,7,8,9995,9995,9994,9999,9997,0,7,7,0,21,41,7,8,9995,9995,9997,9997,9997,7,7,7,400.87137569831700000000,6,2
8508,18,62,1-18-2017-062-03,3,2,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9995,0,7,7,0,9995,9995,7,8,9995,9995,9995,9995,9995,0,5,7,400.87137569831700000000,6,2
8509,18,63,1-18-2017-063-06,6,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,610.85441384266600000000,6,2
8635,18,66,1-18-2017-066-03,3,2,1,1,0,25,55,7,8,9995,9995,25,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,25,9997,9997,7,7,7,516.95073212531300000000,6,2
8635,18,66,1-18-2017-066-03,3,2,1,2,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,516.95073212531300000000,6,2
8635,18,66,1-18-2017-066-03,3,3,1,1,1,9995,9995,7,8,9997,9997,9995,9997,9997,7,7,7,1,9995,9995,1,8,9997,9997,9995,9997,9997,0,7,7,516.95073212531300000000,6,2
8636,18,67,1-18-2017-067-02,2,2,1,1,1,32,35,7,8,9995,9997,2,9997,9997,7,7,7,0,9995,9995,1,8,9995,9997,2,9997,9997,7,0,7,82.56750368106610000000,6,2
8636,18,67,1-18-2017-067-02,2,2,1,2,1,9997,9997,7,8,9995,9997,9994,9997,9997,7,7,7,0,9995,9995,1,8,9995,9997,9994,9997,9997,7,0,7,82.56750368106610000000,6,2
8636,18,67,1-18-2017-067-02,2,2,1,3,1,9995,9995,7,8,9995,9995,9994,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9994,9997,9997,7,0,7,82.56750368106610000000,6,2
8746,18,69,1-18-2017-069-07,7,1,1,1,1,9995,9995,7,8,9997,9995,9994,9997,9997,7,7,7,0,9995,9995,1,8,9997,9995,9994,9997,9997,7,7,7,1178.05380765669000000000,6,2
8765,18,70,1-18-2017-070-03,3,1,1,1,1,9995,9995,7,8,9994,9994,9994,9999,9997,0,7,7,0,9995,9995,7,8,9994,9994,9997,9997,9997,7,7,7,278.00972779916800000000,6,2
8765,18,70,1-18-2017-070-03,3,1,1,2,1,9995,9995,7,8,9994,9994,9994,9999,9997,0,7,7,0,9995,9995,7,8,9994,9994,9997,9997,9997,7,7,7,278.00972779916800000000,6,2
8811,18,71,1-18-2017-071-09,9,1,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,7,7,9984.70215625247000000000,6,2
8811,18,71,1-18-2017-071-09,9,1,1,2,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,1,9995,9995,7,8,9997,9997,9997,9997,9997,7,7,7,9984.70215625247000000000,6,2
8879,18,72,1-18-2017-072-04,4,1,1,1,1,9997,9997,7,8,9997,9997,8,8,13,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,4,7,1390.56346152585000000000,6,2
8880,18,73,1-18-2017-073-01,1,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,136.74127624896500000000,6,2
6186,19,6,1-19-2017-006-04,4,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1259.52606882267000000000,9,2
6187,19,7,1-19-2017-007-05,5,1,1,1,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,79.98489951025890000000,9,2
6265,19,12,1-19-2017-012-07,7,2,1,1,1,9995,9995,7,8,9997,9997,9995,9997,9997,7,7,7,0,9995,9995,1,8,9997,9997,9995,9997,9997,0,7,7,550.08296943677000000000,9,2
6269,19,14,1-19-2017-014-09,9,1,1,1,0,12,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,12,9997,7,8,9997,9997,9997,9997,9997,7,7,7,933.15590969023200000000,9,2
6269,19,14,1-19-2017-014-09,9,1,1,2,1,12,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,12,9997,7,8,9997,9997,9997,9997,9997,7,7,7,933.15590969023200000000,9,2
6269,19,14,1-19-2017-014-09,9,1,1,3,0,12,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,12,9997,7,8,9997,9997,9997,9997,9997,7,7,7,933.15590969023200000000,9,2
6270,19,15,1-19-2017-015-06,6,1,1,1,7,9997,9997,7,8,9997,9997,103,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,103,9997,9997,7,7,7,169.15525252144600000000,9,2
6270,19,15,1-19-2017-015-06,6,2,1,1,1,9995,9995,7,0,9997,9995,9995,9997,9997,7,7,7,1,9995,9995,7,0,9997,9995,9995,9997,9997,0,7,7,169.15525252144600000000,9,2
6310,19,17,1-19-2017-017-02,2,2,1,1,1,9995,9995,7,8,9995,9995,68,73,68,7,7,7,1,9995,9995,0,8,9995,9995,68,73,68,0,2,7,102.08901342749200000000,9,2
6312,19,18,1-19-2017-018-03,3,2,1,1,0,31,9995,7,8,9995,9995,31,9997,9997,7,7,7,1,31,9995,0,8,9995,9995,31,9997,9997,7,2,7,252.84641086525500000000,9,2
6362,19,19,1-19-2017-019-06,6,1,1,1,1,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9997,9995,9997,9997,7,0,7,417.70420985892400000000,9,2
6362,19,19,1-19-2017-019-06,6,1,1,2,0,27,51,7,8,9995,9997,27,9997,9997,7,7,7,0,9995,9995,1,8,9995,9997,27,9997,9997,7,0,7,417.70420985892400000000,9,2
6362,19,19,1-19-2017-019-06,6,1,1,3,0,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,0,9995,9995,1,8,9995,9997,9995,9997,9997,7,0,7,417.70420985892400000000,9,2
6363,19,20,1-19-2017-020-04,4,2,1,1,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,1320.59535121042000000000,9,2
6394,19,21,1-19-2017-021-03,3,1,1,1,1,9997,9997,7,8,9997,340,340,340,345,0,7,7,1,9997,9997,7,8,340,340,340,340,9997,0,7,7,2777.33927092249000000000,9,2
6394,19,21,1-19-2017-021-03,3,2,1,1,1,10,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,2777.33927092249000000000,9,2
6394,19,21,1-19-2017-021-03,3,2,1,2,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,2777.33927092249000000000,9,2
6395,19,22,1-19-2017-022-02,2,1,1,1,1,9995,9995,7,8,9995,30,30,9997,9997,7,7,7,0,9995,9995,1,8,30,30,30,9997,9997,7,0,7,231.02781274465900000000,9,2
6439,19,23,1-19-2017-023-05,5,2,1,1,1,9995,9995,7,8,9997,9995,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,0,7,89.46450544409630000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1,1,1,2,9997,7,8,9997,9997,9997,9997,9997,1,7,7,0,2,9997,7,8,9997,9997,9997,9997,9997,7,0,7,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1,2,1,2,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,2,9997,7,8,9997,9997,9997,9997,9997,7,0,7,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,1,1,3,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,98.25784561067750000000,9,2
6535,19,27,1-19-2017-027-05,5,2,1,1,7,9997,9997,7,8,9997,9997,8,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,8,9997,9997,7,7,7,98.25784561067750000000,9,2
6584,19,31,1-19-2017-031-05,5,1,1,1,0,24,124,7,1,9997,9995,9994,9997,9997,7,7,7,0,9995,9995,1,0,9997,9995,9994,9997,9997,7,7,7,79.98489951025890000000,9,2
6609,19,32,1-19-2017-032-03,3,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,513.15205179595300000000,9,2
6609,19,32,1-19-2017-032-03,3,2,1,2,1,9997,9997,7,8,86,86,25,25,9997,0,7,7,0,9997,9997,7,8,9997,86,9997,9997,9997,0,7,7,513.15205179595300000000,9,2
6674,19,35,1-19-2017-035-06,6,2,1,1,1,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,4,7,575.35912671865800000000,9,2
6674,19,35,1-19-2017-035-06,6,2,1,2,1,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,7,8,9997,9995,9995,9997,9997,7,4,7,575.35912671865800000000,9,2
6751,19,39,1-19-2017-039-10,10,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,18182.90576581580000000000,9,2
6826,19,44,1-19-2017-044-08,8,1,1,1,1,9995,9995,7,0,9997,9995,9994,9997,9997,7,7,7,0,9995,9995,1,0,9997,9997,9994,9997,9997,0,0,7,1264.82168849430000000000,9,2
6826,19,44,1-19-2017-044-08,8,1,1,2,1,9995,9995,7,0,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,7,0,9997,9995,9995,9997,9997,0,7,7,1264.82168849430000000000,9,2
6867,19,45,1-19-2017-045-02,2,1,1,1,0,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,24,24,24,9997,9997,7,7,7,178.30364945838700000000,9,2
6867,19,45,1-19-2017-045-02,2,1,1,2,0,17,25,7,8,9995,9995,17,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,17,9997,9997,7,7,7,178.30364945838700000000,9,2
6928,19,49,1-19-2017-049-03,3,1,1,1,0,12,42,7,8,9995,9995,12,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,12,9997,9997,7,7,7,321.16457646952100000000,9,2
6928,19,49,1-19-2017-049-03,3,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,321.16457646952100000000,9,2
6947,19,51,1-19-2017-051-10,10,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,11555.35071414100000000000,9,2
6947,19,51,1-19-2017-051-10,10,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,11555.35071414100000000000,9,2
6983,19,52,1-19-2017-052-03,3,2,1,1,1,9995,9995,7,8,23,23,23,9997,9997,0,7,7,1,9995,9995,0,8,9995,23,23,9997,9997,7,2,7,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,1,1,1,1,36,76,7,0,0,0,12,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,2,1,1,1,33,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,360.98015372023500000000,9,2
6984,19,53,1-19-2017-053-03,3,2,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,360.98015372023500000000,9,2
7036,19,56,1-19-2017-056-02,2,3,1,1,1,0,0,7,0,0,0,0,9997,9997,0,7,7,1,0,0,0,0,0,0,0,9997,9997,7,7,7,112.14787202290300000000,9,2
7036,19,56,1-19-2017-056-02,2,3,1,2,1,0,0,7,0,0,0,0,9997,9997,0,7,7,1,0,0,0,0,0,0,0,9997,9997,7,7,7,112.14787202290300000000,9,2
7058,19,57,1-19-2017-057-10,10,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,9189.86912192756000000000,9,2
7059,19,58,1-19-2017-058-04,4,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1119.08307584669000000000,9,2
7060,19,59,1-19-2017-059-05,5,2,1,1,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,79.98489951025890000000,9,2
7163,19,62,1-19-2017-062-03,3,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,5,7,624.19684249779500000000,9,2
7163,19,62,1-19-2017-062-03,3,1,1,2,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,0,4,7,624.19684249779500000000,9,2
7215,19,65,1-19-2017-065-02,2,1,1,1,0,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,7,9995,9995,7,8,9995,9995,9995,9997,9997,7,7,7,102.08901342749200000000,9,2
7215,19,65,1-19-2017-065-02,2,1,1,2,0,9995,9995,7,8,9995,9,9,9997,9997,7,7,7,7,9995,9995,7,8,9,9,9,9997,9997,7,7,7,102.08901342749200000000,9,2
7215,19,65,1-19-2017-065-02,2,2,1,1,0,17,20,7,8,75,75,17,9997,9997,7,7,7,0,20,23,0,8,48,48,17,9997,9997,7,7,7,102.08901342749200000000,9,2
7216,19,66,1-19-2017-066-02,2,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,0,8,9997,9997,9997,9997,9997,7,7,7,102.08901342749200000000,9,2
7262,19,68,1-19-2017-068-07,7,1,1,1,0,43,193,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,1641.40680223338000000000,9,2
7264,19,70,1-19-2017-070-06,6,2,1,1,1,9995,9995,7,8,9997,9995,9995,9997,9997,7,7,7,0,9995,9995,1,8,9997,9995,9995,9997,9997,7,7,7,504.74673376362800000000,9,2
7314,19,72,1-19-2017-072-02,2,2,1,1,1,24,9997,7,8,9997,9997,24,24,9997,7,7,7,7,24,9997,7,8,9997,84,24,24,9997,7,7,7,284.36760501366100000000,9,2
7315,19,73,1-19-2017-073-06,6,1,1,1,0,9995,9995,7,8,9995,9997,9995,9997,9997,0,7,7,7,9995,9995,7,8,9995,9997,9995,9997,9997,7,7,7,1873.17869437277000000000,9,2
7364,19,75,1-19-2017-075-08,8,1,1,1,0,4,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,4,9997,7,8,9997,9997,9997,9997,9997,7,0,7,215.27777464898600000000,9,2
7428,19,77,1-19-2017-077-04,4,1,1,1,1,11,9995,7,8,9995,9995,11,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,11,9997,9997,7,7,7,1079.33398644682000000000,9,2
7430,19,79,1-19-2017-079-03,3,3,1,1,1,38,78,7,0,0,0,14,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,224.03830118455600000000,9,2
7525,19,80,1-19-2017-080-04,4,2,1,1,1,9995,9995,7,8,9995,9995,9995,9995,9997,7,7,7,0,9995,9995,7,8,9995,9995,9995,9995,9997,7,7,7,696.16305401262900000000,9,2
7534,19,83,1-19-2017-083-04,4,1,1,1,1,9995,9995,7,8,9995,9995,9997,9997,9997,7,7,7,0,9995,9995,1,8,9995,9995,9997,9997,9997,7,7,7,696.16305401262900000000,9,2
7660,19,87,1-19-2017-087-04,4,1,1,1,1,0,0,7,0,0,0,0,9997,9997,0,7,7,0,0,0,1,0,0,0,0,9997,9997,7,7,7,2139.39588755144000000000,9,2
7718,19,89,1-19-2017-089-07,7,2,1,1,1,96,246,7,8,9997,9997,96,96,9997,1,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,5,7,1010.73822145806000000000,9,2
7719,19,90,1-19-2017-090-09,9,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,1714.60742632915000000000,9,2
7767,19,91,1-19-2017-091-02,2,1,1,1,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,7,7,1,9995,9995,7,8,9995,9995,9995,9997,9997,0,2,7,130.79709018442100000000,9,2
7850,19,92,1-19-2017-092-09,9,2,1,1,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,2,7,7758.23829702000000000000,9,2
7850,19,92,1-19-2017-092-09,9,2,1,2,1,9995,9995,7,8,9997,9997,9997,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9997,9997,9997,7,2,7,7758.23829702000000000000,9,2
7883,19,95,1-19-2017-095-02,2,1,1,1,1,10,9995,7,8,9995,9995,10,9997,9997,7,7,7,0,9995,9995,1,8,30,30,10,9997,9997,7,7,7,134.56453847884200000000,9,2
7883,19,95,1-19-2017-095-02,2,2,1,1,1,13,53,7,0,223,223,12,9997,9997,0,7,7,1,12,52,0,0,36,36,12,9997,9997,7,7,7,134.56453847884200000000,9,2
7883,19,95,1-19-2017-095-02,2,2,1,2,1,0,0,7,0,39,39,0,9997,9997,0,7,7,1,0,0,0,0,0,0,0,9997,9997,7,7,7,134.56453847884200000000,9,2
7952,19,99,1-19-2017-099-02,2,2,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,7,7,7,7,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,102.08901342749200000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1,1,1,9997,9997,7,8,9997,9997,9997,9997,9997,0,7,7,0,9997,9997,7,8,9997,9997,9997,9997,9997,7,0,7,1291.67508035249000000000,9,2
7997,19,101,1-19-2017-101-07,7,1,1,2,1,9995,9995,7,8,9997,9997,9995,9997,9997,0,7,7,0,9995,9995,7,8,9997,9997,9995,9997,9997,7,0,7,1291.67508035249000000000,9,2
