CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
7281,13,53,1-13-2017-053-03,3,2,RF,28,controlcontact sport a/s,P225/45R17,657R WBU82116,6,0,1,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,RR,139,raptor,P245/40R17,Y98N N8R0,8,0,1,931.20215853294300000000,7,2
7267,13,54,1-13-2017-054-03,3,1,LF,103,XLT A/T,P255/65R18,B7AY 012X2016,5,0,1,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,LR,103,XLT A/T,P255/65R18,B7AY 012X2116,6,0,1,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,RF,103,XLT A/T,P255/65R18,B7AY 012X2016,6,0,1,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,1,RR,103,XLT A/T,P255/65R18,B7AY 012X2116,5,0,1,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,LF,76,kinergy gt,P215/55R16,T7R1 1BH 2116,5,0,1,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,LR,76,kinergy gt,P215/55R16,T7R1 1BH 2116,5,0,1,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,RF,76,kinergy gt,P215/55R16,T7R1 1BH 2116,6,0,1,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,RR,76,kinergy gt,P215/55R16,T7R1 1BH 2116,6,0,1,931.20215852199400000000,7,2
7268,13,55,1-13-2017-055-10,10,1,LF,13,Rugged Trail T/A,LT265/70R17,M3AH DR213704,6,0,2,15216.83519490180000000000,7,2
7268,13,55,1-13-2017-055-10,10,1,LR,13,Rugged Trail T/A,LT265/70R17,B7P8 DP114611,8,0,2,15216.83519490180000000000,7,2
7268,13,55,1-13-2017-055-10,10,1,RF,13,Rugged Trail T/A,LT265/70R17,M3AH DR111412,9,0,2,15216.83519490180000000000,7,2
7268,13,55,1-13-2017-055-10,10,1,RR,13,Rugged Trail T/A,LT265/70R17,B7P8 DP114611,8,0,2,15216.83519490180000000000,7,2
7318,13,56,1-13-2017-056-02,2,1,LF,115,N PRIZ RH7,P225/55R18,UAK8 ANCR0615,8,0,1,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,LR,115,N PRIZ RH7,P225/55R18,UAK8 ANCR0615,9,0,1,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,RF,115,N PRIZ RH7,P225/55R18,UAK8 ANCR0615,10,0,1,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,1,RR,115,N PRIZ RH7,P225/55R18,UAK8 ANCR0615,10,0,1,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,LF,998,all terrain a929,P215/70R16,1P43 AAA,5,0,1,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,LR,998,all terrain a929,P215/70R16,1P43 AAA 4514,6,0,1,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,RF,998,all terrain a929,P215/70R16,1P43 AAA 4514,5,0,1,201.63898984262400000000,7,2
7318,13,56,1-13-2017-056-02,2,2,RR,998,all terrain a929,P215/70R16,1P43 AAA,6,0,1,201.63898984262400000000,7,2
7366,13,57,1-13-2017-057-07,7,1,LF,103,defender,P205/55R16,APWC 112X2115,5,1,1,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,LR,103,defender,P205/55R16,APWC 112X1715,5,0,1,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,RF,103,defender,P205/55R16,APWC 112X2315,5,0,1,3594.91327501110000000000,7,2
7366,13,57,1-13-2017-057-07,7,1,RR,103,defender,P205/55R16,APWC 112X1615,6,0,1,3594.91327501110000000000,7,2
7367,13,58,1-13-2017-058-03,3,1,LF,70,Eagle rs-a,P225/50R17,M6YA #MWR4215,6,0,1,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,LR,70,Eagle rs-a,P225/50R17,M6YA CMWR4215,7,0,1,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,RF,70,Eagle rs-a,P225/50R17,M6YA CMWR4215,7,0,1,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,1,RR,70,Eagle rs-a,P225/50R17,M6YA CMWR4215,7,0,1,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,LF,28,contiprocontact,P205/55R16,P5T2 3VN 4716,7,1,1,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,LR,28,contiprocontact,P205/55R16,P5T2 3VN 4716,8,0,1,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,RF,28,contiprocontact,P205/55R16,P5T2 3VN 4716,9,0,1,991.88248213842200000000,7,2
7367,13,58,1-13-2017-058-03,3,2,RR,28,contiprocontact,P205/55R16,P5T2 3VN 4716,6,0,1,991.88248213842200000000,7,2
7368,13,59,1-13-2017-059-03,3,1,LF,70,eagle rs-a,P255/45R19,M63E JL1R0215,4,0,1,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,LR,70,eagle rs-a,P255/45R19,M63E JL1R0215,6,0,1,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,RF,70,eagle rs-a,P255/45R19,M63E JL1R0215,4,1,1,991.88248214289800000000,7,2
7368,13,59,1-13-2017-059-03,3,1,RR,70,eagle rs-a,P255/45R19,M63E JL1R0215,6,0,1,991.88248214289800000000,7,2
7447,13,60,1-13-2017-060-04,4,2,LF,70,Wrangler SR-A,P275/60R20,M6YN EYER0517,12,0,1,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,LR,70,Wrangler SR-A,P275/60R20,M6YN EYER0517,12,0,1,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,RF,70,Wrangler SR-A,P275/60R20,M6YN EYER0517,12,0,1,2291.22123220478000000000,7,2
7447,13,60,1-13-2017-060-04,4,2,RR,70,Wrangler SR-A,P275/60R20,M6YN EYER0517,11,0,1,2291.22123220478000000000,7,2
7448,13,61,1-13-2017-061-05,5,1,LF,999,Four Season,P195/60R15,XLV8 LB86,2,0,1,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,1,LR,998,Frun-PCR,P195/60R15,AJA7 CDEF3214,3,0,1,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,1,RF,999,Four Season,P195/60R15,XLV9 L8882510,1,0,1,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,1,RR,999,Four Season,P195/60R15,XLV9 L8882510,2,0,1,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,LF,103,primacy mxv4,P235/60R18,APXF 00MX4614,6,0,1,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,LR,103,primacy mxv4,P235/60R18,APXF 00MX,5,0,1,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,RF,103,primacy mxv4,P235/60R18,APXF 00MX3614,5,0,1,111.72102148204900000000,7,2
7448,13,61,1-13-2017-061-05,5,2,RR,103,primacy mxv4,P235/60R18,APXF 00MX4314,5,0,1,111.72102148204900000000,7,2
7449,13,62,1-13-2017-062-06,6,1,LF,187,yk-htx,P195/60R15,4UMT 6DA 4414,7,0,1,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,LR,998,full pcr,P245/70R16,4UMT 5DA 4514,6,0,1,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,RF,187,YK-HTX,P245/70R16,4UMT 6DA 4514,6,1,1,1271.49345553496000000000,7,2
7449,13,62,1-13-2017-062-06,6,1,RR,187,YK-HXT,P245/70R16,4UMT 6DA 4414,6,0,1,1271.49345553496000000000,7,2
7547,13,63,1-13-2017-063-03,3,1,LF,71,champiro 7P1,P185/65R15,9UT3 00Y,10,0,1,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,LR,17,ecopia ep422,P185/65R15,V6FP E28 1616,8,0,1,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,RF,71,champiro 7p1,P185/65R15,9UT3 00Y,7,1,1,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,1,RR,17,ecopia ep422,P185/65R15,V6FP E28 1616,8,0,1,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,LF,28,procontact,P205/55R16,A3T2 WC390517,6,0,1,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,LR,28,procontact,P205/55R16,A3T2 WC390517,8,0,1,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,RF,28,procontact,P205/55R16,A3T2 WC390417,2,0,1,278.88438302446900000000,7,2
7547,13,63,1-13-2017-063-03,3,2,RR,28,procontact,P205/55R16,A3T2 WC390417,6,0,1,278.88438302446900000000,7,2
7548,13,64,1-13-2017-064-09,9,1,LF,998,dh2,P185/65R14,P2TC AP5C1315,9,0,1,1604.95204628538000000000,7,2
7548,13,64,1-13-2017-064-09,9,1,LR,998,dh2,P185/65R14,P2TC AP5C1415,8,0,1,1604.95204628538000000000,7,2
7548,13,64,1-13-2017-064-09,9,1,RF,998,dh2,P185/65R14,P2TC AP5C1415,7,0,1,1604.95204628538000000000,7,2
7548,13,64,1-13-2017-064-09,9,1,RR,998,dh2,P185/65R14,P2TC AP5C1415,7,0,1,1604.95204628538000000000,7,2
7549,13,65,1-13-2017-065-04,4,1,LF,59,fr710,P215/60R16,8XX8 711 3815,8,0,1,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,LR,59,fr710,P215/60R16,8XX8 711 3815,8,0,1,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,RF,59,fr710,P215/60R16,8XX8 711 3815,6,0,1,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,1,RR,59,fr710,P215/60R16,8XX8 711 3815,7,0,1,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,LF,999,Unknown,UNKNOWN,9999999999999,99,9,9,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,LR,999,Unknown,UNKNOWN,9999999999999,99,9,9,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,RF,999,Unknown,UNKNOWN,9999999999999,99,9,9,974.69305120181700000000,7,2
7549,13,65,1-13-2017-065-04,4,2,RR,999,Unknown,UNKNOWN,9999999999999,99,9,9,974.69305120181700000000,7,2
7611,13,66,1-13-2017-066-05,5,2,LF,129,scorpion verde,P255/50R20,UN16 T4760716,7,0,1,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,LR,129,scorpion verde,P255/50R20,UN16 T4764616,6,0,1,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,RF,129,scorpion verde,P255/50R20,UN16 T4760516,7,0,1,101.76253564822100000000,7,2
7611,13,66,1-13-2017-066-05,5,2,RR,129,scorpion verde,P255/50R20,UN16 T4760516,6,0,1,101.76253564822100000000,7,2
7600,13,67,1-13-2017-067-05,5,2,LF,6,SILVER Edition  III,P195/65R15,U9AD XRB 2616,7,0,1,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,LR,6,SILVER Edition  III,P195/65R15,U9AE XRB 3416,9,0,1,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,RF,6,SILVER Edition  III,P195/65R15,U9AE XRB 3416,6,0,1,101.76253564462900000000,7,2
7600,13,67,1-13-2017-067-05,5,2,RR,6,SILVER Edition  III,P195/65R15,U9AE XRB 3416,8,0,1,101.76253564462900000000,7,2
7601,13,68,1-13-2017-068-04,4,2,LF,28,contiprocontact,P205/55R16,P5T2 3VN 1115,6,0,1,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,LR,28,contiprocontact,P205/55R16,P5T2 3VN 1115,5,0,1,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,RF,28,contiprocontact,P205/55R16,P5T2 3VN 1115,5,0,1,2086.98845774215000000000,7,2
7601,13,68,1-13-2017-068-04,4,2,RR,28,contiprocontact,P205/55R16,P5T2 3VN 1115,5,0,1,2086.98845774215000000000,7,2
7670,13,69,1-13-2017-069-05,5,1,LF,119,FP 6000,P195/60R15,R8CB,6,0,1,163.10554247397100000000,7,2
7670,13,69,1-13-2017-069-05,5,1,LR,119,FP 6000,P195/60R15,R8CB,7,0,1,163.10554247397100000000,7,2
7670,13,69,1-13-2017-069-05,5,1,RF,998,Unknown,P195/60R15,6MS0 B1  0916,6,1,1,163.10554247397100000000,7,2
7670,13,69,1-13-2017-069-05,5,1,RR,119,FP 6000,P195/60R15,R8CB DMUR3013,6,0,1,163.10554247397100000000,7,2
7671,13,70,1-13-2017-070-10,10,1,LF,57,PRO G4 R/S,P215/45R17,R80K LM4R1115,99,0,1,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,1,LR,116,Motivo,P215/45R17,730K LY3 1216,99,0,1,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,1,RF,57,PRO G4 R/S,P215/45R17,R80K LM4R1215,99,0,1,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,1,RR,103,primacy mxm,P215/45R17,B9N0 00BX4413,99,0,1,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,2,LF,103,defender xt,P215/65R16,HD0D 0BDX4516,8,0,1,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,2,LR,103,defender xt,P215/65R16,HD0D 0BDX4516,8,0,1,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,2,RF,103,defender xt,P215/65R16,HD0D 0BDX4516,8,0,1,15640.02830766000000000000,7,2
7671,13,70,1-13-2017-070-10,10,2,RR,103,defender xt,P215/65R16,HD0D 0BDX4516,8,0,1,15640.02830766000000000000,7,2
7672,13,71,1-13-2017-071-03,3,1,LF,103,Latitude tour,P265/60R18,AP5E 00DX0315,9,0,1,957.09968157431400000000,7,2
7672,13,71,1-13-2017-071-03,3,1,LR,103,Latitude tour,P265/60R18,AP5E 00DX0315,7,0,1,957.09968157431400000000,7,2
7672,13,71,1-13-2017-071-03,3,1,RF,103,Latitude tour,P265/60R18,AP5E 00DX0315,9,1,1,957.09968157431400000000,7,2
7672,13,71,1-13-2017-071-03,3,1,RR,103,Latitude tour,P265/60R18,AP5E 00DX0315,7,0,1,957.09968157431400000000,7,2
7721,13,73,1-13-2017-073-02,2,2,LF,17,Dueler H/L,P285/45R22,RB0R RLM 2116,8,0,1,63.26055253182290000000,7,2
7721,13,73,1-13-2017-073-02,2,2,LR,59,temporary,P265/70R16,8XT6 H50 2514,6,0,1,63.26055253182290000000,7,2
7721,13,73,1-13-2017-073-02,2,2,RF,17,Dueler H/L,P285/45R22,RB0R RLM 2116,8,0,1,63.26055253182290000000,7,2
7721,13,73,1-13-2017-073-02,2,2,RR,17,Dueler H/L,P285/45R22,RB0R RLM 2116,8,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,LF,70,wrangler hp,P275/60R20,M7YN F01R4014,8,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,LR,70,wrangler hp,P275/60R20,M7YN F01R4014,6,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,RF,70,wrangler hp,P275/60R20,M7YN F01R4014,9,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,1,RR,70,wrangler sr-a,P275/60R20,M6YN JD1R4115,6,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,2,LF,115,classe premier cp671,P215/55R17,UA8V,8,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,2,LR,115,classe premier cp671,P215/55R17,UA8V,8,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,2,RF,115,classe premier cp671,P215/55R17,UA8V,8,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,2,RR,115,classe premier cp671,P215/55R17,UA8V,8,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,LF,17,dueller h/t 422,P235/65R18,V66J 426 2816,10,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,LR,167,open country,P235/65R18,73VK 31K 1816,8,1,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,RF,17,dueller h/t 422,P235/65R18,V66J 426 2616,9,0,1,63.26055253182290000000,7,2
7722,13,74,1-13-2017-074-02,2,3,RR,167,open country,P235/65R18,}3VK 31K 1816,7,0,1,63.26055253182290000000,7,2
7751,13,75,1-13-2017-075-04,4,1,LF,187,YK580,P205/50R17,CCH4 832 5015,6,1,1,2843.96092831067000000000,7,2
7751,13,75,1-13-2017-075-04,4,1,LR,187,YK580,P205/50R17,CCH4 832 4315,7,0,1,2843.96092831067000000000,7,2
7751,13,75,1-13-2017-075-04,4,1,RF,187,YK580,P205/50R17,CCH4 832 4815,6,0,1,2843.96092831067000000000,7,2
7751,13,75,1-13-2017-075-04,4,1,RR,187,YK580,P205/50R17,CCH4 832 5015,6,0,1,2843.96092831067000000000,7,2
7785,13,76,1-13-2017-076-03,3,1,LF,70,Eagle f1,P245/45R20,M608 CPER3016,7,0,1,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,1,LR,70,Eagle f1,P245/45R20,M608 CPER3016,6,0,1,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,1,RF,70,Eagle f1,P245/45R20,M608 CPER3016,7,0,1,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,1,RR,70,Eagle f1,P245/45R20,M608 CPER3016,5,0,1,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,2,LF,103,Defender T+H,P255/55R17,B9JJ 0BYX1017,7,0,1,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,2,LR,103,Defender T+H,P255/55R17,B9JJ 0BYX1017,8,0,1,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,2,RF,103,Defender T+H,P255/55R17,B9JJ 0BYX1017,8,0,1,776.49318465959000000000,7,2
7785,13,76,1-13-2017-076-03,3,2,RR,103,Defender T+H,P255/55R17,B9JJ 0BYX1017,9,0,1,776.49318465959000000000,7,2
7786,13,77,1-13-2017-077-03,3,1,LF,129,cinturato strada,P205/50R17,N9NT V5681116,5,0,1,776.49318467001800000000,7,2
7786,13,77,1-13-2017-077-03,3,1,LR,129,cinturato strada,P205/50R17,N9NT V5684916,10,0,1,776.49318467001800000000,7,2
7786,13,77,1-13-2017-077-03,3,1,RF,129,cinturato strada,P205/50R17,N9NT V56Z1216,5,0,1,776.49318467001800000000,7,2
7786,13,77,1-13-2017-077-03,3,1,RR,129,cinturato strada,P205/50R17,N9NT V5685016,10,0,1,776.49318467001800000000,7,2
7837,13,79,1-13-2017-079-03,3,1,LF,17,turanza el400,P205/55R16,VUT2 PM7 3115,7,1,1,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,1,LR,17,turanza el400,P205/55R16,VUT2 PM7 3115,8,0,1,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,1,RF,17,turanza el400,P205/55R16,VUT2 PM7 3115,6,0,1,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,1,RR,17,turanza el400,P205/55R16,VUT2 PM7 3115,7,0,1,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,2,LF,129,cinturato p3000,P175/65R14,XLE8 B097,5,0,1,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,2,LR,57,sincera sn828,P175/65R14,R89P 3KFR0509,7,0,1,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,2,RF,57,sincera sn828,P175/65R14,R89P 3KFR2415,7,1,1,667.66011205087700000000,7,2
7837,13,79,1-13-2017-079-03,3,2,RR,57,sincera sn828,P175/65R14,R89P 3KFR0709,5,0,1,667.66011205087700000000,7,2
7838,13,80,1-13-2017-080-02,2,1,LF,70,assurance,P175/65R15,EUYU 3MNR2614,6,0,1,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,LR,70,assurance,P175/65R15,EUYU 3MNR2614,7,0,1,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,RF,70,assurance,P175/65R15,EUYU 3MNR2614,4,1,1,51.90491220812200000000,7,2
7838,13,80,1-13-2017-080-02,2,1,RR,70,assurance,P175/65R15,EUYU 3MNR2614,7,0,1,51.90491220812200000000,7,2
7845,13,81,1-13-2017-081-06,6,1,LF,998,G3,P205/55R16,6MSQ BR  3415,6,1,1,1294.92975302644000000000,7,2
7845,13,81,1-13-2017-081-06,6,1,LR,998,G3,P205/55R16,6MSQ BR  0416,6,0,1,1294.92975302644000000000,7,2
7845,13,81,1-13-2017-081-06,6,1,RF,998,G3,P205/55R16,6MSQ BR  1116,6,0,1,1294.92975302644000000000,7,2
7845,13,81,1-13-2017-081-06,6,1,RR,998,G3,P205/55R16,6MSQ BR  0716,7,0,1,1294.92975302644000000000,7,2
7896,13,82,1-13-2017-082-05,5,2,LF,47,Performance,P225/55R17,M600 PC1R4515,4,0,1,95.65350164433570000000,7,2
7896,13,82,1-13-2017-082-05,5,2,LR,70,assurance,P225/55R17,M643 JA2R3412,6,0,1,95.65350164433570000000,7,2
7896,13,82,1-13-2017-082-05,5,2,RF,47,Performance,P225/55R17,9999999999999,4,0,1,95.65350164433570000000,7,2
7896,13,82,1-13-2017-082-05,5,2,RR,17,potenza re97as,P225/55R17,EJUP CCM 0316,5,0,1,95.65350164433570000000,7,2
7897,13,83,1-13-2017-083-04,4,1,LF,89,solus  kh25,P185/65R15,Y0AH YPL8,7,0,1,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,1,LR,89,solus  kh25,P185/65R15,9999999999999,7,0,1,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,1,RF,89,solus  kh25,P185/65R15,Y0AH YPL8,99,1,1,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,1,RR,89,solus  kh25,P185/65R15,Y0AH YPL8,7,0,1,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,2,LF,65,Touring,P215/55R17,80EF PT45,99,0,1,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,2,LR,65,Touring,P215/55R17,80EF PT45,99,0,1,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,2,RF,65,touring,P215/55R17,80EF PT45,99,0,1,1961.70184442371000000000,7,2
7897,13,83,1-13-2017-083-04,4,2,RR,65,touring,P215/55R17,80EF PT45,99,0,1,1961.70184442371000000000,7,2
7898,13,84,1-13-2017-084-03,3,1,LF,48,SPORT 01,P195/65R15,DMAE JCYR0910,4,0,1,561.29261198903300000000,7,2
7898,13,84,1-13-2017-084-03,3,1,LR,999,roadhugger gt,P195/65R15,Y09P YA7X2515,5,0,1,561.29261198903300000000,7,2
7898,13,84,1-13-2017-084-03,3,1,RF,30,response,P195/65R15,#############,4,0,1,561.29261198903300000000,7,2
7898,13,84,1-13-2017-084-03,3,1,RR,47,xtra trac II,P195/65R15,MDAE JHWR0415,5,0,1,561.29261198903300000000,7,2
7954,13,85,1-13-2017-085-09,9,1,LF,998,TRX5000,P305/40R22,JVEL,6,0,1,5700.84514470473000000000,7,2
7954,13,85,1-13-2017-085-09,9,1,LR,998,TRX5000,P305/40R22,JVEL,6,0,1,5700.84514470473000000000,7,2
7954,13,85,1-13-2017-085-09,9,1,RF,998,TRX5000,P305/40R22,JVEL,6,0,1,5700.84514470473000000000,7,2
7954,13,85,1-13-2017-085-09,9,1,RR,998,TRX5000,P305/40R22,JVEL,6,0,1,5700.84514470473000000000,7,2
7955,13,86,1-13-2017-086-07,7,1,LF,187,YK-HTX,P235/70R16,4UR6 6DA 3716,8,0,1,3590.29038735847000000000,7,2
7955,13,86,1-13-2017-086-07,7,1,LR,187,YK-HTX,P235/70R16,4UR6 6DA 3716,9,0,1,3590.29038735847000000000,7,2
7955,13,86,1-13-2017-086-07,7,1,RF,187,YK-HTX,P235/70R16,4UR6 6DA 3716,9,0,1,3590.29038735847000000000,7,2
7955,13,86,1-13-2017-086-07,7,1,RR,187,YK-HTX,P235/70R16,4UR6 6DA 3716,9,0,1,3590.29038735847000000000,7,2
7956,13,87,1-13-2017-087-02,2,1,LF,47,Unknown,P215/60R16,M6XW PK1R4115,5,0,1,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,1,LR,28,contiprocontacr,P215/60R16,6YX8 3YD0,9,0,1,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,1,RF,28,contiprocontacr,P215/60R16,6YX8 3YD00616,6,0,1,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,1,RR,28,contiprocontacr,P215/60R16,6YX8 3YD01616,6,1,1,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,2,LF,103,latitude tour hp,P245/60R18,AP4A 014X2516,8,0,1,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,2,LR,103,latitude tour hp,P245/60R18,AP4A 014X2516,9,0,1,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,2,RF,103,latitude tour hp,P245/60R18,AP4A 014X2516,8,1,1,77.01129182409220000000,7,2
7956,13,87,1-13-2017-087-02,2,2,RR,103,latitude tour hp,P245/60R18,AP4A 014X2516,8,0,1,77.01129182409220000000,7,2
8009,13,88,1-13-2017-088-06,6,1,LF,70,viva 3 all season,P215/60R15,PJ5M MX1R2315,5,1,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,1,LR,167,versado noir,P215/60R15,CMF1 P65 4214,8,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,1,RF,998,Unknown,P215/60R15,#############,4,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,1,RR,167,versado noir,P215/60R15,CMF1 P65 4214,8,1,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,3,LF,30,discoverer atp,P275/55R20,UPY1 XNP 1214,5,1,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,3,LR,30,discoverer atp,P275/55R20,UPY1 XNP 1214,5,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,3,RF,30,discoverer atp,P275/55R20,UPY1 XNP 1214,5,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,3,RR,30,discoverer atp,P275/55R20,UPY1 XNP 1214,8,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,4,LF,123,cinturto,P225/60R16,XT9H L998,5,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,4,LR,998,sport atp,P225/60R16,2V   XL  2513,6,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,4,RF,17,insignia se,P225/60R16,7XX0 E20,7,0,1,2354.89904044317000000000,7,2
8009,13,88,1-13-2017-088-06,6,4,RR,998,sport atp,P225/60R16,2V   XL  2513,5,0,1,2354.89904044317000000000,7,2
8010,13,89,1-13-2017-089-09,9,1,LF,17,dueller a/t revo,P255/70R16,EL3F DDJ,3,1,1,6987.46072198689000000000,7,2
