CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,VIN,VINLENGTH,MAKE,MODEL,MODELYR,BODYTYPE,BODYCAT,VEHCLASS,SPECUSE,TRANSTAT,DAMPLANE,DAMSEV,CURBWT,CURBSRC,CARGOWT,CARGOSRC,INSPTYPE,TOWSTAT,SPEEDLIMIT,DRPRESENT,PARALCOHOL,ALCTEST,ALCTESTRESULT,ALCTESTSRC,PARDRUG,DRUGTEST,ZIP,RACE,ETHNICITY,RELTOJUNCT,TRAFFLOW,RDLANES,INITLANE,SURFTYPE,SURFCOND,ALIGNMENT,PROFILE,LINERIGHT,LINELEFT,RUMBINIT,RUMBROAD,LIGHTCOND,WEATHER,TRAFDEV,TRAFFUNCT,DISTRACT,PREFHE,PREMOVE,CRITCAT,CRITEVENT,MANEUVER,PRESTAB,PRELOC,CRASHCAT,CRASHCONF,CRASHTYPE,ROLLTYPE,ROLLTURN,ROLLINTRPT,ROLLPREMAN,ROLLINITYP,ROLLINLOC,ROLLOBJ,ROLLTRIP,ROLLDIR,ROLLDIST,DVANGTHIS,DVANGOTH,TOWHITCH,TRAJDOC,TREEPOLE,DVEVENT,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBES,DVEST,DVCONF,VAIS,VISS,VINJURED,VTREAT,INITOBJCLASS,HEADANGLECAT,CASEWGT,PSUSTRAT,VERSION
8198,16,71,1-16-2017-071-06,6,2,4T1BK1FK8CU5,17,49,40,2012,4,1,3,0,1,B,2,1523,5,0,1,1,1,80,1,0,0,995,0,0,0,45215,1,2,1,2,2,1,2,1,1,4,1,3,2,2,3,1,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,315,315,0,0,0,1,3,39,39,0,94597,998,0,39,0,4,1,1,0,4,0,995,2078.07642744592000000000,5,2
8198,16,71,1-16-2017-071-06,6,3,5NPEB4AC5CH4,17,55,33,2012,4,1,4,0,1,B,2,1454,5,9999,9,0,0,80,1,0,0,995,0,0,0,45011,9,9,1,2,2,1,2,1,1,4,1,3,2,2,3,1,0,0,9,0,5,3,53,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,315,315,0,0,0,2,3,26,26,0,46567,998,0,28,0,4,95,95,95,95,0,995,2078.07642744592000000000,5,2
8262,16,73,1-16-2017-073-04,4,1,1N4AL3AP0HC1,17,35,47,2017,4,1,4,0,1,F,1,1453,5,0,1,1,1,56,1,1,0,995,0,0,0,45227,9,9,2,4,3,1,2,1,1,1,0,2,0,0,1,1,0,0,3,1,11,2,15,99,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,14,2,0,99,99,0,99,0,998,1022.75343708077000000000,5,2
8279,16,74,1-16-2017-074-04,4,1,1C8GJ25381B1,17,6,442,2001,20,4,20,0,1,L,1,1983,5,0,1,1,1,64,1,0,0,995,0,0,0,45251,9,9,0,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,9,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,90,230,0,0,0,1,1,17,-15,9,11758,998,76,11,0,4,9,97,0,8,0,995,1022.75343708077000000000,5,2
8279,16,74,1-16-2017-074-04,4,2,1FAHP2H86FG1,17,12,17,2015,4,1,4,0,1,F,1,1918,5,0,1,1,1,72,1,0,0,995,0,0,0,43528,1,2,0,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,9,0,11,2,15,1,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,230,90,0,0,0,1,1,18,-18,-3,43108,998,-24,23,0,4,0,0,0,0,0,995,1022.75343708077000000000,5,2
8355,16,75,1-16-2017-075-04,4,1,1FTYE2YM5HKA,17,12,462,2017,21,4,21,0,1,L,1,2268,5,46,2,1,1,105,1,0,0,995,0,0,0,45231,2,9,0,2,3,1,2,2,1,9,2,1,2,3,1,2,0,0,9,1,1,1,6,99,2,4,1,A,2,0,0,0,0,0,0,0,0,0,0,300,330,0,0,0,2,5,999,999,999,9999999,999,999,11,2,0,0,0,0,0,0,995,3233.52587013727000000000,5,2
8355,16,75,1-16-2017-075-04,4,2,999999999999,99,82,999,2015,99,10,99,99,1,R,9,,,,,,1,105,1,0,0,995,0,0,0,43512,9,9,0,2,3,2,2,2,1,9,3,3,0,3,1,2,0,0,9,0,1,4,61,99,1,1,6,M,98,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,3233.52587013727000000000,5,2
8419,16,76,1-16-2017-076-04,4,1,2HKRM3H78EH5,17,37,402,2014,14,3,14,0,1,U,1,1583,5,0,1,4,1,56,1,0,0,995,0,0,0,45208,1,2,4,4,4,2,2,2,1,2,3,2,0,0,4,2,0,0,1,1,11,2,15,1,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,999,6,0,0,0,0,0,0,998,1988.35356427731000000000,5,2
8420,16,77,1-16-2017-077-03,3,1,999999999999,99,99,399,9999,9,1,9,99,1,R,9,9999,9,9999,9,0,0,56,1,1,0,995,0,1,0,99999,9,9,2,4,2,1,2,1,1,4,0,2,0,0,3,1,1,2,9,0,11,2,15,1,1,1,4,K,76,0,0,0,0,0,0,0,0,0,0,130,90,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,591.83275996298000000000,5,2
8420,16,77,1-16-2017-077-03,3,2,19UUB3F58FA0,17,54,44,2015,4,1,4,0,1,L,2,1700,5,0,1,1,1,56,1,0,0,995,0,0,0,45226,9,9,2,4,3,2,2,1,1,4,3,2,0,0,3,1,1,2,9,0,1,4,65,1,1,1,4,K,77,0,0,0,0,0,0,0,0,0,0,90,130,0,0,0,1,11,999,999,999,9999999,999,999,999,7,0,9,97,0,99,0,995,591.83275996298000000000,5,2
8420,16,77,1-16-2017-077-03,3,3,5XYZWDLA7DG0,17,55,401,2013,14,3,14,0,2,B,1,1711,5,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,591.83275996298000000000,5,2
8420,16,77,1-16-2017-077-03,3,4,JH4CU2F69AC0,17,54,39,2010,4,1,3,0,2,R,1,1545,5,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,591.83275996298000000000,5,2
8479,16,78,1-16-2017-078-10,10,1,JN1CA21DXWM9,17,35,39,1998,4,1,3,0,1,F,1,1372,5,0,1,1,1,40,1,0,0,995,0,0,0,45216,9,9,2,4,5,1,2,1,1,1,0,3,0,0,3,1,1,2,9,0,1,3,50,1,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,16,-16,0,10480,998,13,14,0,4,0,0,0,0,0,995,5620.97976379285000000000,5,2
8479,16,78,1-16-2017-078-10,10,2,1FTDX1760VNC,17,12,481,1997,34,5,31,0,1,B,1,1925,5,0,1,2,0,40,1,0,0,995,0,0,0,45224,9,9,2,4,5,1,2,1,1,1,0,3,0,0,3,1,1,2,9,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,12,0,14949,998,10,14,0,4,95,95,95,95,0,995,5620.97976379285000000000,5,2
8480,16,79,1-16-2017-079-04,4,1,WVGAV3AX8DW6,17,30,402,2013,14,3,14,0,1,F,2,1539,5,0,1,1,1,89,1,0,0,995,0,0,0,40205,1,2,1,2,4,2,2,2,1,1,3,3,0,3,3,2,0,0,1,0,1,3,50,1,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1,1,36,-36,0,140985,998,23,47,0,4,0,0,0,0,0,995,1202.19615133779000000000,5,2
8480,16,79,1-16-2017-079-04,4,2,1J4GL48K43W6,17,2,405,2003,14,3,14,0,1,B,2,1735,5,0,1,1,1,89,1,0,0,995,0,0,0,44708,2,2,1,2,4,2,2,2,1,1,3,3,0,3,3,2,0,0,1,0,5,3,53,1,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1,1,31,31,0,10816,998,0,12,0,4,1,1,0,0,0,995,1202.19615133779000000000,5,2
8550,16,80,1-16-2017-080-10,10,1,KMHWF35HX2A6,17,55,33,2002,4,1,3,0,1,F,1,1476,5,0,1,1,1,56,1,1,1,219,1,0,0,45238,1,2,0,4,2,1,2,1,1,1,0,3,0,0,3,1,0,0,1,1,1,2,13,1,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,2,10,999,999,999,9999999,999,999,20,2,0,0,0,0,0,0,998,8274.88500519685000000000,5,2
8551,16,81,1-16-2017-081-03,3,1,1FTFW1ET0DFC,17,12,481,2013,34,5,31,0,1,R,1,2522,5,136,2,5,1,56,1,1,2,996,1,0,0,45238,1,2,2,4,2,1,2,1,3,2,1,2,0,0,2,1,0,0,3,1,11,2,15,1,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,1,12,999,999,999,9999999,999,999,999,1,0,0,0,0,4,0,998,526.78168572825000000000,5,2
8552,16,82,1-16-2017-082-04,4,1,5UXFE4C53AL3,17,34,401,2010,14,3,14,0,1,L,1,2230,5,0,1,1,1,56,1,0,0,995,0,0,0,45106,9,9,2,4,2,1,2,1,1,4,1,2,0,0,3,1,1,2,9,0,1,2,17,99,1,1,5,L,90,0,0,0,0,0,0,0,0,0,0,90,150,0,0,0,1,3,16,-8,13,44969,998,129,17,0,4,0,0,0,0,0,995,1769.80443338983000000000,5,2
8552,16,82,1-16-2017-082-04,4,2,1C3BC1FB1BN5,17,6,18,2011,4,1,3,0,1,R,1,1614,5,9999,9,4,1,56,1,0,0,995,0,0,0,43130,1,2,2,4,2,1,2,1,1,1,0,2,0,0,3,1,1,2,1,0,1,2,17,2,1,1,5,L,90,0,0,0,0,0,0,0,0,0,0,150,90,0,0,0,1,3,20,-10,-18,30729,998,-86,18,0,4,1,2,0,6,0,995,1769.80443338983000000000,5,2
8552,16,82,1-16-2017-082-04,4,3,4T1BF1FK6FU0,17,49,40,2015,4,1,4,0,1,L,1,1467,5,0,1,3,1,56,1,0,0,995,0,0,0,45236,9,9,2,4,3,2,2,1,1,1,1,2,0,0,3,1,1,2,9,0,11,2,15,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,10,155,0,0,0,2,3,20,-18,10,36447,998,103,20,0,4,0,0,0,0,0,995,1769.80443338983000000000,5,2
8619,16,83,1-16-2017-083-05,5,1,2G1WF52E3592,17,20,2,2005,8,1,4,0,1,L,3,1572,5,0,1,4,1,40,1,0,0,995,0,0,0,45229,2,2,2,4,3,2,2,1,1,4,3,3,0,0,1,1,1,2,3,0,1,2,17,1,1,1,5,L,89,0,0,0,0,0,0,0,0,0,0,90,180,0,0,0,1,12,999,999,999,9999999,999,999,999,4,0,1,2,0,5,0,995,56.92463203596180000000,5,2
8619,16,83,1-16-2017-083-05,5,2,KMHDH4AE7BU1,17,55,35,2011,4,1,3,0,1,F,3,1265,5,0,1,4,1,48,1,0,0,995,0,0,0,45121,1,2,2,4,7,2,2,1,1,1,3,1,0,0,1,1,1,2,1,0,1,2,17,1,1,1,5,L,88,0,0,0,0,0,0,0,0,0,0,180,90,0,0,0,1,12,999,999,999,9999999,999,999,999,4,0,1,1,0,4,0,995,56.92463203596180000000,5,2
8619,16,83,1-16-2017-083-05,5,3,1C4AJWAG5CL2,17,2,403,2012,14,3,14,0,1,F,9,1940,5,9999,9,0,0,48,1,0,0,995,0,0,0,45220,9,9,2,4,7,3,2,1,1,1,3,1,0,0,1,1,1,2,9,0,1,4,66,99,1,2,6,M,98,0,0,0,0,0,0,0,0,0,0,180,75,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,56.92463203596180000000,5,2
8619,16,83,1-16-2017-083-05,5,4,KNAFE1615652,17,63,33,2006,5,1,2,0,1,L,9,1290,5,0,2,0,1,48,1,0,0,995,0,0,0,45241,1,2,2,3,3,3,2,1,1,2,3,0,0,0,1,1,1,2,1,0,1,4,66,9,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,355,110,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,995,56.92463203596180000000,5,2
8647,16,85,1-16-2017-085-02,2,1,1GNFK13087J3,17,20,421,2007,15,3,15,0,1,L,1,2588,5,9999,9,5,1,56,1,0,0,995,0,0,0,45044,9,9,0,4,5,1,2,1,1,1,1,3,0,0,3,1,0,0,9,1,15,2,10,99,1,2,2,F,47,0,0,0,0,0,0,0,0,0,0,350,5,0,0,0,1,3,6,3,5,2244,998,47,4,0,4,0,0,0,0,0,995,24.48450823897450000000,5,2
8647,16,85,1-16-2017-085-02,2,2,2C4RDGBGXER1,17,7,442,2014,20,4,20,0,1,R,1,2050,5,0,1,1,1,56,1,0,0,995,0,0,0,45243,9,9,0,4,5,2,2,1,1,1,1,2,0,0,3,1,0,0,9,0,1,4,61,1,1,1,2,F,45,0,0,0,0,0,0,0,0,0,0,5,350,0,0,0,1,3,8,-6,-5,6477,998,-10,9,0,4,0,0,0,4,0,995,24.48450823897450000000,5,2
8691,16,86,1-16-2017-086-09,9,1,4T1BG22K7XU5,17,49,40,1999,4,1,3,0,1,F,3,1360,5,0,2,1,1,72,1,0,0,995,0,0,0,45204,1,2,0,4,2,1,2,1,2,2,1,2,0,0,2,1,0,0,1,1,14,6,88,7,1,4,1,B,8,0,0,0,0,0,0,0,0,0,0,998,998,0,0,1,1,4,79,-79,0,345635,998,14,79,0,1,1,1,0,6,0,998,3547.68665158674000000000,5,2
8694,16,87,1-16-2017-087-02,2,1,KNAFK4A61F53,17,63,38,2015,4,1,3,0,1,R,1,1272,5,0,1,1,1,56,1,0,0,995,0,0,0,45237,9,9,2,4,2,1,2,1,1,2,1,0,0,0,1,1,1,2,9,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,310,190,0,0,0,1,3,5,-2,-5,4428,998,206,5,0,4,9,97,0,8,0,995,47.92481203941460000000,5,2
8694,16,87,1-16-2017-087-02,2,2,1G4CW54K1Y42,17,18,3,2000,4,1,4,0,1,F,1,1727,5,0,1,5,1,56,1,0,0,995,0,0,0,45223,2,2,2,4,2,1,2,1,1,4,0,1,0,0,1,1,1,2,1,0,1,3,55,1,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,190,310,0,0,0,1,3,4,-4,-1,1901,998,-38,5,0,4,0,0,0,0,0,995,47.92481203941460000000,5,2
8789,16,88,1-16-2017-088-06,6,1,JTEDS41A2820,17,49,403,2008,14,3,14,0,1,R,1,1896,5,0,1,1,1,64,1,0,0,995,0,0,0,45069,1,2,0,4,6,2,2,1,1,1,3,3,0,0,1,1,0,0,1,0,1,4,61,2,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,1,3,10,-10,-2,15912,998,69,13,0,1,9,0,0,6,0,995,2287.90777727149000000000,5,2
8789,16,88,1-16-2017-088-06,6,2,JN1CA31A9YT0,17,35,39,2000,4,1,3,0,1,F,1,1451,5,9999,9,0,0,64,1,0,0,995,0,0,0,45069,9,9,0,4,6,1,2,1,1,1,1,3,0,0,1,1,0,0,9,1,12,2,21,1,1,2,6,M,98,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,1,3,13,10,8,9842,998,130,10,0,4,95,95,95,95,0,995,2287.90777727149000000000,5,2
8860,16,89,1-16-2017-089-04,4,1,999999999999,99,49,442,2014,20,4,20,99,2,L,9,9999,9,9999,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,95,,,1935.81901040284000000000,5,2
8860,16,89,1-16-2017-089-04,4,2,JM3KE4DE7D01,17,41,403,2013,14,3,14,0,1,F,9,1604,5,0,1,4,1,40,1,0,0,995,0,0,0,15217,1,2,0,3,1,1,2,1,1,1,0,0,0,0,1,8,0,0,1,0,1,8,98,1,1,1,6,M,98,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,1,12,999,999,999,9999999,999,999,999,9,0,0,0,0,0,0,995,1935.81901040284000000000,5,2
8861,16,90,1-16-2017-090-09,9,1,2T1BR12E02C5,17,49,32,2002,4,1,1,0,1,F,1,1095,5,0,1,1,1,40,1,0,0,995,0,0,0,45215,9,9,0,4,4,2,2,1,1,1,3,2,0,0,3,1,0,0,9,1,1,2,10,99,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,15,2,0,9,97,0,8,0,998,3126.49455209188000000000,5,2
8951,16,91,1-16-2017-091-02,2,1,1FADP3J25DL1,17,12,37,2013,4,1,3,0,1,N,3,1340,5,0,2,1,1,40,1,0,0,995,0,0,0,45424,1,2,0,4,4,1,2,1,3,2,0,3,0,0,3,1,0,0,3,1,14,1,6,2,8,4,1,A,2,0,0,0,0,0,0,0,0,0,0,998,998,0,1,0,1,10,999,999,999,9999999,999,999,100,5,0,3,10,1,3,0,998,28.38718458042420000000,5,2
8953,16,93,1-16-2017-093-03,3,1,WBA8J1C31HA0,17,34,34,2017,6,1,4,0,1,L,1,1719,5,0,1,1,1,56,1,0,0,995,0,0,0,45243,1,2,2,4,2,1,2,1,1,1,0,2,0,0,1,1,2,2,1,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,80,180,0,0,0,1,1,23,-4,22,17205,998,-51,15,0,1,1,1,0,4,0,995,387.27514087760900000000,5,2
8953,16,93,1-16-2017-093-03,3,2,5TFUW5F1XGX5,17,49,482,2016,34,5,31,0,1,F,1,2450,5,0,2,1,1,56,1,0,0,995,0,0,0,45253,1,2,2,4,2,1,2,1,1,1,1,2,0,0,1,1,0,0,1,0,1,4,66,1,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,180,80,0,0,0,1,1,16,-16,0,47828,998,-43,21,0,1,0,0,0,0,0,995,387.27514087760900000000,5,2
8966,16,94,1-16-2017-094-06,6,1,5KBCP3F81AB0,17,37,32,2010,4,1,4,0,1,F,1,1621,5,0,1,1,1,56,1,0,0,995,0,0,0,45242,1,2,2,1,3,3,2,2,1,1,3,1,0,0,1,2,1,2,1,0,1,4,62,99,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,180,320,0,0,0,1,3,16,-12,10,25926,998,84,17,0,4,1,1,0,4,0,995,751.12185592969200000000,5,2
8966,16,94,1-16-2017-094-06,6,2,1G1PH5SB0E72,17,20,25,2014,4,1,3,0,1,F,1,1407,5,9999,9,0,0,56,1,0,0,995,0,0,0,45202,9,9,2,1,5,3,2,2,1,1,1,2,0,0,1,2,1,2,9,0,11,2,15,99,1,1,4,J,68,0,0,0,0,0,0,0,0,0,0,320,180,0,0,0,1,3,19,-19,0,17846,998,0,18,0,4,95,95,95,95,0,995,751.12185592969200000000,5,2
9019,16,95,1-16-2017-095-06,6,1,2G1WB57K1911,17,20,2,2009,4,1,4,0,1,L,1,1630,5,0,1,1,1,105,1,0,0,995,0,0,0,45237,2,2,0,2,4,2,2,3,1,9,3,3,0,3,3,8,0,0,1,1,1,1,5,7,4,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,8,999,999,999,9999999,999,999,999,6,0,1,1,0,4,0,998,910.10497547752300000000,5,2
9115,16,97,1-16-2017-097-03,3,1,KNALN4D73F51,17,63,39,2015,4,1,4,0,1,F,9,1660,5,0,2,0,1,56,1,0,0,995,0,0,0,45213,2,2,0,4,4,1,2,1,1,2,0,3,0,0,3,1,0,0,1,1,15,3,51,7,1,2,2,F,46,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,1,1,0,4,0,995,162.41734696448600000000,5,2
9115,16,97,1-16-2017-097-03,3,2,2B4GP25G5XR2,17,7,442,1999,20,4,20,0,1,L,9,1660,5,9999,9,0,0,56,1,0,0,995,0,0,0,45237,9,9,0,4,4,2,2,1,1,2,0,1,0,0,3,1,0,0,9,0,1,4,60,99,1,1,2,F,45,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,999,999,999,9999999,999,999,999,9,0,95,95,95,95,0,995,162.41734696448600000000,5,2
6045,17,1,1-17-2017-001-10,10,1,1FAFP10P4WW3,17,12,13,1998,4,1,1,0,1,F,1,1122,5,0,1,1,1,89,1,0,0,995,0,9,9,61443,9,9,2,4,2,1,2,1,1,4,0,0,0,0,2,5,0,0,9,0,1,2,14,2,1,4,1,C,14,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,13,2,0,0,0,0,0,0,998,200.16680886181900000000,4,2
6117,17,2,1-17-2017-002-09,9,1,1G2WP52K01F1,17,22,20,2001,4,1,4,0,1,F,1,1582,5,0,1,1,1,48,1,0,0,995,0,9,9,61244,9,9,0,4,2,1,2,1,1,1,0,4,0,0,1,1,0,0,9,1,17,3,54,7,1,4,1,B,6,0,0,0,0,0,0,0,0,0,0,998,998,0,1,5,1,10,999,999,999,9999999,999,999,21,2,0,99,99,0,8,0,998,1415.10629264720000000000,4,2
6118,17,3,1-17-2017-003-08,8,1,1GCCS19W2Y83,17,20,471,2000,34,5,30,0,1,U,1,1425,5,0,1,1,1,89,1,0,0,995,0,0,0,61554,9,9,1,1,2,1,2,1,1,1,1,2,0,0,2,1,2,2,9,1,1,2,13,99,1,4,1,A,1,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,2,0,9,97,0,99,0,998,186.33080319887600000000,4,2
6182,17,4,1-17-2017-004-09,9,1,1G4HP54K82U1,17,18,2,2002,4,1,4,0,1,F,2,1618,5,0,1,1,1,48,1,0,0,995,0,0,0,61201,2,2,2,4,2,1,2,1,1,1,1,2,0,0,2,1,2,2,3,1,98,2,17,9,1,4,4,K,84,0,0,0,0,0,0,0,0,0,0,20,180,0,0,0,1,1,31,-31,5,115779,998,34,41,0,1,1,2,0,4,0,995,384.01366230303100000000,4,2
6182,17,4,1-17-2017-004-09,9,2,JHLRD18661C0,17,37,402,2001,14,3,14,0,1,F,2,1452,5,0,1,1,1,48,1,0,1,0,2,0,1,61275,1,2,2,4,2,1,2,1,1,1,0,4,0,0,2,1,0,0,1,0,1,4,67,2,1,1,4,K,84,0,0,0,0,0,0,0,0,0,0,180,20,0,0,0,1,1,35,-34,-6,22347,998,6,19,0,1,1,1,0,4,0,995,384.01366230303100000000,4,2
6183,17,5,1-17-2017-005-04,4,1,4T1BF1FK2GU2,17,49,40,2016,4,1,4,0,1,F,1,1467,5,0,1,1,1,113,1,0,0,995,0,0,0,44240,2,2,0,1,4,1,2,1,1,1,1,3,3,3,2,1,0,0,1,0,1,6,87,2,1,1,1,C,13,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,10,999,999,999,9999999,999,999,13,2,0,1,1,0,0,0,998,214.93968731874500000000,4,2
6184,17,6,1-17-2017-006-04,4,1,2G1WC5E30E11,17,20,2,2014,4,1,4,0,1,L,1,1754,5,0,1,1,1,32,1,0,0,995,0,0,0,61239,1,2,0,4,2,1,2,5,2,4,0,2,0,0,2,2,0,0,1,1,14,1,5,2,2,4,1,B,7,0,0,0,0,0,0,0,0,0,0,998,998,0,0,0,1,12,999,999,999,9999999,999,999,999,1,0,0,0,0,0,0,998,214.93968732486500000000,4,2
6244,17,7,1-17-2017-007-06,6,1,1G8ZS57N77F2,17,24,9,2007,4,1,4,0,1,F,1,1601,5,0,1,1,1,48,1,0,0,995,0,0,0,61201,1,2,2,4,2,1,2,1,1,1,0,4,0,0,1,1,1,2,3,0,1,3,52,4,1,1,2,D,28,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,1,13,-13,0,13694,998,-35,14,0,1,0,0,0,0,0,995,260.45254408597600000000,4,2
6244,17,7,1-17-2017-007-06,6,2,1G1ZC5EU9BF3,17,20,37,2011,4,1,4,0,1,B,1,1549,5,0,1,1,1,48,1,0,0,995,0,0,0,61265,2,2,2,4,2,1,2,1,1,1,0,4,0,0,1,1,1,2,1,0,2,3,53,1,1,1,2,D,29,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,1,1,14,14,0,11460,998,-33,13,0,1,0,0,0,4,0,995,260.45254408597600000000,4,2
6245,17,8,1-17-2017-008-03,3,1,1MEFM55S61G6,17,14,17,2001,4,1,3,0,1,F,2,1515,5,0,1,1,1,89,1,0,0,995,0,9,9,61201,1,2,2,1,4,1,2,5,1,2,1,1,2,0,2,1,1,2,1,1,10,1,6,4,2,2,4,K,80,0,0,0,0,0,0,0,0,0,0,240,110,0,0,0,1,1,27,-26,5,84811,998,13,38,0,1,0,0,0,0,0,995,134.28819158768900000000,4,2
6245,17,8,1-17-2017-008-03,3,2,5NPD84LF3HH1,17,55,35,2017,4,1,3,0,1,L,2,1275,8,0,1,1,1,72,1,0,0,995,0,0,0,60177,9,9,2,4,4,2,2,5,1,1,1,1,0,0,2,1,1,2,9,0,5,4,67,99,1,1,4,K,81,0,0,0,0,0,0,0,0,0,0,110,240,0,0,0,1,1,31,-15,27,6502,998,-24,11,0,1,99,99,0,99,0,995,134.28819158768900000000,4,2
6246,17,9,1-17-2017-009-03,3,1,2G2WS5226511,17,22,20,2005,4,1,4,0,1,R,2,1577,5,9999,9,0,1,89,1,0,0,995,0,0,0,61254,1,2,2,4,6,4,2,1,1,1,1,2,0,0,1,1,1,2,3,0,11,2,15,2,1,2,4,J,68,0,0,0,0,0,0,0,0,0,0,210,100,0,0,0,1,3,25,-16,-19,50855,998,65,26,0,4,1,1,0,0,0,995,134.28819158874300000000,4,2
6246,17,9,1-17-2017-009-03,3,2,1GNSCHE06DR2,17,20,422,2013,15,3,15,0,1,F,1,2579,5,0,1,1,1,89,1,0,0,995,0,0,0,52761,1,2,2,4,7,2,2,1,1,1,1,3,0,0,1,1,1,2,1,0,1,4,62,1,1,1,4,J,69,0,0,0,0,0,0,0,0,0,0,100,210,0,0,0,1,3,11,-10,4,18035,998,84,10,0,1,1,3,0,4,0,995,134.28819158874300000000,4,2
6247,17,10,1-17-2017-010-07,7,1,1N4AL2AP7CN4,17,35,47,2012,4,1,4,0,1,F,1,1437,5,0,1,1,1,89,1,0,0,995,0,9,9,61201,1,2,2,4,6,2,2,1,1,1,1,3,0,1,1,1,1,2,1,0,1,3,50,2,1,1,2,D,20,0,0,0,0,0,0,0,0,0,0,280,280,0,0,0,1,3,23,-23,0,22780,998,0,20,0,4,0,0,0,0,0,995,530.29557908337700000000,4,2
6247,17,10,1-17-2017-010-07,7,2,1GNET13H3721,17,20,403,2007,14,3,14,0,1,B,1,2084,5,9999,9,0,0,89,1,0,0,995,0,0,0,61282,9,9,2,2,6,2,2,1,1,1,1,3,0,1,1,1,1,2,9,0,5,3,53,99,1,1,2,D,21,0,0,0,0,0,0,0,0,0,0,280,280,0,0,0,1,3,16,16,0,30148,998,0,19,0,4,95,95,95,95,0,995,530.29557908337700000000,4,2
6317,17,11,1-17-2017-011-07,7,1,2G1WA5EK0B12,17,20,2,2011,4,1,4,0,1,F,1,1613,5,0,1,2,0,48,1,0,0,995,0,0,0,61265,9,9,3,4,2,1,1,1,1,1,0,0,0,0,1,1,0,0,9,0,11,2,15,99,1,7,4,K,82,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,1,1,8,-7,4,10354,998,155,9,0,4,95,95,95,95,0,995,1987.12586336849000000000,4,2
