CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EVENTNO,OBJCONT,PDOF,OCLOCK,ENDSHIFT,OVERUNDER,HEADINGANG,CDC,CDCPLANE,CDCLONGLAT,CDCVERTLAT,CDCDISTRIB,CDCEXTENT,DAMAPILLAR,DAMBPILLAR,DAMCPILLAR,DAMOTHPILLAR,SILLHEIGHT,CMAXHEIGHT,DOORSILLDIFF,DVBASIS,DVTOTAL,DVLONG,DVLAT,DVENERGY,DVSPEED,DVMOMENT,DVBARRIER,DVESTIMATE,DVRANK,DIRECTLOCATION,FIELDLLOCATION,CMAXLOCATION,FIELDL,FIELDLD,DIRECTL,DIRECTD,DIRECTWIDTH,CMAX,C1,C2,C3,C4,C5,C6,ROLLLAT,ROLLVERT,CASEWGT,PSUSTRAT,VERSION
6683,13,25,1-13-2017-025-04,4,1,1,2,999,99,9,0,10,99999999,9,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,4500.46066267450000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,1,1,340,11,0,0,270,11FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,1,Begins 14cm right of center,bc to bc,c1,121,0,144,31,86,4,4,0,0,0,0,3,,,4500.46066267450000000000,7,2
6683,13,25,1-13-2017-025-04,4,2,2,3,0,12,0,0,310,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,9,2,Begins 14cm right of center.,bc to bc,c1,121,0,144,31,86,4,4,0,0,0,0,3,,,4500.46066267450000000000,7,2
6722,13,26,1-13-2017-026-05,5,1,1,2,0,12,0,2,20,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,15,-15,0,10210,998,0,13,0,1,bc to bc,front support corner to support corner,c1,145,0,145,0,145,19,7,8,10,7,2,2,,,236.36125573012700000000,7,2
6722,13,26,1-13-2017-026-05,5,3,2,2,999,99,9,9,20,99999999,9,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,unknown,unknown,unknown repaired,999,999,999,999,999,999,999,999,999,999,999,999,,,236.36125573012700000000,7,2
6723,13,27,1-13-2017-027-08,8,1,1,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,2,RF wheel/tire,N/A,N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,1145.11784943843000000000,7,2
6723,13,27,1-13-2017-027-08,8,1,2,63,0,12,0,0,888,12FRWN09,F,R,W,N,09,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,1,8,RR wheel/tire,N/A,N/A,999,999,999,999,999,999,999,999,999,999,999,999,,,1145.11784943843000000000,7,2
6723,13,27,1-13-2017-027-08,8,1,3,58,0,12,0,0,888,12FDEW03,F,D,E,W,03,8,8,8,8,888,888,888,1,58,-58,0,341338,998,0,58,0,1,BC to  BC,BC  to BC,5cm left of center,170,0,170,0,170,58,43,54,58,56,51,41,,,1145.11784943843000000000,7,2
6757,13,28,1-13-2017-028-04,4,2,1,1,340,11,0,0,0,11FLEE02,F,L,E,E,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,Begins 55cm left of center.,BC to BC,C1,166,0,166,-69,28,32,15,0,0,0,0,0,,,4712.18190865343000000000,7,2
6758,13,29,1-13-2017-029-06,6,1,1,2,60,2,0,0,260,02RPEW01,R,P,E,W,01,8,8,8,8,999,999,999,3,4,-2,-3,1947,998,123,4,0,1,87cm forward aft right axle,87cm forward aft right axle,57cm forward aft right axle,60,-73,60,-73,60,3,3,3,2,1,1,0,,,2614.98469636895000000000,7,2
6758,13,29,1-13-2017-029-06,6,2,1,1,999,99,0,0,170,99999999,9,9,9,9,99,8,8,8,8,888,888,888,3,3,-3,2,1073,998,118,3,0,1,Unknown,Unknown,"Unknown, Part repaired",999,999,999,999,999,999,999,999,999,999,999,999,,,2614.98469636895000000000,7,2
6787,13,30,1-13-2017-030-02,2,1,1,2,0,12,0,0,20,12FDEW99,F,D,E,W,99,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,1,bc to bc,bc to bc,vehicle centerline,166,0,166,0,166,21,21,15,9,6,7,17,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,1,3,3,0,12,0,1,20,12F99999,F,9,9,9,99,8,8,8,8,888,888,888,3,23,-23,0,37376,998,0,21,0,2,"front, overlapping",N/A,"unknown, overlapping damage",999,999,999,999,999,999,999,999,999,999,999,999,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,2,1,1,180,6,0,0,20,06BDEW06,B,D,E,W,06,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,5,1,bc to bc,rebar corner to rebar corner,30cm right of LR bumper corner,120,0,164,0,164,140,135,140,124,106,96,84,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,2,2,3,0,12,0,0,40,12LZES99,L,Z,E,S,99,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,22cm aft front left axle,6cm aft front left axle,"unknown, medic damage",413,-15,413,-5,325,11,11,5,4,4,2,4,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,3,2,2,200,7,0,0,20,07BRES03,B,R,E,S,03,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Back right corner,Overlapping Damage,Overlapping Damage,999,999,999,999,999,999,999,999,999,999,999,999,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,3,3,1,180,6,0,2,20,06BDEW06,B,D,E,W,06,8,8,8,8,888,888,888,3,30,30,0,59323,998,0,31,0,1,bc to bc,entire rear,50cm left of center,168,0,168,0,168,67,36,40,24,7,10,9,,,91.07054217554070000000,7,2
6787,13,30,1-13-2017-030-02,2,3,4,4,350,12,0,0,999,12FYLW01,F,Y,L,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,centerline to LF bumper corner,N/A,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,91.07054217554070000000,7,2
6788,13,31,1-13-2017-031-07,7,1,1,2,0,12,0,0,90,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,13,-13,0,8263,998,0,13,0,1,Bumper corner to bumper corner,bumper corner to bumper corner,38cm left of center,148,0,148,0,148,1,1,0,1,0,0,0,,,4245.73701337969000000000,7,2
6835,13,33,1-13-2017-033-02,2,1,1,2,30,1,0,0,340,01FREE02,F,R,E,E,02,8,8,8,8,888,888,888,1,17,-15,-9,29653,998,-75,17,0,1,56 cm right of center,bc to bc,66 cm right of center,132,0,162,36,15,14,0,6,13,14,8,5,,,65.39425729483340000000,7,2
6835,13,33,1-13-2017-033-02,2,2,1,1,350,12,0,0,200,12FLEW01,F,L,E,W,01,8,8,8,8,888,888,888,1,23,-23,4,30326,998,-26,23,0,1,40cm left of center,bc to bc,76cm left of center,156,0,156,-61,42,14,12,14,14,8,0,0,,,65.39425729483340000000,7,2
6849,13,34,1-13-2017-034-09,9,1,1,2,290,10,0,0,150,10LPEW02,L,P,E,W,02,0,0,1,0,999,58,999,1,16,-5,15,20372,998,-114,12,0,1,Begins 187cm rear of front axle,begins 178cm rear of front axle.,266cm rear of front axle,116,-72,116,-77,107,19,0,16,19,13,7,0,,,4840.88145206512000000000,7,2
6849,13,34,1-13-2017-034-09,9,2,1,1,20,1,0,0,240,01FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,26,-24,-9,56560,998,-63,29,0,1,bc to bc,bc to bc,11cm left of center,102,0,102,0,102,34,30,31,34,24,9,0,,,4840.88145206512000000000,7,2
6881,13,35,1-13-2017-035-05,5,1,1,2,0,12,0,7,280,12FL9905,F,L,9,9,05,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,Front - Unknown,Front - Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,208.58473111814500000000,7,2
6881,13,35,1-13-2017-035-05,5,1,2,31,998,0,9,0,888,00T9DO03,T,9,D,O,03,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,2,Roof side rail to roof side rail,Not Measured - rollover,left w/s header,888,888,888,888,888,,,,,,,,0,28,208.58473111814500000000,7,2
6882,13,36,1-13-2017-036-03,3,1,1,2,50,2,0,0,190,02RFEW02,R,F,E,W,02,8,8,8,8,888,888,888,3,28,-18,-22,102806,998,79,36,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1223.97054512083000000000,7,2
6882,13,36,1-13-2017-036-03,3,2,1,1,330,11,0,0,90,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,34,-29,17,44314,998,90,24,0,1,bc to bc,bc to bc,40cm right of the left end of the support,108,0,147,0,147,20,0,14,20,20,17,0,,,1223.97054512083000000000,7,2
6906,13,37,1-13-2017-037-03,3,1,1,2,0,12,0,2,0,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,9,999,999,999,9999999,999,999,999,7,1,BC to BC,BC to BC,32cm left of center,123,0,148,0,123,11,1,1,1,1,1,0,,,1994.16895971702000000000,7,2
6906,13,37,1-13-2017-037-03,3,2,1,1,180,6,0,1,0,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,9,999,999,999,9999999,999,999,999,7,1,BC to  B C,B C  to B C,RFBC,153,0,153,0,153,1,0,0,0,0,1,1,,,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,1,63,0,12,0,0,888,12FRWN03,F,R,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,RF wheel,Unknown,RF wheel,999,999,999,999,999,999,999,999,999,999,999,999,,,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,2,63,0,12,0,0,888,12FRWN09,F,R,W,N,09,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,RR wheel,Unknown,RR wheel,999,999,999,999,999,999,999,999,999,999,999,999,,,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,3,51,300,10,0,0,888,10LFWN03,L,F,W,N,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,8,LF wheel,Unknown,LF wheel,999,999,999,999,999,999,999,999,999,999,999,999,,,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,4,41,0,12,0,0,888,12FCEN03,F,C,E,N,03,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,999,6,2,Rebar corner to rebar corner,BC to BC,Center of bumper,102,0,156,0,20,23,0,7,17,19,10,0,,,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,5,31,998,0,0,0,888,00RDAO99,R,D,A,O,99,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,8,Right windshield header,Rollover,A pillar,888,888,888,888,888,,,,,,,,77,27,1994.16895971702000000000,7,2
6907,13,38,1-13-2017-038-03,3,1,6,41,998,0,0,0,888,00TYZW99,T,Y,Z,W,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,8,1,Top,Unknown. Non-horizontal,Unknown. Non-horizontal,999,999,999,999,999,999,999,999,999,999,999,999,,,1994.16895971702000000000,7,2
6957,13,39,1-13-2017-039-02,2,2,1,1,180,6,0,7,190,06BLEE99,B,L,E,E,99,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,8,1,Back Left BC,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,3,2,1,200,7,0,0,180,07LZEW02,L,Z,E,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,25,0,1,95cm aft front left axle,84cm aft front left axle,179cm aft LF axle,420,-78,420,-77,423,21,7,8,19,21,3,4,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,6,78,160,5,0,0,888,05RDEW01,R,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,9,2,92cm aft rear axle,unk,unk,630,12,630,12,630,999,999,999,999,999,999,999,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,7,6,340,11,1,7,220,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,1,Starts at left bumper corner,bc to bc,87cm L of cntr,190,0,190,0,190,61,61,45,39,25,14,2,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,4,10,6,290,10,0,0,180,10LFEW03,L,F,E,W,03,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,999,7,8,Front left Fender,Front left fender,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,8,1,200,7,0,0,180,07BDEW03,B,D,E,W,03,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,57,5,1,bc to bc,bc to bc,66cm L of cntr,110,0,168,2,110,83,60,72,83,61,32,4,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,9,6,0,12,0,7,180,12FLEE06,F,L,E,E,06,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,13,2,2,LF bc,bc to bc,74cm L of cntr,148,0,168,-52,23,9,9,0,0,0,0,0,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,11,54,0,12,0,0,888,12FYEW01,F,Y,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,6,8,60cm left of center,60cm left of center,UNK,999,0,999,0,186,999,999,999,999,999,999,999,,,140.15566461981000000000,7,2
6957,13,39,1-13-2017-039-02,2,5,12,31,998,0,9,0,888,00RDHO02,R,D,H,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,7,8,RIght side,UNK,UNK,888,888,888,888,888,,,,,,,,4,1,140.15566461981000000000,7,2
6958,13,40,1-13-2017-040-03,3,1,1,49,0,12,0,0,888,12FREE06,F,R,E,E,06,8,8,8,8,888,888,888,1,12,-12,0,7746,998,25,12,0,1,starts 52cm R of center,BC to  BC,C6,122,0,154,64,25,3,0,0,0,1,0,3,,,1802.84182676890000000000,7,2
6990,13,41,1-13-2017-041-02,2,1,1,2,140,5,0,0,90,05RPEW01,R,P,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,31cm foward rear axle,27cm foward rear axle,96cm foward rear axle,136,-53,136,-47,124,10,0,0,9,10,7,7,,,114.87970684568800000000,7,2
6990,13,41,1-13-2017-041-02,2,1,2,31,998,0,9,0,888,00TDDO02,T,D,D,O,02,8,8,8,8,888,888,888,6,999,999,999,9999999,999,999,999,6,1,top-right A pillar,not measured/Rollover,right A pillar,888,888,888,888,888,,,,,,,,4,4,114.87970684568800000000,7,2
6991,13,42,1-13-2017-042-03,3,3,3,79,998,0,9,0,888,00TY9999,T,Y,9,9,99,8,8,8,8,888,888,888,7,999,999,999,9999999,999,999,999,6,1,top of hood 56cm r of center,same,unk,999,999,999,999,999,999,999,999,999,999,999,999,,,1477.71366284744000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,1,2,50,2,0,0,220,02RFEW03,R,F,E,W,03,8,8,8,8,888,888,888,1,14,-9,-11,23716,998,-84,17,0,1,252cm foward RR axle,227cm foward RR axle,C6,119,148,119,164,98,22,3,1,6,8,18,22,,,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,1,2,2,90,3,0,0,170,03RBEW02,R,B,E,W,02,8,8,8,8,888,888,888,1,6,0,-6,2601,998,205,4,0,2,23cm aft RR axle,19cm aft RR axle,C1,66,-181,66,-184,66,5,5,5,3,0,1,3,,,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,1,1,320,11,0,0,130,11FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,13,-10,9,18073,998,149,11,0,1,20cm left of center,bc to bc,c1,142,0,142,20,142,10,3,6,10,9,3,0,,,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,2,1,270,9,0,0,170,09LZEW02,L,Z,E,W,02,8,8,8,8,888,888,888,1,5,0,5,7605,998,-151,7,0,8,83cm aft FL axle,83cm aft FL axle,C1,231,38,231,38,288,5,1,3,2,4,1,5,,,2974.90819095951000000000,7,2
7023,13,43,1-13-2017-043-06,6,2,3,51,350,12,0,0,888,12FLEE05,F,L,E,E,05,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Front Left Corner,Front Left Corner,C1,999,999,999,999,999,999,999,999,999,999,999,999,,,2974.90819095951000000000,7,2
7024,13,44,1-13-2017-044-02,2,1,1,2,350,12,0,0,160,12LPES01,L,P,E,S,01,0,1,0,0,31,41,1,8,999,999,999,9999999,999,999,999,7,1,begins 142cm rear of front axle,begins 130cm rear of front axle,188cm rear of front axle,102,39,102,45,90,5,5,2,2,1,0,0,,,119.24380308826500000000,7,2
7074,13,45,1-13-2017-045-08,8,1,1,2,50,2,0,0,300,02FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,27,-18,-21,89535,998,-138,30,0,1,B C to BC,B C to B C,18cm left of center,111,0,150,0,111,37,37,36,34,26,22,19,,,835.14731700150400000000,7,2
7074,13,45,1-13-2017-045-08,8,2,1,1,350,12,0,0,180,12LPEW02,L,P,E,W,02,1,1,1,0,32,1,39,1,15,-15,3,16182,998,-94,11,0,1,starts 46cm for of rear axle,starts 46cm for of rear axle,90cm for of rear axle,186,11,186,11,186,10,0,7,4,10,10,1,,,835.14731700150400000000,7,2
7075,13,46,1-13-2017-046-03,3,1,1,2,0,12,0,0,270,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,3,37,-37,0,210041,998,0,45,0,1,bc to bc,bc to bc,C4,168,0,168,0,168,999,999,999,999,999,999,999,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,2,3,0,12,0,0,270,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,11,999,999,999,9999999,999,999,999,7,2,Bc to Bc,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,3,4,350,12,0,0,270,12LBEW01,L,B,E,W,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,67cm aft left rear axle,67cm aft left rear axle,c1,48,-138,48,-138,48,6,2,0,2,4,5,6,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,1,4,5,10,12,0,0,290,12RDEW01,R,D,E,W,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,8,170cm foward right rear axle,170cm foward right rear axle,C2,482,-13,482,-13,482,6,4,2,2,3,6,3,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,2,1,1,180,6,0,0,270,06BDEW03,B,D,E,W,03,8,8,8,8,888,888,888,3,58,58,0,145183,998,0,47,0,1,-bc to bc,bc to bc,C2,112,0,112,0,112,53,31,53,50,41,30,6,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,3,2,1,180,6,0,0,270,06BZEW03,B,Z,E,W,03,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Bc to Bc,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,4,3,1,170,6,0,0,270,06RPEW01,R,P,E,W,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,12cm aft RR axle,12cm aft RR axle,C3,93,-29,93,-29,93,999,999,999,999,999,999,999,,,1011.52739065054000000000,7,2
7075,13,46,1-13-2017-046-03,3,5,4,1,190,6,0,0,290,06LBES03,L,B,E,S,03,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,1,unknown,unknown,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1011.52739065054000000000,7,2
7076,13,47,1-13-2017-047-03,3,1,1,2,20,1,0,0,340,01FZEW01,F,Z,E,W,01,8,8,8,8,888,888,888,1,15,-14,-5,33026,998,-37,20,0,1,center to RF bumper corner,BC to BC,26cm right of center,142,0,160,40,80,18,0,1,9,18,12,2,,,1011.52739066714000000000,7,2
7076,13,47,1-13-2017-047-03,3,2,1,1,0,12,0,0,180,12FLEW01,F,L,E,W,01,8,8,8,8,888,888,888,1,19,-19,0,9964,998,-53,12,0,1,Begins 27 Left  of  Center,BC to BC,LF bumper corner,112,0,156,-53,51,4,4,0,0,0,0,0,,,1011.52739066714000000000,7,2
7123,13,48,1-13-2017-048-04,4,2,1,1,260,9,0,0,70,09LBEW02,L,B,E,W,02,8,8,8,8,888,888,888,3,14,2,14,22413,998,-173,13,0,1,8cm aft left rear axle,8cm foward left rear axle,C1,90,-165,90,-165,90,36,36,26,22,17,10,5,,,2521.65929840692000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,1,1,180,6,0,0,0,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,3,11,11,0,5905,998,0,12,0,1,bc to bc,bc to bc,C1,138,0,138,0,138,2,2,0,0,0,1,2,,,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,2,2,3,0,12,0,0,0,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,2,2,bc to bc,bc to bc,C5,999,999,999,999,999,999,999,999,999,999,999,999,,,1399.37307232443000000000,7,2
7124,13,49,1-13-2017-049-06,6,3,2,2,999,99,9,9,0,99999999,9,9,9,9,99,8,8,8,8,888,888,888,12,999,999,999,9999999,999,999,999,9,1,Fully Repaired,Fully Repaired,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,1399.37307232443000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,1,2,100,3,0,0,0,03RFEN01,R,F,E,N,01,8,8,8,8,888,888,888,1,5,1,-5,3561,998,-160,5,0,1,Starts 340 forward of rear axle,Starts 310 forward of rear axle,327 forward of rear axle,106,129,106,164,36,3,1,1,3,2,1,0,,,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,1,2,54,0,12,0,0,888,12LYES01,L,Y,E,S,01,8,8,8,8,888,888,888,8,999,999,999,9999999,999,999,999,6,2,Starts 225 forward of rear axle,Starts 225 forward of rear axle,272 Starts 225 forward of rear axle,145,146,145,146,145,999,999,999,999,999,999,999,,,2521.65929840692000000000,7,2
7125,13,50,1-13-2017-050-04,4,2,1,1,280,9,0,0,0,09LZEW02,L,Z,E,W,02,8,8,8,8,888,888,888,1,8,-1,8,5227,998,105,8,0,1,Begins at rear axle,Begins 5cm forward of rear axle,49cm rear of rear axle,54,145,54,148,49,24,24,13,5,1,4,5,,,2521.65929840692000000000,7,2
7180,13,51,1-13-2017-051-02,2,1,1,55,0,12,0,0,888,12FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,10,999,999,999,9999999,999,999,60,5,1,RT Rebar end to Left Rebar end,RT Rebar end to Left Rebar end,68cm R of cntr,136,0,172,0,136,56,7,50,52,52,55,56,,,223.87077588787700000000,7,2
7218,13,52,1-13-2017-052-06,6,1,1,2,60,2,0,0,90,02RBEW99,R,B,E,W,99,0,0,0,0,888,888,888,3,33,-17,-29,189839,998,82,44,0,1,starts 300cm rear of front axle,starts 300cm rear of front axle,unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,5045.28531568187000000000,7,2
7218,13,52,1-13-2017-052-06,6,2,1,1,330,11,0,0,0,11FDEW02,F,D,E,W,02,8,8,8,8,888,888,888,3,41,-35,20,72437,998,99,28,0,1,BC to BC,BC to BC,centerline,84,0,150,0,150,34,5,19,34,32,15,0,,,5045.28531568187000000000,7,2
7281,13,53,1-13-2017-053-03,3,1,1,2,0,12,0,0,60,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,1,23,-23,0,29615,998,0,24,0,1,BC to BC,Rebar corner to rebar corner,6cm left of center,115,0,144,0,144,16,12,12,16,12,2,0,,,931.20215853294300000000,7,2
7281,13,53,1-13-2017-053-03,3,2,1,1,180,6,0,0,60,06BDEW01,B,D,E,W,01,8,8,8,8,888,888,888,1,19,19,0,17165,998,0,17,0,1,B C to B C,Rebar corner to rebar corner,22cm left of center,132,0,144,0,132,10,6,8,9,8,10,10,,,931.20215853294300000000,7,2
7267,13,54,1-13-2017-054-03,3,1,1,2,999,99,9,0,200,99999999,9,9,9,9,99,8,8,8,8,888,888,888,3,11,-11,0,9164,998,0,10,0,1,Unknown,Unknown,Unknown,999,999,999,999,999,999,999,999,999,999,999,999,,,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,1,1,180,6,0,0,200,06BDEW02,B,D,E,W,02,8,8,8,8,888,888,888,3,18,18,0,17903,998,0,18,0,1,bc to bc,bc to bc,C5,148,0,148,0,148,14,0,0,14,13,13,0,,,931.20215852199400000000,7,2
7267,13,54,1-13-2017-054-03,3,2,2,3,0,12,0,0,200,12FDEW01,F,D,E,W,01,8,8,8,8,888,888,888,5,999,999,999,9999999,999,999,18,0,2,bc to bc,bc to bc,C5,152,0,152,0,152,0,0,0,0,0,0,0,,,931.20215852199400000000,7,2
