CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTTRACK,REARTRACK,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,CASEWGT,PSUSTRAT,VERSION
7435,22,74,1-22-2017-074-03,3,2,,,266,,,,,,,,,,,,,,,,,,,,112,,36,89,887,51.854422535,12,2
7554,22,75,1-22-2017-075-10,10,1,,95,266,104,,,95,266,104,,,,151,150,121,,,49,,,,,106,,36,81,887,1437.2006466,12,2
7554,22,75,1-22-2017-075-10,10,2,,110,293,123,,,110,293,123,,,,159,158,136,,,78,,,,,124,,37,79,887,1437.2006466,12,2
7554,22,75,1-22-2017-075-10,10,3,,87,333,113,,,87,333,113,,,,154,156,123,,,887,887,887,11,17,118,,40,78,212,1437.2006466,12,2
7556,22,77,1-22-2017-077-03,3,1,,,,,,,,272,,,,,,,,,,,,,12,18,110,,,,887,85.560165265,12,2
7556,22,77,1-22-2017-077-03,3,2,,,,,,,,,,,60,,,,136,,,887,887,887,,,,,,,,85.560165265,12,2
7563,22,78,1-22-2017-078-04,4,1,,,,,,,,,,,999,,,,141,,,,,,,,,,,,887,175.0130387,12,2
7563,22,78,1-22-2017-078-04,4,2,,,,,,,,999,,,999,,,,132,,,,,,999,999,111,,,,887,175.0130387,12,2
7596,22,79,1-22-2017-079-06,6,2,,71,230,54,,,71,230,54,,18,,142,140,80,,,,61,,11,12,101,,37,84,887,77.136911388,12,2
7598,22,81,1-22-2017-081-09,9,1,,89,262,98,,,89,262,98,,30,,154,154,114,,,,,153,,,117,,42,84,887,358.22272856,12,2
7619,22,82,1-22-2017-082-03,3,1,,92,262,102,,,92,262,102,,,,158,158,106,,,,,162,14,11,109,,40,85,887,50.620866582,12,2
7619,22,82,1-22-2017-082-03,3,2,,96,287,117,,,96,287,117,,,,170,170,118,,,,,197,17,11,127,,40,95,887,50.620866582,12,2
7673,22,83,1-22-2017-083-01,1,1,,76,274,107,,,76,274,107,,40,,148,148,113,,,887,887,887,10,10,131,,41,70,236,167.84368572,12,2
7738,22,84,1-22-2017-084-04,4,1,,85,281,97,,,85,281,97,,28,,162,163,138,,,,,158,,,114,,44,85,887,209.46660211,12,2
7738,22,84,1-22-2017-084-04,4,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,209.46660211,12,2
7729,22,86,1-22-2017-086-02,2,1,,,,,,,,,,,35,,,,96,,,,,,,,,,,,887,93.683239156,12,2
7739,22,87,1-22-2017-087-07,7,1,,100,400,117,,,100,400,117,,,,174,171,131,,,887,887,887,,,133,,46,86,340,201.09456427,12,2
7781,22,88,1-22-2017-088-09,9,1,,84,262,94,,,84,262,94,,47,,153,153,116,,,,,191,,,119,,46,74,887,303.05820271,12,2
7781,22,88,1-22-2017-088-09,9,2,,100,379,116,,,100,379,116,,,54,,,135,,,887,887,887,,,134,,,,330,303.05820271,12,2
7782,22,89,1-22-2017-089-06,6,1,,,,,,,,,,,45,,,,109,,,,,,,,100,,,,887,72.478921675,12,2
7783,22,90,1-22-2017-090-06,6,1,,,,,,,,,,,30,,,,107,,,,,,,,,,,,887,65.258209114,12,2
7846,22,91,1-22-2017-091-08,8,1,,90,312,113,,,90,312,113,,52,,144,140,119,,,887,887,887,,,116,,42,76,210,125.91235583,12,2
7846,22,91,1-22-2017-091-08,8,2,,90,312,113,,,90,312,113,,52,,144,140,119,,,887,887,887,,,116,,42,76,210,125.91235583,12,2
7847,22,92,1-22-2017-092-02,2,1,,,,,,,,,,,65,65,,,134,,,887,887,887,8,16,144,10,50,87,264,54.243099708,12,2
7847,22,92,1-22-2017-092-02,2,2,,,,,,,,,,,,,,,,,,18,20,225,,,,,,,887,54.243099708,12,2
7847,22,92,1-22-2017-092-02,2,3,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,102,887,887,887,887,54.243099708,12,2
7848,22,93,1-22-2017-093-09,9,1,,90,250,98,,,90,246,98,,,,145,145,133,,,,107,,12,19,114,,38,70,887,759.03300268,12,2
7848,22,93,1-22-2017-093-09,9,2,,112,281,112,,,112,281,112,,28,,156,157,133,,,69,,,,,105,,35,77,887,759.03300268,12,2
7899,22,94,1-22-2017-094-09,9,1,,84,262,84,,,84,262,84,,31,,148,148,106,,,,39,,,,112,,39,83,887,382.03067568,12,2
7899,22,94,1-22-2017-094-09,9,2,,92,359,103,,,92,359,103,,48,,159,162,133,,,887,887,887,,,136,,50,80,213,382.03067568,12,2
7900,22,95,1-22-2017-095-04,4,1,,,,,,,,,,,40,,,,120,,,,,,,,,,,,887,234.57767718,12,2
7901,22,96,1-22-2017-096-09,9,1,,,,,,,,,,,50,55,,,123,,,20,45,239,10,20,118,10,42,79,887,382.03067567,12,2
7968,22,99,1-22-2017-099-10,10,1,,,,,,,,,,,,,,,,,,,,,9,14,106,,,,887,1279.9048393,12,2
7973,22,100,1-22-2017-100-10,10,1,,95,338,118,,,95,338,118,,,,165,168,132,,,887,887,887,,,132,,47,88,280,1279.9048393,12,2
8008,22,101,1-22-2017-101-10,10,1,,97,290,107,,,97,290,107,,25,,157,161,99,,,,,182,,,122,,48,84,887,8289.1311719,12,2
8008,22,101,1-22-2017-101-10,10,2,,96,287,117,,,95,287,117,,28,43,170,170,118,,,,,197,,,127,,40,95,887,8289.1311719,12,2
8088,22,102,1-22-2017-102-03,3,1,,,,,,,,,,,18,,,,117,,,,,,,,,,,,887,189.34152756,12,2
8088,22,102,1-22-2017-102-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,91,887,887,887,887,887,887,887,887,887,189.34152756,12,2
8089,22,103,1-22-2017-103-07,7,1,,96,264,98,,,96,264,98,,42,,153,152,109,,,50,,,,,108,,36,82,887,789.84782599,12,2
8123,22,104,1-22-2017-104-01,1,1,,88,264,89,,,88,264,89,,48,54,151,150,106,,,,,172,10,12,113,,38,86,887,146.18883073,12,2
8219,22,105,1-22-2017-105-02,2,1,,100,280,135,,,100,351,135,,50,,175,175,132,,,,,251,,,133,,46,95,887,54.243099708,12,2
8219,22,105,1-22-2017-105-02,2,2,,101,258,104,,,101,272,104,,41,,158,160,132,,,49,,,,,111,,36,84,887,54.243099708,12,2
8220,22,106,1-22-2017-106-09,9,1,,108,291,139,,,108,291,139,,,,161,166,161,,,96,,,14,21,116,10,40,76,887,1949.0837395,12,2
8266,22,107,1-22-2017-107-07,7,1,,85,427,118,,,85,427,118,,,,167,161,141,,,887,887,887,9,13,154,,46,80,263,736.17610802,12,2
8266,22,107,1-22-2017-107-07,7,2,,,,,,,,,,,,,,,,,,,,,9,17,114,,,,887,736.17610802,12,2
8374,22,108,1-22-2017-108-06,6,1,,100,273,111,,,100,273,111,,20,,154,155,122,,,63,,,,,105,,36,78,887,78.035741843,12,2
8375,22,109,1-22-2017-109-05,5,1,,,244,,,,,268,,,,,,,129,,,,,,,,,,,,887,87.190411197,12,2
8375,22,109,1-22-2017-109-05,5,2,,,233,,,,,244,,,42,,147,147,100,,,121,,,,,103,,34,77,887,87.190411197,12,2
8425,22,110,1-22-2017-110-05,5,1,,87,999,102,,,,282,,,45,,155,155,109,999,999,,,169,999,999,100,999,41,83,887,86.787006093,12,2
8506,22,111,1-22-2017-111-08,8,1,,,,,,,,,,,51,,,,132,,,887,887,887,,,,,,,,139.30845792,12,2
8506,22,111,1-22-2017-111-08,8,2,,,,,,,,,,,,,,,,,,,,,9,11,136,,,,887,139.30845792,12,2
8507,22,112,1-22-2017-112-03,3,1,,,,,,,,,,,19,,,,97,,,,,,,,,,,,887,118.67144558,12,2
8507,22,112,1-22-2017-112-03,3,2,,,,,,,,,,,24,,,,106,,,,,,,,,,,,887,118.67144558,12,2
8574,22,113,1-22-2017-113-09,9,1,,,,,,,,,,,42,,,,114,,,887,887,887,,,,,,,,1127.2953338,12,2
8574,22,113,1-22-2017-113-09,9,2,,98,368,116,,,98,368,116,,,53,,,132,,,887,887,887,,,136,,44,96,292,1127.2953338,12,2
8637,22,114,1-22-2017-114-09,9,1,,,,,,,,,,,38,,,,112,,,,,,12,15,106,,,,887,514.03452798,12,2
8637,22,114,1-22-2017-114-09,9,2,,,,,,,,,,,,,,,,,,,,,10,18,105,,,,887,514.03452798,12,2
8638,22,115,1-22-2017-115-04,4,1,,,,,,,,,,,,55,,,,,,54,,,,,,,,,887,315.63178887,12,2
8638,22,115,1-22-2017-115-04,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,887,315.63178887,12,2
8719,22,116,1-22-2017-116-03,3,1,,84,260,71,,,84,260,71,,23,,148,146,96,,,,,,13,12,102,,,,887,244.3480809,12,2
8719,22,116,1-22-2017-116-03,3,2,,,,,,,,,,,38,,,,129,,,887,887,887,,,,,,,,244.3480809,12,2
8720,22,117,1-22-2017-117-08,8,1,,74,318,97,,,74,318,97,,,,145,104,115,,,887,887,887,3,5,130,,43,73,195,286.84031104,12,2
8814,22,118,1-22-2017-118-05,5,1,,86,262,95,,,86,262,95,,,,156,153,115,,,,,168,,,89,,38,82,887,106.5030829,12,2
8877,22,119,1-22-2017-119-01,1,1,,81,149,98,,,81,149,98,,,,149,149,121,,,,,202,,,120,,45,74,887,96.890017898,12,2
8884,22,121,1-22-2017-121-10,10,1,,100,272,110,,,100,272,110,,23,,156,154,120,,,60,,,,,115,,39,74,887,2496.7765989,12,2
8884,22,121,1-22-2017-121-10,10,2,,,259,,,,,268,,,,,,,,,,,,,14,17,99,,,,887,2496.7765989,12,2
8961,22,122,1-22-2017-122-06,6,1,,97,399,121,,,97,399,121,,37,,174,171,145,,,887,887,887,,,142,,50,89,331,539.98389923,12,2
8961,22,122,1-22-2017-122-06,6,2,,,278,,,,,284,,,33,,,,129,,,887,887,887,,,,,,,,539.98389923,12,2
9032,22,123,1-22-2017-123-10,10,1,,112,246,100,,,96,262,100,,36,,149,148,117,,,,51,,17,10,98,,35,75,887,1245.4861107,12,2
9090,22,124,1-22-2017-124-04,4,1,,83,257,73,,,83,238,73,,,,157,159,104,,,,,,,,103,,33,90,887,103.01408641,12,2
6035,23,1,1-23-2017-001-04,4,1,,,,,,,,,,,40,,,,104,,,,,,,,,,,,887,387.00465659,5,2
6130,23,3,1-23-2017-003-06,6,2,,,,,,,,,,,37,,,,105,,,,,,,,,,,,887,474.46336913,5,2
6165,23,4,1-23-2017-004-06,6,1,,,,,,,,,,,38,50,,,122,,,,,,,,,,,,887,561.32670564,5,2
6166,23,5,1-23-2017-005-04,4,1,,,,,,,,,,,45,,,,,,,,,,9,13,114,,,,887,1032.6189163,5,2
6225,23,7,1-23-2017-007-07,7,2,,,,,,,,,,,23,42,,,100,,,,,,,,,,,,887,440.59354102,5,2
6296,23,8,1-23-2017-008-03,3,1,,,,,,,,,,,41,53,,,120,,,887,887,887,,,,,,,,361.5103542,5,2
6345,23,9,1-23-2017-009-03,3,1,,,,,,,,,,,43,,,,128,,,,,,,,,,,,887,187.82088628,5,2
6384,23,11,1-23-2017-011-09,9,1,,,,,,,,,,,33,38,,,124,,,,,,9,11,,,,,887,2053.1163647,5,2
6384,23,11,1-23-2017-011-09,9,2,,,,,,,,,,,39,40,,,121,,,,,,12,18,,,,,887,2053.1163647,5,2
6385,23,12,1-23-2017-012-03,3,1,,,,,,,,,,,23,38,,,122,,,,,,,,,,,,887,340.44634871,5,2
6425,23,13,1-23-2017-013-03,3,1,,,,,,,,,,,,54,,,,,,11,31,,,,,,,,887,85.031543274,5,2
6425,23,13,1-23-2017-013-03,3,2,,,,,,,,,,,41,,,,120,,,,,,,,,,,,887,85.031543274,5,2
6447,23,15,1-23-2017-015-10,10,1,,,,,,,,,,,38,42,,,140,,,,,,,,,,,,887,1418.5083619,5,2
6485,23,17,1-23-2017-017-04,4,2,,,,,,,,,,,43,,,,130,,,,,,,,,,,,887,625.37084179,5,2
6516,23,18,1-23-2017-018-03,3,2,,,,,,,,,,,42,39,,,,,,44,,,,,,,,,887,175.27600977,5,2
6523,23,19,1-23-2017-019-06,6,1,,,,,,,,,,,65,,,,130,,,887,887,887,11,16,,9,43,,,299.44176984,5,2
6523,23,19,1-23-2017-019-06,6,2,,,,,,,,,,,30,,,,125,,,,,,14,25,,,,,887,299.44176984,5,2
6524,23,20,1-23-2017-020-06,6,2,,,,,,,,,,,36,42,,,108,,,,,,,,,,,,887,299.44176984,5,2
6569,23,21,1-23-2017-021-04,4,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,55,887,887,887,887,887,887,887,887,887,699.70313598,5,2
6569,23,21,1-23-2017-021-04,4,2,,,,,,,,,,,30,48,,,120,,,,,,,,,,,,887,699.70313598,5,2
6570,23,22,1-23-2017-022-10,10,1,,,,,,,,,,,33,,,,119,,,,,,,,,,,,887,3271.5269997,5,2
6621,23,23,1-23-2017-023-03,3,1,,,260,,,,,,,,,,,,,,,,,,12,24,110,,,,887,172.982897,5,2
6621,23,23,1-23-2017-023-03,3,2,,,,,,,,,,,65,,,,130,,,887,887,887,,,,,,,,172.982897,5,2
6622,23,24,1-23-2017-024-04,4,1,,,,,,,,,,,999,42,,,,,,,,,,,,,,,887,617.18919809,5,2
6664,23,25,1-23-2017-025-03,3,1,,,,,,,,260,,,,,,,,,,,,,8,8,,,,,887,168.06966908,5,2
6665,23,26,1-23-2017-026-09,9,1,,,,,,,,,,,,,,,,,,887,887,887,,,,,999,,,1013.571123,5,2
6701,23,27,1-23-2017-027-03,3,1,,,,,,,,,,,68,,,,132,,,887,887,887,,,,,,,,460.62689379,5,2
6701,23,27,1-23-2017-027-03,3,2,,,,,,,,,,,47,53,,,110,,,17,30,,,,,,,,887,460.62689379,5,2
6701,23,27,1-23-2017-027-03,3,4,,,,,,,,,,,,,,,,,,,,,9,20,,,,,887,460.62689379,5,2
6737,23,28,1-23-2017-028-03,3,1,,,310,,,,,,,,,,,,,,,,,,6,10,,,,,887,266.70901729,5,2
6737,23,28,1-23-2017-028-03,3,2,,,353,,,,,351,,,999,999,,,120,,,887,887,887,,,,,,,,266.70901729,5,2
6772,23,30,1-23-2017-030-09,9,1,,,,,,,,,,,,,,,139,,,,,,,,,6,31,83,887,1244.9420999,5,2
6773,23,31,1-23-2017-031-03,3,1,,,,,,,,,,,,,,,,,,,,,7,12,126,,,,887,206.43544592,5,2
6773,23,31,1-23-2017-031-03,3,2,,,,,,,,,,,40,44,,,86,,,,,,,,,,,,887,206.43544592,5,2
6813,23,32,1-23-2017-032-03,3,2,,,,,,,,,,,44,50,,,117,,,,,,,,,,,,887,277.45503934,5,2
6814,23,33,1-23-2017-033-10,10,1,,,,,,,,,,,52,,,,130,,,,,,,,,,,,887,4628.5446344,5,2
6856,23,34,1-23-2017-034-02,2,1,,,,,,,,,,,36,50,,,84,,,,,,,,,,,,887,66.343114332,5,2
6856,23,34,1-23-2017-034-02,2,2,,,,,,,,,,,43,,,,129,,,,,,,,,,,,887,66.343114332,5,2
6895,23,37,1-23-2017-037-02,2,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,66.343114332,5,2
6895,23,37,1-23-2017-037-02,2,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,66.343114332,5,2
6941,23,38,1-23-2017-038-03,3,2,,,,,,,,,,,48,52,,,116,,,,,,,,,,,,887,237.92598053,5,2
6935,23,39,1-23-2017-039-03,3,1,,,,,,,,,,,35,,,,109,,,,,,,,,,,,887,237.92598053,5,2
6935,23,39,1-23-2017-039-03,3,2,,,,,,,,,,,,,,,,,,,,,11,13,,,,,887,237.92598053,5,2
6977,23,40,1-23-2017-040-07,7,1,,,,,,,,,,,47,,,,102,,,,,,,,,,,,887,999.32880486,5,2
6978,23,41,1-23-2017-041-03,3,2,,,,,,,,247,,,,,,,,,,,,,,,,9,44,64,887,263.11959365,5,2
7006,23,42,1-23-2017-042-09,9,2,,,,,,,,,,,37,,,,108,,,,,,,,,,,,887,1235.6175422,5,2
7007,23,43,1-23-2017-043-07,7,1,,,310,,,,,,,,,,,,,,,,,,6,6,122,9,48,74,887,778.1698453,5,2
7007,23,43,1-23-2017-043-07,7,2,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,778.1698453,5,2
7045,23,44,1-23-2017-044-10,10,1,,,,,,,,,,,40,50,,,115,,,,,,,,,,,,887,2318.0155025,5,2
7045,23,44,1-23-2017-044-10,10,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,2318.0155025,5,2
7047,23,46,1-23-2017-046-04,4,1,,,,,,,,,,,41,54,,,,,,52,,,,,,,,,887,495.7693201,5,2
7088,23,47,1-23-2017-047-07,7,1,,,,,,,,,,,30,,,,,,,,,,,,,,,,887,527.73963606,5,2
7098,23,48,1-23-2017-048-03,3,1,,,,,,,,,,,48,50,,,106,,,,,,,,,,,,887,220.63035327,5,2
7099,23,49,1-23-2017-049-05,5,1,,,,,,,,,,,52,,,,108,,,,,,,,,,,,887,68.477392304,5,2
7100,23,50,1-23-2017-050-07,7,1,,,,,,,,,,,44,,,,132,,,887,887,887,,,,,,,,837.95457492,5,2
7148,23,51,1-23-2017-051-06,6,1,,,,,,,,,,,38,53,,,,,,,,,8,12,,,,,887,406.75249531,5,2
7149,23,52,1-23-2017-052-03,3,1,,,266,,,,,266,,,35,,,,,,,,,,10,16,107,,,,887,209.71980601,5,2
7149,23,52,1-23-2017-052-03,3,2,,,,,,,,,,,50,,,,122,,,,,,,,,,,,887,209.71980601,5,2
7150,23,53,1-23-2017-053-03,3,1,,,,,,,,,,,,53,,,126,,,,,,,,,,,,887,209.71980601,5,2
7150,23,53,1-23-2017-053-03,3,2,,,,,,,,,,,38,50,,,78,,,,,,,,,,,,887,209.71980601,5,2
7199,23,54,1-23-2017-054-09,9,2,,,,,,,,,,,36,,,,113,,,,,,,,,,,,887,1278.7796782,5,2
7248,23,57,1-23-2017-057-10,10,2,,,,,,,,,,,40,50,,,71,,,,,,,,,,,,887,2861.9120262,5,2
7249,23,58,1-23-2017-058-03,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,171.55541894,5,2
7249,23,58,1-23-2017-058-03,3,2,,,278,,,,,,,,,,,,,,,,,,8,18,,,,,887,171.55541894,5,2
7249,23,58,1-23-2017-058-03,3,3,,,,,,,,,,,44,,,,116,,,,,,,,,,,,887,171.55541894,5,2
7250,23,59,1-23-2017-059-02,2,2,,,,,,,,,,,45,56,,,129,,,,,,,,,,,,887,66.343114332,5,2
7294,23,60,1-23-2017-060-04,4,1,,,,,,,,,,,50,60,,,110,,,,,,,,,,,,887,3008.7452768,5,2
7347,23,61,1-23-2017-061-04,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,887,703.8527536,5,2
7348,23,62,1-23-2017-062-02,3,1,,,,,,,,,,,31,,,,121,,,,,,11,16,,8,,,887,66.343114332,5,2
7349,23,63,1-23-2017-063-04,4,2,,,,,,,,,,,44,44,,,,,,,,,,,,,,,887,703.8527536,5,2
7409,23,64,1-23-2017-064-01,1,1,,,999,,,,,245,,,,,,,,,,,,,999,999,142,,,,887,90.879887863,5,2
7409,23,64,1-23-2017-064-01,1,2,887,887,887,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,999,999,999,887,887,887,887,90.879887863,5,2
7410,23,65,1-23-2017-065-03,3,2,,,,,,,,,,,50,,,,114,,,,,,,,,,,,887,218.25463656,5,2
7411,23,66,1-23-2017-066-03,3,1,,,,,,,,,,,46,,,,122,,,,,,13,,,8,,,887,218.25463656,5,2
7512,23,68,1-23-2017-068-03,3,1,,,273,,,,,273,,,46,,,,120,,,,,,10,24,,,,,887,169.64665345,5,2
7512,23,68,1-23-2017-068-03,3,2,,,283,,,,,280,,,53,50,,,126,,,,,,12,26,,,,,887,169.64665345,5,2
7513,23,69,1-23-2017-069-04,4,1,,,,,,,,,,,,45,,,120,,,,,,,,,,,,887,605.28574683,5,2
7571,23,70,1-23-2017-070-07,7,1,,,278,,,,,278,,,41,41,,,,,,48,,,6,20,110,,,,887,524.4735241,5,2
7572,23,71,1-23-2017-071-10,10,1,,,,,,,,,,,,,,,,,,,,,8,11,119,,,,887,2303.6696061,5,2
7573,23,72,1-23-2017-072-03,3,1,,,,,,,,,,,60,58,,,118,,,887,887,887,,,,,,,,138.09194718,5,2
7573,23,72,1-23-2017-072-03,3,2,,,,,,,,,,,55,50,,,88,,,,,,,,,,,,887,138.09194718,5,2
7573,23,72,1-23-2017-072-03,3,4,,,,,,,,,,,38,50,,,104,,,,,,9,14,,,,,887,138.09194718,5,2
7643,23,73,1-23-2017-073-05,5,1,,,272,,,,,,,,,,,,,,,,,,9,24,114,,,,887,68.477392304,5,2
7643,23,73,1-23-2017-073-05,5,2,,,,,,,,,,,,,,,119,,,,,,,,,,,,887,68.477392304,5,2
7644,23,74,1-23-2017-074-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,130,887,887,887,887,210.08503832,5,2
7644,23,74,1-23-2017-074-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,115,887,887,887,887,887,887,887,887,887,887,887,887,210.08503832,5,2
7696,23,76,1-23-2017-076-06,6,1,,,274,,,,,,,,,,,,,,,,,,10,19,,,,,887,544.43308161,5,2
7696,23,76,1-23-2017-076-06,6,2,,,,,,,,,,,50,,,,115,,,,,,,,,,,,887,544.43308161,5,2
7698,23,78,1-23-2017-078-01,1,1,,,,,,,,,,,52,,,,90,,,,,,,,,,,,887,90.879887863,5,2
7754,23,80,1-23-2017-080-03,3,1,,,,,,,,,,,,,,,,,,,,,,,,6,45,999,887,106.53860628,5,2
7804,23,82,1-23-2017-082-06,6,1,,,,,,,,,,,,30,,,,,,49,,,,,,,,,887,206.63210011,5,2
7804,23,82,1-23-2017-082-06,6,2,,,,,,,,,,,48,,,,116,,,,,,,,,,,,887,206.63210011,5,2
7811,23,83,1-23-2017-083-09,9,1,,,,,,,,,,,34,,,,129,,,,,,,,,8,37,,887,491.08334429,5,2
7812,23,84,1-23-2017-084-07,7,2,,,,,,,,,,,,,,,,,,,,,9,16,,,,,887,309.27551366,5,2
7812,23,84,1-23-2017-084-07,7,3,,,,,,,,,,,,,,,,,,,,,9,12,,,,,887,309.27551366,5,2
7813,23,85,1-23-2017-085-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,113,887,32,84,887,157.93598722,5,2
7869,23,86,1-23-2017-086-03,3,1,,,,,,,,,,,38,,,,122,,,,,,,,,,,,887,619.45994014,5,2
7869,23,86,1-23-2017-086-03,3,2,,,,,,,,257,,,,,,,,,,,,,10,23,110,6,,,887,619.45994014,5,2
7923,23,87,1-23-2017-087-07,7,2,,,,,,,,300,,,,,,,,,,,,,6,17,,,,,887,547.74658299,5,2
7924,23,88,1-23-2017-088-03,3,1,,,,,,,,,,,42,45,,,,,,,,,6,18,,,,,887,144.21965787,5,2
7924,23,88,1-23-2017-088-03,3,2,,,286,,,,,,,,44,,,,123,,,,,,10,20,,,,,887,144.21965787,5,2
7925,23,89,1-23-2017-089-06,6,1,,,264,,,,,,,,,,,,,,,,,,8,16,,,,,887,279.71466706,5,2
7992,23,90,1-23-2017-090-03,3,2,887,887,887,887,887,887,887,887,887,887,887,58,887,887,887,887,887,12,30,999,887,887,887,887,887,887,887,193.45297331,5,2
7993,23,91,1-23-2017-091-08,8,1,,,,,,,,,,,55,,,,,,,,,,,,,10,45,74,887,159.72057022,5,2
7994,23,92,1-23-2017-092-07,7,2,,,,,,,,,,,40,44,,,90,,,,,,,,,,,,887,734.73482509,5,2
8045,23,93,1-23-2017-093-04,4,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,120,887,887,887,887,887,887,887,887,887,887,887,887,649.23620202,5,2
8101,23,96,1-23-2017-096-03,3,1,,,,,,,,999,,,40,48,,,129,,,,,,11,19,,,,,887,139.47658097,5,2
8101,23,96,1-23-2017-096-03,3,2,,,,,,,,,,,42,44,,,96,,,,,,,,,,,,887,139.47658097,5,2
8185,23,99,1-23-2017-099-06,6,1,,,,,,,,,,,35,,,,123,,,,,,,,,,,,887,271.67500211,5,2
8186,23,100,1-23-2017-100-03,3,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,140.07444182,5,2
8186,23,100,1-23-2017-100-03,3,3,,,,,,,,,,,54,54,,,86,,,,,,,,,,,,887,140.07444182,5,2
8187,23,101,1-23-2017-101-03,3,2,,,,,,,,,,,,32,,,,,,53,,,,,,,,,887,140.07444182,5,2
8240,23,102,1-23-2017-102-01,1,1,,,,,,,,,,,38,,,,133,,,887,887,887,,,,,,,,90.879887863,5,2
8241,23,103,1-23-2017-103-04,4,1,,,,,,,,,,,50,55,,,,,,,,,,,,,,,887,926.71092778,5,2
8241,23,103,1-23-2017-103-04,4,2,,,,,,,,,,,48,54,,,103,,,,,,,,,,,,887,926.71092778,5,2
8242,23,104,1-23-2017-104-07,7,1,,,,,,,,,,,50,50,,,117,,,,,,,,,,,,887,986.4710621,5,2
8242,23,104,1-23-2017-104-07,7,3,,,,,,,,,,,58,56,,,85,,,,,,,,,,,,887,986.4710621,5,2
8341,23,105,1-23-2017-105-09,9,1,,,,,,,,,,,43,,,,92,,,,,,,,,,,,887,1179.0166661,5,2
8342,23,106,1-23-2017-106-09,9,1,,,278,,,,,,,,,,,,,,,,,,10,26,,,,,887,1179.0166661,5,2
8342,23,106,1-23-2017-106-09,9,2,,,,,,,,280,,,35,,,,127,,,,,,10,32,,,,,887,1179.0166661,5,2
8343,23,107,1-23-2017-107-03,3,1,,,,,,,,,,,48,50,,,98,,,,,,,,,,,,887,195.50373567,5,2
8343,23,107,1-23-2017-107-03,3,2,,,,,,,,,,,50,56,,,95,,,,,,,,,,,,887,195.50373567,5,2
8403,23,108,1-23-2017-108-06,6,1,,,,,,,,243,,,36,40,,,82,,,,,,8,10,,,,,887,319.16887261,5,2
8404,23,109,1-23-2017-109-03,3,1,,,,,,,,,,,50,54,,,102,,,,,,,,,,,,887,164.56207354,5,2
8404,23,109,1-23-2017-109-03,3,2,,,280,,,,,,,,38,44,,,122,,,,,,9,13,,,,,887,164.56207354,5,2
8405,23,110,1-23-2017-110-06,6,1,,,,,,,,,,,38,,,,107,,,,,,,,,,,,887,319.16887261,5,2
8405,23,110,1-23-2017-110-06,6,3,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,319.16887261,5,2
8473,23,111,1-23-2017-111-07,7,1,,,,,,,,,,,46,,,,114,,,,,,8,19,,,,,887,655.66709661,5,2
8474,23,112,1-23-2017-112-05,5,1,,,,,,,,270,,,,,,,,,,,,,10,25,118,,,,887,68.477392304,5,2
8474,23,112,1-23-2017-112-05,5,2,,,,,,,,,,,50,,,,115,,,,,,,,,,,,887,68.477392304,5,2
8475,23,113,1-23-2017-113-07,7,2,,,,,,,,,,,42,,,,102,,,,,,,,,,,,887,655.66709661,5,2
8536,23,114,1-23-2017-114-04,4,1,,,,,,,,,,,,,,,,,,887,887,887,,,,,,,,568.5925728,5,2
8538,23,116,1-23-2017-116-06,6,1,,,,,,,,,,,42,,,,90,,,,,,,,,,,,887,309.08420396,5,2
8590,23,117,1-23-2017-117-10,10,1,,,,,,,,,,,52,,,,126,,,,,,,,,,,,887,2658.5073842,5,2
