CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,DAMAGE,CASEWGT,PSUSTRAT,VERSION
8082,30,79,1-30-2017-079-02,2,2,LR,0,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,RF,0,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,RR,0,56.71609934376400000000,10,2
8172,30,80,1-30-2017-080-03,3,1,LF,0,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,LR,0,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,RF,0,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,RR,0,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,LF,0,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,LR,0,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,RF,0,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,RR,0,3001.76896990858000000000,10,2
8234,30,84,1-30-2017-084-09,9,2,LF,0,3117.58679036883000000000,10,2
8234,30,84,1-30-2017-084-09,9,2,LR,0,3117.58679036883000000000,10,2
8234,30,84,1-30-2017-084-09,9,2,RF,0,3117.58679036883000000000,10,2
8234,30,84,1-30-2017-084-09,9,2,RR,0,3117.58679036883000000000,10,2
8274,30,85,1-30-2017-085-04,4,1,LF,0,7165.23244737877000000000,10,2
8274,30,85,1-30-2017-085-04,4,1,LR,0,7165.23244737877000000000,10,2
8274,30,85,1-30-2017-085-04,4,1,RF,0,7165.23244737877000000000,10,2
8274,30,85,1-30-2017-085-04,4,1,RR,9,7165.23244737877000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,LF,0,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,LR,7,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,LR,5,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,RF,0,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,RR,0,4013.78833145692000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,LF,7,1381.56410226577000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,LF,8,1381.56410226577000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,LR,7,1381.56410226577000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,RF,7,1381.56410226577000000000,10,2
8434,30,88,1-30-2017-088-08,8,1,RR,0,1381.56410226577000000000,10,2
8492,30,89,1-30-2017-089-02,2,1,LF,0,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,1,LR,0,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,1,RF,0,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,1,RR,0,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,LF,0,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,LR,9,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,RF,0,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,RR,7,52.52877316031450000000,10,2
8494,30,91,1-30-2017-091-05,5,1,LF,0,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,LR,7,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,LR,5,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,RF,0,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,RR,0,101.93904210989400000000,10,2
8530,30,92,1-30-2017-092-09,9,1,LF,0,3888.49991142154000000000,10,2
8530,30,92,1-30-2017-092-09,9,1,LR,0,3888.49991142154000000000,10,2
8530,30,92,1-30-2017-092-09,9,1,RF,0,3888.49991142154000000000,10,2
8530,30,92,1-30-2017-092-09,9,1,RR,0,3888.49991142154000000000,10,2
8530,30,92,1-30-2017-092-09,9,2,LF,0,3888.49991142154000000000,10,2
8530,30,92,1-30-2017-092-09,9,2,LR,0,3888.49991142154000000000,10,2
8530,30,92,1-30-2017-092-09,9,2,RF,0,3888.49991142154000000000,10,2
8530,30,92,1-30-2017-092-09,9,2,RR,0,3888.49991142154000000000,10,2
8568,30,93,1-30-2017-093-05,5,1,LF,0,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,1,LR,0,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,1,RF,7,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,1,RR,0,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,2,LF,0,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,2,LR,0,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,2,RF,0,214.96984617807500000000,10,2
8568,30,93,1-30-2017-093-05,5,2,RR,0,214.96984617807500000000,10,2
8568,30,94,1-30-2017-094-01,1,1,LF,0,296.47353154787200000000,10,2
8568,30,94,1-30-2017-094-01,1,1,LR,7,296.47353154787200000000,10,2
8568,30,94,1-30-2017-094-01,1,1,RF,7,296.47353154787200000000,10,2
8568,30,94,1-30-2017-094-01,1,1,RR,7,296.47353154787200000000,10,2
8638,30,95,1-30-2017-095-05,5,1,LF,0,205.62948498335200000000,10,2
8638,30,95,1-30-2017-095-05,5,1,LR,0,205.62948498335200000000,10,2
8638,30,95,1-30-2017-095-05,5,1,RF,0,205.62948498335200000000,10,2
8638,30,95,1-30-2017-095-05,5,1,RR,0,205.62948498335200000000,10,2
8638,30,95,1-30-2017-095-05,5,2,LF,0,205.62948498335200000000,10,2
8638,30,95,1-30-2017-095-05,5,2,LR,0,205.62948498335200000000,10,2
8638,30,95,1-30-2017-095-05,5,2,RF,0,205.62948498335200000000,10,2
8638,30,95,1-30-2017-095-05,5,2,RR,0,205.62948498335200000000,10,2
8732,30,97,1-30-2017-097-04,4,2,LF,0,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,LR,0,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,RF,0,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,RR,0,1433.51342997212000000000,10,2
8770,30,99,1-30-2017-099-03,3,2,LF,7,409.85423768637300000000,10,2
8770,30,99,1-30-2017-099-03,3,2,LF,4,409.85423768637300000000,10,2
8770,30,99,1-30-2017-099-03,3,2,LR,0,409.85423768637300000000,10,2
8770,30,99,1-30-2017-099-03,3,2,RF,0,409.85423768637300000000,10,2
8770,30,99,1-30-2017-099-03,3,2,RR,0,409.85423768637300000000,10,2
8818,30,101,1-30-2017-101-02,2,1,LF,0,61.32447502117920000000,10,2
8818,30,101,1-30-2017-101-02,2,1,LR,0,61.32447502117920000000,10,2
8818,30,101,1-30-2017-101-02,2,1,RF,0,61.32447502117920000000,10,2
8818,30,101,1-30-2017-101-02,2,1,RR,0,61.32447502117920000000,10,2
8818,30,101,1-30-2017-101-02,2,2,LF,0,61.32447502117920000000,10,2
8818,30,101,1-30-2017-101-02,2,2,LR,0,61.32447502117920000000,10,2
8818,30,101,1-30-2017-101-02,2,2,RF,0,61.32447502117920000000,10,2
8818,30,101,1-30-2017-101-02,2,2,RR,0,61.32447502117920000000,10,2
8836,30,102,1-30-2017-102-02,2,1,LF,0,61.32447502117920000000,10,2
8836,30,102,1-30-2017-102-02,2,1,LR,0,61.32447502117920000000,10,2
8836,30,102,1-30-2017-102-02,2,1,RF,0,61.32447502117920000000,10,2
8836,30,102,1-30-2017-102-02,2,1,RR,0,61.32447502117920000000,10,2
8886,30,103,1-30-2017-103-04,4,1,LF,0,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,LR,0,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,RF,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,RR,0,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,LF,0,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,LR,0,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,RF,0,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,RR,0,1473.08117807378000000000,10,2
8898,30,105,1-30-2017-105-02,2,1,LF,0,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,1,LR,0,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,1,RF,0,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,1,RR,0,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,LF,0,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,LR,0,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,RF,0,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,RR,0,36.98474261371070000000,10,2
8950,30,106,1-30-2017-106-10,10,1,LF,0,9575.19094404344000000000,10,2
8950,30,106,1-30-2017-106-10,10,1,LR,0,9575.19094404344000000000,10,2
8950,30,106,1-30-2017-106-10,10,1,RF,7,9575.19094404344000000000,10,2
8950,30,106,1-30-2017-106-10,10,1,RF,5,9575.19094404344000000000,10,2
8950,30,106,1-30-2017-106-10,10,1,RR,0,9575.19094404344000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,LF,0,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,LR,0,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,RF,0,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,RR,0,1089.87835519426000000000,10,2
9098,30,111,1-30-2017-111-03,3,1,LF,0,567.96366418237500000000,10,2
9098,30,111,1-30-2017-111-03,3,1,LR,0,567.96366418237500000000,10,2
9098,30,111,1-30-2017-111-03,3,1,RF,0,567.96366418237500000000,10,2
9098,30,111,1-30-2017-111-03,3,1,RR,0,567.96366418237500000000,10,2
6177,31,2,1-31-2017-002-10,10,1,LF,0,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,1,LR,0,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,1,RF,0,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,1,RR,0,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,2,LF,0,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,2,LR,0,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,2,RF,0,1073.84216837139000000000,6,2
6177,31,2,1-31-2017-002-10,10,2,RR,0,1073.84216837139000000000,6,2
6240,31,3,1-31-2017-003-09,9,1,LF,0,686.22139148783100000000,6,2
6240,31,3,1-31-2017-003-09,9,1,LR,0,686.22139148783100000000,6,2
6240,31,3,1-31-2017-003-09,9,1,RF,7,686.22139148783100000000,6,2
6240,31,3,1-31-2017-003-09,9,1,RR,0,686.22139148783100000000,6,2
6241,31,4,1-31-2017-004-06,6,1,LF,0,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,LR,0,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,RF,0,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,RR,0,374.46925544577300000000,6,2
6311,31,5,1-31-2017-005-03,3,1,LF,0,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,LR,0,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,RF,9,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,RR,0,562.11522338877600000000,6,2
6398,31,6,1-31-2017-006-07,7,1,LF,0,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,1,LR,0,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,1,RF,0,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,1,RR,0,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,LF,0,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,LR,0,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,RF,0,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,RR,0,1609.39441873419000000000,6,2
6505,31,7,1-31-2017-007-04,4,1,LF,0,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,1,LR,0,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,1,RF,0,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,1,RR,0,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,LF,0,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,LR,0,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,RF,0,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,RR,0,2792.73572987369000000000,6,2
6539,31,8,1-31-2017-008-10,10,1,LF,0,2147.68433674278000000000,6,2
6539,31,8,1-31-2017-008-10,10,1,LR,0,2147.68433674278000000000,6,2
6539,31,8,1-31-2017-008-10,10,1,RF,0,2147.68433674278000000000,6,2
6539,31,8,1-31-2017-008-10,10,1,RR,0,2147.68433674278000000000,6,2
6599,31,10,1-31-2017-010-08,8,1,LF,9,533.58540815661800000000,6,2
6599,31,10,1-31-2017-010-08,8,1,LR,9,533.58540815661800000000,6,2
6599,31,10,1-31-2017-010-08,8,1,RF,9,533.58540815661800000000,6,2
6599,31,10,1-31-2017-010-08,8,1,RR,9,533.58540815661800000000,6,2
6672,31,11,1-31-2017-011-07,7,1,LF,0,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,LR,0,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,RF,7,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,RF,2,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,RF,5,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,RR,0,1255.56663445132000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,LF,0,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,LR,0,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,RF,0,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,RR,0,1625.67773236403000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,LF,0,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,LR,0,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,RF,0,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,RR,0,1284.64109095433000000000,6,2
6799,31,15,1-31-2017-015-03,3,2,LF,0,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,LR,9,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,RF,7,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,RR,8,749.39825076123100000000,6,2
6827,31,16,1-31-2017-016-09,9,1,LF,0,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,1,LR,0,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,1,RF,0,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,1,RR,0,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,2,LF,0,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,2,LR,0,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,2,RF,0,1112.97598818424000000000,6,2
6827,31,16,1-31-2017-016-09,9,2,RR,0,1112.97598818424000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,LF,0,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,LR,0,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,RF,0,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,RR,0,2463.15349404059000000000,6,2
6902,31,19,1-31-2017-019-04,4,1,LF,0,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,LR,0,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,RF,0,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,RR,0,733.33339149754300000000,6,2
6953,31,20,1-31-2017-020-03,3,1,LF,0,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,LR,0,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,RF,7,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,RR,0,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,LF,0,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,LR,0,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,RF,0,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,RR,0,1250.62463447385000000000,6,2
7040,31,22,1-31-2017-022-06,6,1,LF,0,689.61885436365700000000,6,2
7040,31,22,1-31-2017-022-06,6,1,LR,0,689.61885436365700000000,6,2
7040,31,22,1-31-2017-022-06,6,1,RF,0,689.61885436365700000000,6,2
7040,31,22,1-31-2017-022-06,6,1,RR,0,689.61885436365700000000,6,2
7061,31,23,1-31-2017-023-08,8,1,LF,7,533.58540815661800000000,6,2
7061,31,23,1-31-2017-023-08,8,1,LR,7,533.58540815661800000000,6,2
7061,31,23,1-31-2017-023-08,8,1,RF,0,533.58540815661800000000,6,2
7061,31,23,1-31-2017-023-08,8,1,RR,0,533.58540815661800000000,6,2
7114,31,24,1-31-2017-024-09,9,1,LF,9,686.22139148783100000000,6,2
7114,31,24,1-31-2017-024-09,9,1,LR,9,686.22139148783100000000,6,2
7114,31,24,1-31-2017-024-09,9,1,RF,9,686.22139148783100000000,6,2
7114,31,24,1-31-2017-024-09,9,1,RR,9,686.22139148783100000000,6,2
7167,31,25,1-31-2017-025-03,3,1,LF,7,471.72414428540900000000,6,2
7167,31,25,1-31-2017-025-03,3,1,LF,5,471.72414428540900000000,6,2
7167,31,25,1-31-2017-025-03,3,1,LR,0,471.72414428540900000000,6,2
7167,31,25,1-31-2017-025-03,3,1,RF,7,471.72414428540900000000,6,2
7167,31,25,1-31-2017-025-03,3,1,RR,0,471.72414428540900000000,6,2
7208,31,28,1-31-2017-028-09,9,1,LF,0,686.22139148783100000000,6,2
7208,31,28,1-31-2017-028-09,9,1,LR,0,686.22139148783100000000,6,2
7208,31,28,1-31-2017-028-09,9,1,RF,0,686.22139148783100000000,6,2
7208,31,28,1-31-2017-028-09,9,1,RR,0,686.22139148783100000000,6,2
7305,31,29,1-31-2017-029-07,7,1,LF,0,6637.32119482343000000000,6,2
7305,31,29,1-31-2017-029-07,7,1,LR,0,6637.32119482343000000000,6,2
7305,31,29,1-31-2017-029-07,7,1,RF,0,6637.32119482343000000000,6,2
7305,31,29,1-31-2017-029-07,7,1,RR,0,6637.32119482343000000000,6,2
7372,31,30,1-31-2017-030-10,10,1,LF,0,1073.84216837139000000000,6,2
7372,31,30,1-31-2017-030-10,10,1,LR,0,1073.84216837139000000000,6,2
7372,31,30,1-31-2017-030-10,10,1,RF,0,1073.84216837139000000000,6,2
7372,31,30,1-31-2017-030-10,10,1,RR,0,1073.84216837139000000000,6,2
7373,31,31,1-31-2017-031-10,10,2,LF,0,1073.84216837139000000000,6,2
7373,31,31,1-31-2017-031-10,10,2,LR,0,1073.84216837139000000000,6,2
7373,31,31,1-31-2017-031-10,10,2,RF,0,1073.84216837139000000000,6,2
7373,31,31,1-31-2017-031-10,10,2,RR,0,1073.84216837139000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,LF,7,561.11655983670000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,LR,7,561.11655983670000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,RF,0,561.11655983670000000000,6,2
7431,31,32,1-31-2017-032-06,6,1,RR,0,561.11655983670000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,LF,0,1539.73058488066000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,LR,0,1539.73058488066000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,RF,0,1539.73058488066000000000,6,2
7537,31,33,1-31-2017-033-09,9,1,RR,0,1539.73058488066000000000,6,2
7538,31,34,1-31-2017-034-04,4,1,LF,0,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,1,LR,0,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,1,RF,0,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,1,RR,0,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,2,LF,0,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,2,LR,0,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,2,RF,0,2328.51790892268000000000,6,2
7538,31,34,1-31-2017-034-04,4,2,RR,0,2328.51790892268000000000,6,2
7590,31,35,1-31-2017-035-10,10,1,LF,0,1073.84216837139000000000,6,2
7590,31,35,1-31-2017-035-10,10,1,LR,0,1073.84216837139000000000,6,2
7590,31,35,1-31-2017-035-10,10,1,RF,0,1073.84216837139000000000,6,2
7590,31,35,1-31-2017-035-10,10,1,RR,0,1073.84216837139000000000,6,2
7590,31,35,1-31-2017-035-10,10,2,LF,0,1073.84216837139000000000,6,2
7590,31,35,1-31-2017-035-10,10,2,LR,0,1073.84216837139000000000,6,2
7590,31,35,1-31-2017-035-10,10,2,RF,0,1073.84216837139000000000,6,2
7590,31,35,1-31-2017-035-10,10,2,RR,0,1073.84216837139000000000,6,2
7730,31,36,1-31-2017-036-05,5,1,LF,8,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,1,LF,4,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,1,LR,0,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,1,RF,0,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,1,RR,0,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,2,LF,0,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,2,LR,8,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,2,RF,0,628.83294075430700000000,6,2
7730,31,36,1-31-2017-036-05,5,2,RR,0,628.83294075430700000000,6,2
7790,31,38,1-31-2017-038-08,8,1,LF,0,533.58540815661800000000,6,2
7790,31,38,1-31-2017-038-08,8,1,LR,0,533.58540815661800000000,6,2
7790,31,38,1-31-2017-038-08,8,1,RF,8,533.58540815661800000000,6,2
7790,31,38,1-31-2017-038-08,8,1,RR,0,533.58540815661800000000,6,2
7805,31,39,1-31-2017-039-09,9,1,LF,0,1663.27604062427000000000,6,2
7805,31,39,1-31-2017-039-09,9,1,LR,0,1663.27604062427000000000,6,2
7805,31,39,1-31-2017-039-09,9,1,RF,0,1663.27604062427000000000,6,2
7805,31,39,1-31-2017-039-09,9,1,RR,0,1663.27604062427000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,LF,9,1472.66821840875000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,LR,9,1472.66821840875000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,RF,9,1472.66821840875000000000,6,2
7849,31,40,1-31-2017-040-07,7,1,RR,9,1472.66821840875000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,LF,0,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,LR,0,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,RF,0,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,1,RR,0,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,2,LF,0,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,2,LR,0,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,2,RF,0,1465.37280017611000000000,6,2
8058,31,41,1-31-2017-041-07,7,2,RR,0,1465.37280017611000000000,6,2
8110,31,42,1-31-2017-042-08,8,1,LF,9,533.58540815661800000000,6,2
8110,31,42,1-31-2017-042-08,8,1,LR,0,533.58540815661800000000,6,2
8110,31,42,1-31-2017-042-08,8,1,RF,0,533.58540815661800000000,6,2
8110,31,42,1-31-2017-042-08,8,1,RR,0,533.58540815661800000000,6,2
8500,31,43,1-31-2017-043-08,8,1,LF,0,595.99305823341500000000,6,2
8500,31,43,1-31-2017-043-08,8,1,LR,0,595.99305823341500000000,6,2
8500,31,43,1-31-2017-043-08,8,1,RF,7,595.99305823341500000000,6,2
8500,31,43,1-31-2017-043-08,8,1,RR,0,595.99305823341500000000,6,2
8562,31,44,1-31-2017-044-07,7,1,LF,0,4475.48751957649000000000,6,2
8562,31,44,1-31-2017-044-07,7,1,LR,0,4475.48751957649000000000,6,2
8562,31,44,1-31-2017-044-07,7,1,RF,0,4475.48751957649000000000,6,2
8562,31,44,1-31-2017-044-07,7,1,RR,0,4475.48751957649000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,LF,0,1876.28997287848000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,LR,0,1876.28997287848000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,RF,0,1876.28997287848000000000,6,2
8770,31,47,1-31-2017-047-04,4,1,RR,0,1876.28997287848000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,LF,7,5792.34519201867000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,LR,0,5792.34519201867000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,RF,7,5792.34519201867000000000,6,2
8806,31,48,1-31-2017-048-09,9,1,RR,7,5792.34519201867000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,LF,7,1073.84216837139000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,LR,7,1073.84216837139000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,RF,7,1073.84216837139000000000,6,2
8892,31,50,1-31-2017-050-10,10,1,RR,0,1073.84216837139000000000,6,2
6042,32,1,1-32-2017-001-09,9,1,LF,0,439.98880808745900000000,7,2
6042,32,1,1-32-2017-001-09,9,1,LR,0,439.98880808745900000000,7,2
6042,32,1,1-32-2017-001-09,9,1,RF,0,439.98880808745900000000,7,2
6042,32,1,1-32-2017-001-09,9,1,RR,0,439.98880808745900000000,7,2
6101,32,2,1-32-2017-002-02,2,1,LF,0,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,1,LR,7,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,1,RF,0,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,1,RR,0,82.36257534832270000000,7,2
6101,32,2,1-32-2017-002-02,2,2,LF,0,82.36257534832270000000,7,2
